a: 5653518463605408801, b: 15642383586495772415, c: 4490884459036927980
a: 7501871384816457091, b: 8821775281844927620, c: 1067911165843886860
a: 14314924851913659087, b: 4967262188111211920, c: 16278076295226289087
a: 7335329391761020230, b: 15258912074016024555, c: 10275072295227129043
a: 1655666526070215921, b: 5574388733700639813, c: 4134400673185436711
a: 8711763523314559765, b: 5851766692209283975, c: 15703986014981118887
a: 18176199052150491365, b: 17358276926639165451, c: 9631261362864129751
a: 8570744805093499938, b: 16952986523190824667, c: 9226033680340419898
a: 17236806543519643761, b: 18197404368561242758, c: 15361702558750762304
a: 11657132192346396083, b: 18373475373786962919, c: 16559141069195314771
a: 1572569045758336244, b: 4378273457450472274, c: 14252221024840648569
a: 11612344198642316265, b: 5425101132982938419, c: 4757816298368438936
a: 2750456595148418005, b: 6306918269161794242, c: 6431597982780700525
a: 1649570718662239689, b: 2729426559437349310, c: 16907560706265795800
a: 13177855366166347436, b: 10797735676745757976, c: 12879268102371338066
a: 11675235923416673818, b: 15517031292690906401, c: 8925156404073693873
a: 10902554643272319989, b: 14801030219082720195, c: 6151976857867212687
a: 1249861459418607732, b: 10637359236748020886, c: 15168728497895948874
a: 6383486049571670851, b: 5870101030624350230, c: 6158311902738943719
a: 10625709113386193261, b: 3040705253713898155, c: 11597014798164362937
a: 8732693501407084574, b: 824056649398827392, c: 16535689816731164300
a: 11781967148326836612, b: 16790069578508203399, c: 9284085983970717857
a: 723348669791805397, b: 4918383186269961001, c: 18435305508426425223
a: 476942224176322389, b: 18392737627783808149, c: 12222160603603549377
a: 3713625559359106947, b: 15645870046058517028, c: 15874497930798223121
a: 18190057218751033192, b: 13876785077405081373, c: 17538884991424058874
a: 361884629548393207, b: 847227043718330010, c: 1038435228902045735
a: 15242031529907481459, b: 9853254607442141745, c: 12418424136731792596
a: 11881131593082868483, b: 5959114253348742396, c: 10389509681196556561
a: 6142385145671960677, b: 10436136082397689892, c: 843199405715908794
a: 580969783377550518, b: 15555909466149635, c: 8289316496676863136
a: 7291910947983978591, b: 11689607684067653027, c: 2547822192852174873
a: 11417928272890189813, b: 4855547990096747878, c: 8970349778440251428
a: 17983036087708318890, b: 17645110775161208258, c: 16341931969928920476
a: 14303886840126351290, b: 12183283479671511359, c: 14799089578019513078
a: 7529717037299018167, b: 339872705193015388, c: 12714980375863325315
a: 3792143713707506013, b: 11655390178273924969, c: 16514680023842363956
a: 7946579170693026256, b: 6002359100760984179, c: 2153749624937803331
a: 10158102591483793667, b: 6602846985857454289, c: 11089069541838624711
a: 6241161121288101073, b: 2521338214410873930, c: 2018246948760658984
a: 18033101450464917303, b: 9270258451728607543, c: 14059192164023822978
a: 13649650931788593126, b: 16770178557750612412, c: 16745119165843518411
a: 1523849598133600424, b: 2931699339465388216, c: 16238154278039818052
a: 8196696529821736977, b: 14188572751826353112, c: 16762665301844073323
a: 6856169368172946657, b: 1035428573723228428, c: 13760196740176479741
a: 8423400167074467996, b: 16410120231273638908, c: 1879088380416965554
a: 17483916779948414420, b: 5775382250879086022, c: 2879575753415620538
a: 11630707694197959429, b: 17375848555076942146, c: 1316727334540718193
a: 16382076064022343495, b: 14362670005423528492, c: 1366870781422465209
a: 7053604049221965921, b: 18364318062270390691, c: 1061400636467516260
a: 14819182979190710266, b: 7676519292058021315, c: 5412652467496789809
a: 14405783183359443309, b: 9720956142264090223, c: 6271241174255608999
a: 1705603388999934950, b: 8333758143196769240, c: 7212825503025997248
a: 10546587971192419129, b: 598585567694566768, c: 14547532479301766619
a: 7217452395833346875, b: 11528858019036387263, c: 13169332660613833293
a: 9351681595540997890, b: 1340239403612436574, c: 554073975591177696
a: 6132977163363423539, b: 9216496405478675108, c: 9025658237996891323
a: 8674922181713270001, b: 5492223345445049031, c: 10296600970538339084
a: 18279567281961211466, b: 14027816874325022239, c: 1605109373799204021
a: 4344219027219476713, b: 722603801313761300, c: 4806626862395710702
a: 8305955037532296967, b: 9154530650673561798, c: 4134017811890937811
a: 9023496225564411255, b: 8059216704958468370, c: 13497886647057303144
a: 11243259350050969237, b: 1349195213383594284, c: 10372737185912312917
a: 3289482443408104289, b: 3739564773392623011, c: 5141350645974245323
a: 8295591475682271573, b: 1076212627712891699, c: 10367797334788661342
a: 3755024596778135292, b: 10692391518660613582, c: 1803913762598402787
a: 501705633502560173, b: 5446599450895218840, c: 7262766232442694213
a: 13140867398738241358, b: 11387087259060831277, c: 2613002519752159054
a: 216729424884572539, b: 13525994968009003550, c: 16375492798970236028
a: 6357421371552970849, b: 11171407432839092320, c: 12391774814097035777
a: 10197871719606854355, b: 11826534268600654781, c: 7014286331380714673
a: 16487963162596891684, b: 12410597309750639520, c: 9024159977156130616
a: 13290235875792144194, b: 8672246244160023505, c: 3755626494355583414
a: 1683054685961856925, b: 14848833622036904401, c: 17412897952868592813
a: 10728377415829452682, b: 11291690803390689296, c: 5838161626333511577
a: 6878565905432064833, b: 12824758496488214056, c: 15384786367604158646
a: 5299049144248380750, b: 15969943928737739548, c: 15963006670919179739
a: 2877016377201685896, b: 17772788706702218144, c: 3964708291548213417
a: 8571087440471283804, b: 16076660139636205401, c: 5963637076684557973
a: 9403812590806380190, b: 9383975089970892229, c: 11429119405022408032
a: 14949587050369967908, b: 9162697335667631635, c: 10639510791101812421
a: 8318720727391446540, b: 1002706120141142679, c: 4855878606931283253
a: 8559060756117781111, b: 3500008477741593394, c: 13977825697836575654
a: 5183920288343063284, b: 18158150994570105616, c: 9230958408885112186
a: 3155291799114093771, b: 12752347904002780802, c: 16019238507242867095
a: 47669564115653117, b: 4447130608753633559, c: 155497937207218402
a: 15357343310893236438, b: 15411519165716246972, c: 8257424648676694488
a: 9921051815765585421, b: 7982228423611613717, c: 16766188258749265427
a: 12983221340668621496, b: 12069536488526201099, c: 14785606135358716537
a: 9211468426721027640, b: 12461569448789030525, c: 9670708089667720247
a: 11207277899837768887, b: 10206560076458021477, c: 10330327235203715951
a: 6219147842635572728, b: 10506767143853679643, c: 4799767519845668231
a: 15303785277518561425, b: 11007811869222710098, c: 15617316896762434778
a: 8686232531723265284, b: 463593597853553990, c: 16787487647408497269
a: 12992912315341467875, b: 13973143190139275423, c: 6299370002999019540
a: 13085273894843026729, b: 11382447948806161954, c: 17138066966448619912
a: 7268999842862655096, b: 18408664641871729426, c: 14322223750214401012
a: 11947339268053222780, b: 3018715950595102904, c: 11565164722356102343
a: 7532330060623116955, b: 12394245698529128669, c: 7119215327936346746
a: 2907971820231614475, b: 7889231073583938485, c: 1015488868339160701
a: 682454044931221142, b: 12857336031273098167, c: 12012929365153414574
a: 12448580422566635962, b: 17433393711398180726, c: 3479098929974286963
a: 1985913412154903093, b: 3299864728913125853, c: 6891330817171877711
a: 15706926127490027705, b: 10394565773890730869, c: 2565924186490403467
a: 8030547605750758312, b: 14612858260692777136, c: 381709507378228914
a: 17323434676729852522, b: 11920362848999341133, c: 16060880772335519161
a: 1756672488084225897, b: 12961139061121800748, c: 15987012745973352748
a: 8540114878526774022, b: 5762315878297786064, c: 9807246508808860371
a: 737489822752789377, b: 6926094954803642532, c: 9021031100978297935
a: 12724462605878848147, b: 10440462958745905872, c: 7518140703067716209
a: 5295899074116608557, b: 18135133343081927940, c: 17559617714670927703
a: 6807581271512134179, b: 17048960217110779475, c: 14620448072935481743
a: 7609016839899261309, b: 16802335713874339635, c: 592539801297470408
a: 634604463123945830, b: 6802757131806503291, c: 1892921994342651271
a: 9353256623071600514, b: 3281780114631155138, c: 265096989819601530
a: 6358525998007673063, b: 5344138406756472519, c: 1080622147202995543
a: 1517426204510146650, b: 12626056419752799885, c: 7417146850772183605
a: 9797546465973485693, b: 4178834475257853065, c: 16287578033818654704
a: 6314508301907211422, b: 10640720808875070357, c: 14596051374489215530
a: 7931802868246494843, b: 7230491500053966984, c: 8388107295006278957
a: 1912683622677469940, b: 1971340757660199962, c: 17830865642842232902
a: 5294270597769598899, b: 14741387483305468673, c: 2364471448768013713
a: 10996930672528097192, b: 14268339018762760880, c: 13489339900034772291
a: 14230642223642259679, b: 17058651585047197895, c: 11467198646762760501
a: 17794428208703693105, b: 13480464541660536153, c: 5659815090204337443
a: 4663242183534449604, b: 11092604170176384230, c: 9131948454765515972
a: 10232412472173819159, b: 9976534460916153513, c: 9711234550504876210
a: 2156618443519269897, b: 7842071616328706613, c: 16418762444532671208
a: 15064471792251945347, b: 13939141721227825841, c: 13616024331392797780
a: 11743943216073159711, b: 3571307850645642795, c: 15636701251514988024
a: 4616228377812063452, b: 13740037044732663799, c: 28953927965577718
a: 9394809310586359299, b: 16617204905658245366, c: 15657007720678742515
a: 8804375121206165259, b: 6794340326081045395, c: 12243151105132711894
a: 9126205314684283599, b: 9154934991491843396, c: 5689032791120439158
a: 13030904303933540649, b: 15256609239097242111, c: 4670663134675534874
a: 2421468307661117314, b: 17106350376262687937, c: 10543111824964693536
a: 18037709471915017162, b: 3879123451844636469, c: 16816028148380146920
a: 15617796685412484606, b: 9782404731370181886, c: 7153243241161855356
a: 4077801108914300023, b: 1423732040285155862, c: 4326027112352554411
a: 4087133927701277573, b: 2148489699327554597, c: 5549652955984775664
a: 3015133985480763874, b: 10687087564328838447, c: 2657841697216105945
a: 3252100804930424923, b: 7492966296750509515, c: 3967519394711090899
a: 3482918705481406202, b: 8385323168597676789, c: 9102941766085493811
a: 8358465321490580484, b: 14208976786023890325, c: 14704192116138300585
a: 12653880407649775691, b: 14043186695026648431, c: 10067561205074807103
a: 16444295375040323994, b: 7763625359126302740, c: 14385030892776905732
a: 14809428721271870685, b: 10698986552973180023, c: 4022008190496859913
a: 3335222403504911824, b: 13063302442325697444, c: 7285727035319825079
a: 15846978050075953679, b: 11462311955879010798, c: 16676050798290324321
a: 3995093180370512564, b: 9238847535303086937, c: 5756928591726878748
a: 4427314687541653578, b: 9746963512922416286, c: 10266195927676234927
a: 200565335468221176, b: 6681252088033913673, c: 9578605554612633499
a: 9379019538073269096, b: 14985918001901230618, c: 11909893857093944795
a: 8536569210024063926, b: 6632330413229264429, c: 2839680239275404963
a: 9743083272572259064, b: 108931923309939130, c: 3103331345624004534
a: 16769614012919667659, b: 11820266766281266309, c: 3860282975220965720
a: 5633855341324437053, b: 16782578143813954631, c: 16416414584289696394
a: 997620373285340146, b: 6374746658176814821, c: 7367536339684528119
a: 11757174250837820059, b: 10721991941824696565, c: 9640895486442095527
a: 11275384280305763986, b: 4330135822824949212, c: 12878439972122018654
a: 15649186211033967426, b: 7282807829293178481, c: 8356815301359776286
a: 10463881320103374898, b: 6520552344921062557, c: 10342049015611902579
a: 12852735435542944144, b: 12920314275619524376, c: 18349901129429540514
a: 18197543653196833841, b: 2912821949584611108, c: 1625933685467113076
a: 15512608422369746803, b: 329702528600040315, c: 6701623583944166236
a: 6052289801467398165, b: 5115734538030945322, c: 7530052289734143832
a: 8063123900644870151, b: 12858989935156254190, c: 5582060135546689207
a: 15495287235192238233, b: 1607483278167520693, c: 151770029645871526
a: 6290402512084370187, b: 7917071446474235352, c: 16045121073545743023
a: 1990863716598881380, b: 9893550073138980286, c: 10670106869725920213
a: 6476688054221817386, b: 12756362647877329527, c: 8910519572812236114
a: 1284440035209578004, b: 15178960831145588258, c: 10946723750445403684
a: 4573101268897684507, b: 2243430223527501936, c: 3432706992908082641
a: 2307739945668752515, b: 4137383007537439878, c: 9410029716764120593
a: 10054799780510871579, b: 6592345694347163114, c: 14455357418541175625
a: 17499272548166424947, b: 11029384151501689597, c: 10396589184724026069
a: 15325387585312490396, b: 8552553666487048105, c: 1701730006010746038
a: 5542396247596399128, b: 10441965427522732422, c: 1887374406284710759
a: 5554814765669026880, b: 646130972912453044, c: 371234675897957966
a: 10389809780462016600, b: 17417579570846777235, c: 10315185955514679014
a: 2667963409672763711, b: 14573352314883704626, c: 11996831981508496371
a: 18135785650026399030, b: 12516380181472707885, c: 3234497878263189496
a: 10836682701330585677, b: 2867886237302918008, c: 3809865144478928022
a: 900534998412961411, b: 4468955451603833742, c: 11172688547064833053
a: 15064640151329958259, b: 8690487783312424807, c: 1398741408007081870
a: 12480898287240911575, b: 5471213894019664518, c: 831572790399614243
a: 2069483212776002056, b: 2195290620600277312, c: 3544124790962267744
a: 4802098829498341963, b: 12228423227907270845, c: 10584993450569259132
a: 3961586156922591299, b: 2565296039089158145, c: 13092313725166458422
a: 8877725542857996452, b: 1295746896592786730, c: 6891835911561563105
a: 14913425592566501633, b: 8820392862358730482, c: 7349232489037252805
a: 12750372837770940662, b: 11331860758998261472, c: 299340757882447485
a: 2867867267827541411, b: 13579583292846375644, c: 3151481383820406514
a: 12812144935181155693, b: 6011655767511448087, c: 14080760647871602775
a: 11501130936523182584, b: 12875146751131873827, c: 1256900787343144658
a: 13533808605732092123, b: 3882959412880080493, c: 9384720016519240921
a: 14474950471244741852, b: 5835933917319746101, c: 1547178590402135895
a: 1053818093786335967, b: 3877171538802353164, c: 16493918020095136726
a: 7116854688728561173, b: 1768283082026824730, c: 1979662029784970919
a: 12920241750231405773, b: 14474106507861739634, c: 1711996730441928508
a: 1349430528421671634, b: 6895927821326538500, c: 15316078475501447120
a: 10364952133306869931, b: 6897547091934563827, c: 17657718151489122042
a: 2683679952609401270, b: 16887035269767870070, c: 18360311317861436902
a: 17897347761842696641, b: 5793591221808348106, c: 6533541280229467301
a: 1374311423468910472, b: 6850160539677217464, c: 9969593121770338155
a: 14733230751428867434, b: 12190890973876285685, c: 13885362973149066046
a: 7365066285313264330, b: 9225619318949667076, c: 86603421355286833
a: 16657641702344927875, b: 72520266862756228, c: 17894614093033582137
a: 12379877012205947006, b: 17451705620888429900, c: 18106260849675553942
a: 2014287231311755812, b: 12168050006768042953, c: 11711258875066945470
a: 12691852345833253258, b: 16422786314350976725, c: 11055175937910142019
a: 13712059441948161099, b: 3829060586597108319, c: 14972018770292617996
a: 3652331009815612363, b: 4680817029588153640, c: 1912660925346199858
a: 15721320207139366284, b: 12359824611757571846, c: 4687493736021393455
a: 4448401377242370555, b: 9408517565977255994, c: 15691751300509955570
a: 15755929441528982547, b: 6007082366510267639, c: 305545289906579907
a: 16246064358117821576, b: 3446898811522119697, c: 5589490996302347230
a: 13499500545741970455, b: 8144252500034230578, c: 7388363894674368728
a: 4700079686353046895, b: 16384046117021699910, c: 10039219418820811870
a: 5848468180501294096, b: 4551086761298850006, c: 13945051583285926876
a: 14987818219634724126, b: 3686237850071824061, c: 15959794240782394116
a: 9802998651570004968, b: 10832062856374283329, c: 9650002514323756352
a: 12556529908948993326, b: 15215720637527894168, c: 1225297142611380497
a: 17109192947111558184, b: 6041688704831826949, c: 11506412582730090154
a: 13211515083982368496, b: 10613633368668040029, c: 12638732242786257871
a: 7455093794366410488, b: 8260329214346262508, c: 7152226731498800667
a: 11170439642317735389, b: 1102042768550734582, c: 9555540435665031075
a: 489462965041840592, b: 18053723824986357007, c: 8433820647838377426
a: 13226423212522553895, b: 16968968261942237753, c: 17168896474501754225
a: 13349553116573873011, b: 9108643839959297324, c: 12764422916395923967
a: 8682394681002978900, b: 17975309072672829638, c: 11111418136694992484
a: 13800401752130819027, b: 15964887617969164453, c: 15415906953972086509
a: 11430804623101017695, b: 8918243535892688673, c: 15631289352310299010
a: 12056832162617795274, b: 12482604327854048548, c: 15796931173475951020
a: 9267910660057518296, b: 13296545381229704082, c: 11237537971592649236
a: 8758408624043178624, b: 10820184134314912392, c: 8295027920415279420
a: 4865515061310176737, b: 14044671259175074006, c: 12698367065218591376
a: 10647041267967526404, b: 18187329634196260938, c: 16723553222982262993
a: 7036134356555673872, b: 4814815975992290570, c: 3203141111671457021
a: 11707841281020637428, b: 780334548782028511, c: 7006510386027311143
a: 5087680817316400431, b: 8212965726505706280, c: 2901943445610553034
a: 9536548634683306415, b: 4069144596398980656, c: 7996526760775408078
a: 11905724311943175598, b: 5978957086919501396, c: 2928151641480811465
a: 15871841431568104278, b: 356462764730872690, c: 8903531461053492155
a: 9134842017219955475, b: 1039456535965921793, c: 13672427077551040380
a: 895538547656137016, b: 6490767186041104578, c: 11011251145776064283
a: 17340382774841767436, b: 5246755941425303187, c: 11441612773047684858
a: 9993093916816906259, b: 15145951301657512780, c: 9448606431166405161
a: 10500673650562408660, b: 2728716009816705597, c: 9362521178739022847
a: 4657272238698335318, b: 7243480217565592304, c: 1861077692002127915
a: 7501169514468122279, b: 14761758499142920476, c: 18441118912827714595
a: 695526269078789508, b: 9576004880138283193, c: 3094761985995341962
a: 12435424766854848030, b: 2953947511760374771, c: 6604975798504737428
a: 6943556072118280293, b: 14610055075530445224, c: 1037926685723496030
a: 10775701589487520460, b: 7347391631023076271, c: 9723713940899613385
a: 3022440509359287272, b: 361960342407521371, c: 10192516402434739756
a: 13455666632103679430, b: 177824855305757931, c: 7009219459697259043
a: 6828627399750388608, b: 11368734211815570471, c: 4009796863673655849
a: 4967883075843445512, b: 15791780763914662053, c: 9164241105736784371
a: 78450853330092154, b: 12186157929080439318, c: 690938129569369400
a: 3236924768239446679, b: 487517209434688529, c: 10946820735236761189
a: 8420080257278207245, b: 2416759200579344904, c: 14288327554474565104
a: 14083405716644925359, b: 11336376525898179711, c: 3731355014780178496
a: 8511475966724523526, b: 14355248538192740490, c: 15040679172871951102
a: 7952572000832208074, b: 11532245705981149385, c: 14638792472037199589
a: 2419642668630373904, b: 12513679690548360239, c: 7516294717482363019
a: 15711321194157585036, b: 16092339688154898068, c: 8568555655706836554
a: 3746705369583404588, b: 3329430973867077659, c: 5095324716867836529
a: 15533378977925975916, b: 6955139871072368829, c: 415525633860290695
a: 4825079874248922356, b: 10115425482989786442, c: 10235090583465533702
a: 752630493202086372, b: 17584706051215190186, c: 15901627841144921913
a: 13363573261049302228, b: 12740378472134230124, c: 3213251452992408733
a: 14294624378285827204, b: 16170995837893425167, c: 703845172656002615
a: 4106268089148139719, b: 15050552311324924110, c: 17792563464652980226
a: 6881194994826688922, b: 8496731983834690280, c: 11624796826008118385
a: 16432944953887254398, b: 5771033360836815483, c: 9282562214870488014
a: 8223142141030126951, b: 13870243516669315582, c: 110020953433908582
a: 9689710829197655752, b: 15789804225320995016, c: 9905666540884674829
a: 12945550039888437355, b: 1625639030928872079, c: 9783511543044463235
a: 11073107166801668643, b: 2387667559698408663, c: 11512921845349591712
a: 17850568064014188286, b: 7107772750586324753, c: 2882975702046950217
a: 5658872544768223632, b: 5591973916386220072, c: 1668766932122228724
a: 16776804946010591871, b: 5568040092854982252, c: 2039036786613770868
a: 17154983188498316546, b: 12572491385154703230, c: 5849987695489924023
a: 9637343193769521821, b: 5985661721823049565, c: 10368331531356845667
a: 6456574907092567920, b: 1614618466519149885, c: 5091079383142703464
a: 16707628361363783855, b: 13990558363624846542, c: 3295525511920941711
a: 5087249142479914674, b: 11967529576226040951, c: 10141658496468257151
a: 8192742871166816991, b: 5194111064912210681, c: 17775888796173025691
a: 10544746159775423884, b: 17224635088874418686, c: 16949040331844235776
a: 8577519800691547275, b: 3981430175201506984, c: 3416137044556564203
a: 8285315989209311059, b: 3732236667227718996, c: 11845884913526149877
a: 11022237455290890394, b: 16906412205032030081, c: 17504201194629501350
a: 9366579204420927802, b: 13291958354065790039, c: 4003844504446105471
a: 12771948131570519595, b: 15641252730154662470, c: 17806453147160471151
a: 14671777732646057263, b: 4522068150404507327, c: 3218434177261485975
a: 6930123192910276697, b: 11911533241113878414, c: 11921948179206214005
a: 5995043606461137903, b: 16984736513892646256, c: 17076008980400401189
a: 14803274642581592836, b: 10935500919661616195, c: 14797657336226924465
a: 11634978941189899407, b: 11296122190733257819, c: 5073166068542243812
a: 2950792653501873381, b: 5545132107019851217, c: 7796341466072951983
a: 10488525423474086169, b: 7835043041033847877, c: 17129646980757963593
a: 12895074569029032776, b: 10804129729950022139, c: 3983445512311002965
a: 8802766674254204993, b: 14291201240753771111, c: 16753982623112237002
a: 17234218555358581017, b: 7863298865900340665, c: 16557045137040515714
a: 1086537591881605558, b: 3477409323080085317, c: 8602313294813975397
a: 299540358992918690, b: 11004671797206270917, c: 17996323886116854955
a: 8797181463497397583, b: 4382611993401677745, c: 18353364905587217000
a: 6762252394217966771, b: 3754600284301279256, c: 16418134260897927288
a: 15992981891917681413, b: 14959396160816030262, c: 1195637968201300801
a: 2147572825741428992, b: 13457104389199894799, c: 14631191981949548741
a: 3096551034455737318, b: 13600764382191100993, c: 17245905963700491243
a: 15831422226009063744, b: 11157304331244836213, c: 6115556424430047520
a: 5044839807944877875, b: 16720548034866566993, c: 3264300092538342840
a: 1575477902639001193, b: 3809106332791514727, c: 15478501308362397295
a: 845273940008587487, b: 13266899329591414951, c: 5984382561154063472
a: 18008288898103836429, b: 12569542336976359739, c: 3048316879315884576
a: 14826406762303993150, b: 15038175748477747080, c: 17161756684127722443
a: 15552953264687645703, b: 8200267422969845507, c: 11363671760695037516
a: 7588743240323301544, b: 17951884383410694908, c: 1922909990908640505
a: 18098231596023795381, b: 10166841573246627068, c: 1293837304482129200
a: 14436078498428565265, b: 15860217128542219474, c: 15565379552612646259
a: 10195586604285669742, b: 11265229506504223098, c: 729433186408691337
a: 8734922682135927620, b: 2431454579939587365, c: 10953583724157572942
a: 12893378838571223584, b: 5569969563469998932, c: 17859209359286969133
a: 4030313981961185827, b: 12464894791109603411, c: 10220939468415482419
a: 3796967755852662357, b: 12227397732002100792, c: 17580110675634076114
a: 1587095135417367672, b: 14017874788569622965, c: 8204328903313818372
a: 10234032953736650806, b: 14719541730159016786, c: 12270529015107993334
a: 3714853032986250727, b: 9631452471541476531, c: 2708687880700154422
a: 10558089122083935648, b: 3646329839668012992, c: 3407889605884633559
a: 4757247751303927256, b: 4008432010077764233, c: 15455159327714484516
a: 16042890065335681988, b: 6614211671598799736, c: 3079896507497473967
a: 9899151259223514281, b: 12613067819220479399, c: 15429037745079650685
a: 3517530411399716507, b: 7948302085964561313, c: 2716794950752487177
a: 12057309619657623589, b: 18223241097296270217, c: 18134683778839242129
a: 10734280239819279763, b: 18320331423510441256, c: 4870808008227957232
a: 15424069351464483927, b: 15761989116835698628, c: 15661853299374337165
a: 3252732059644484429, b: 6984973262719212645, c: 15549463441896771787
a: 16424165009385783020, b: 13623070988171187643, c: 14445824955086794451
a: 7360700586181696729, b: 16378906433345069080, c: 14203809597654936859
a: 2492357189522125636, b: 12906429645639118613, c: 14527217366042222572
a: 5575820839264185274, b: 7855079696231426226, c: 6020335852881680980
a: 4356046938347487038, b: 9935806142984284507, c: 9493376858363570358
a: 7267743837949192837, b: 2532854359465698084, c: 3867542256527919384
a: 14276552697517841110, b: 17938245668788227020, c: 1287951069755119483
a: 9508516929277522125, b: 2750454022551633405, c: 7779683368402926929
a: 14781309914918600858, b: 9943710024562893851, c: 373761595311586221
a: 6958161765553488543, b: 14741075708393286846, c: 1796090168263131311
a: 15797394195475284196, b: 8787442500777477615, c: 10969450449236146121
a: 3066166065449936069, b: 900440630427968917, c: 3225454756845040977
a: 11053783293653384661, b: 9398282329637469047, c: 3516448695640964939
a: 11162841879964180959, b: 5165051603422331423, c: 9525764205701860854
a: 1532908275939997388, b: 1146089591959229600, c: 16852815061803272626
a: 288525702730946991, b: 2470125773056183160, c: 14454163611815730869
a: 5974723805755856619, b: 9087445321893847020, c: 14216301145952566100
a: 2567735918195094689, b: 11439485597016522887, c: 13576777132474238242
a: 16245810238867614201, b: 14958679063850396717, c: 9559916460229312019
a: 4098322058310399443, b: 4734114912604324379, c: 10466826185838255732
a: 13317439276490972928, b: 12345900267072550655, c: 12177230713257779383
a: 18426446278534527340, b: 12856519856850571136, c: 7723597005864127036
a: 2286059372072819822, b: 16588785124213153048, c: 12725237675084454082
a: 527593372514852236, b: 2399439187362524339, c: 7883425364498535714
a: 737377520369877150, b: 3328412080949049326, c: 11110816726282190411
a: 9444849800517301708, b: 5945629232332411474, c: 7297584041533328941
a: 11909975100125242544, b: 6880495209130308786, c: 5896797426813494853
a: 5119206887924466000, b: 8291266089699793658, c: 2892332267277947156
a: 5347360811071293426, b: 8176706067592171485, c: 16037146666993655638
a: 3779068808435481342, b: 1566337418918258318, c: 16742374754532416588
a: 2665062728895954716, b: 2540576383877567324, c: 13966063674215433562
a: 6012391523747388477, b: 14899175195463223659, c: 3585214565034625076
a: 15987736705439576565, b: 6237433046079951184, c: 17377744775753385629
a: 8616084431750778826, b: 378305474622303406, c: 13569881625938029814
a: 2213094223866671935, b: 10219166241318973410, c: 16602202851699339462
a: 6544131977682306615, b: 17621680041810064680, c: 3710345150744355790
a: 11917371640622240216, b: 3533701078116787708, c: 6869034840127068361
