a: 10725212783546891479, b: 17265536148093053613, c: 10302239835365475522
a: 15066061288025887, b: 10802113377829252150, c: 11813165887942446602
a: 10770845618204129367, b: 14431986714985832520, c: 15156576058758797964
a: 16099718592113034607, b: 8551260457311469591, c: 9480990420361159691
a: 12829143659593551253, b: 18181197478590857190, c: 14626694809611616301
a: 9550466074514738113, b: 15346617767197045036, c: 3154059764459376517
a: 4978434770235087371, b: 9865255491108665328, c: 12986395425661116360
a: 10106455821530705162, b: 9117949803966496192, c: 10844020238106730949
a: 6248731046275874584, b: 10462673545458042738, c: 9446421319514576130
a: 15998462407351029151, b: 10881802492729683929, c: 14848115562697949805
a: 1373825324874575063, b: 7627835634787078644, c: 17311718880145412250
a: 529384620457707246, b: 6274356741840575122, c: 16290196894079777577
a: 113851375951213201, b: 9692163745216980218, c: 13883666394354492035
a: 10545856457918122744, b: 8285658042606840141, c: 8511095227272070284
a: 4093794839402061528, b: 6671806115301049168, c: 4638046559264574805
a: 10315986972662531557, b: 2933653147559725261, c: 16498184931117085520
a: 10876557671227561830, b: 2223318636212732895, c: 15240913944809001735
a: 5502402261016169453, b: 16096960052303649848, c: 9335415940419350131
a: 2136804693523282068, b: 2847223006368525903, c: 13340658480956135202
a: 4695321884956456066, b: 7689237620072742692, c: 9205040469329809933
a: 17652716312108001101, b: 6830101986803193464, c: 1936124533536230108
a: 12909491161387520867, b: 7539105647197290828, c: 6870493474699267078
a: 514380123944755550, b: 14743338260837196839, c: 10388672312350532850
a: 1746714831979729397, b: 7715203648318099384, c: 4953684281899125921
a: 6563365405718688473, b: 11519613110943911759, c: 8666202377047810611
a: 13862068267740896335, b: 14490978540807108228, c: 14808460981654723980
a: 8453554987015444003, b: 6170460125196267592, c: 17393715480892457962
a: 6025235446510355300, b: 17210462477556188072, c: 15757290491932839384
a: 2681314936003246282, b: 1653340941370022600, c: 18028302924510600576
a: 10130739062867834213, b: 1074433215488845752, c: 4670375969418058019
a: 13659676299752385509, b: 6823191830695507892, c: 15074320181480346728
a: 1540584263021667380, b: 10022188001247111937, c: 8823659329089031936
a: 681775370327701662, b: 8020969850568331639, c: 15488427312104525032
a: 12513793896021248534, b: 11649686349963089957, c: 160279635524762269
a: 12447904340654911500, b: 14298146516129760140, c: 12050223309360104177
a: 10751342290458087549, b: 14368244256195387928, c: 8531079538123273551
a: 13751801114069089754, b: 1036159104189167382, c: 14662115473674509525
a: 1773950704713550386, b: 16844769856126096445, c: 12038200525721363446
a: 168896235350540323, b: 5422328816747515075, c: 6057008987757845374
a: 16518060640479022339, b: 5024659077937853151, c: 4708134118120296921
a: 2395345918869033356, b: 16672578790294198268, c: 2556807425827845592
a: 8419529717939976208, b: 10238187209234806746, c: 17707370919251597795
a: 8521186679186245746, b: 7360267916186770588, c: 13110256741827980681
a: 2626469276720533325, b: 2038757855818569839, c: 13173191879709817047
a: 12991689125485865900, b: 18242189827630431846, c: 3834033504740687309
a: 2598483542180069522, b: 749528832960551790, c: 13958266382644119968
a: 6730590965288783769, b: 17272313102469138507, c: 12982026388342866638
a: 13857268487224297247, b: 13687029411831061880, c: 3369147279894340699
a: 1932005495120044246, b: 2356256837771085885, c: 735658791579001055
a: 14422176041027045604, b: 6906797729567417850, c: 8770018953856936231
a: 5220743891463604510, b: 7189125175188853164, c: 12369462685263645116
a: 2210304574401236453, b: 3962503401823018137, c: 11420210984366427055
a: 4072283188951679420, b: 13828064106176472684, c: 10904283091794062560
a: 8114341996977859679, b: 1096491147353425946, c: 1681003886362157667
a: 18191604693696729461, b: 8152902815751156010, c: 5305768775832728180
a: 12125648101444295438, b: 17568631978357572790, c: 1861629900082522528
a: 4547751443684976914, b: 14905589312580007933, c: 18379769643216867176
a: 14621426638400687555, b: 14946946262263501878, c: 1680320419263686915
a: 14981459790453143090, b: 16268010584157578870, c: 4736711955437413629
a: 8853915201323060655, b: 13155947324854687539, c: 4593540980470867435
a: 7189308438306598402, b: 6787899345537840246, c: 9483540535870312480
a: 1239085220147682053, b: 7845861448863534250, c: 2399542713576091540
a: 18101478978743726737, b: 18233864392052677429, c: 8113173574112285764
a: 17975951423751697989, b: 3083978791030624693, c: 10349510514207986849
a: 16608503762279561647, b: 97737257912425287, c: 16848510244311466262
a: 6315588422426230982, b: 7983457301676342465, c: 5541203976087261805
a: 9337477491003624267, b: 14559949138892793360, c: 16737637399974856369
a: 5405560945295441353, b: 10476964366461536004, c: 9564328659036540223
a: 3725023877989473022, b: 4352797071515461146, c: 10772918085194857202
a: 14675525672544506019, b: 4206156374470182214, c: 2310591069899374304
a: 8254794208707982315, b: 11642698323077855129, c: 15585641328285443755
a: 18095905754292576990, b: 16751614020811628791, c: 6806019156391079972
a: 1458310847239760023, b: 17794901422279565029, c: 10152989051842296929
a: 3601512978370310444, b: 10827290781766864303, c: 8475507732497610163
a: 15495650073455142328, b: 7187054048314788059, c: 8555662954606135965
a: 7279698249361844252, b: 17364790227407038472, c: 8020159768040614492
a: 11327541081298073997, b: 15098853678451036914, c: 450192828662880055
a: 11531586620281570380, b: 858453869224120338, c: 15509986445859718637
a: 15242131230294835678, b: 16104854314486333779, c: 754174768009157911
a: 18140783748591886383, b: 8649447878949184744, c: 17171810558173235037
a: 16421704191525609599, b: 7716244561012336350, c: 17779453183786508171
a: 6959101873755671147, b: 17334268377638866313, c: 10054900312266100789
a: 4141707556859615759, b: 6152533327045328087, c: 8779620258786269282
a: 10248359243584200849, b: 9702604264258061887, c: 78476535779692341
a: 5398768256714438701, b: 11448525883965820235, c: 2609428645486883741
a: 17753593946853566644, b: 8509720307498525787, c: 884832230023696079
a: 546178134503599764, b: 10293424586560112449, c: 1565201214454267560
a: 3229947171728200594, b: 6662291728705372303, c: 16166758695669742433
a: 16802690156710711560, b: 5935243039509652398, c: 5453749981645364661
a: 14287418209082114581, b: 11702004530623381041, c: 3585132991853756712
a: 13157661684688132188, b: 3611810123282576050, c: 7670022786522181882
a: 4457460940607803375, b: 13108599615599349392, c: 1655551903760043116
a: 17584911221473617968, b: 4062306962127572154, c: 1098502206940830090
a: 18209929153634980113, b: 16302831313784424923, c: 5072106333321429076
a: 3030817508079465436, b: 16199042616328031091, c: 1575519415104871422
a: 7280729458557241589, b: 472209737703363502, c: 16268893832156078274
a: 6081410141263156739, b: 13070425712437069551, c: 7198441107177177835
a: 15400940323623775188, b: 10362156820475386049, c: 1025603208231305736
a: 5340807946648996680, b: 9806181098315342719, c: 7930237460072399179
a: 6167575931372299190, b: 5682967648429087764, c: 4471289904511397764
a: 3804860643633190481, b: 7887917489108058271, c: 10277478502244429690
a: 8795380868580840704, b: 7249874686223308917, c: 190512599150446678
a: 9854270389991348846, b: 17553633756153416079, c: 17549183515061472986
a: 16567762364444725242, b: 5324171165315186582, c: 16907236459514181397
a: 15583971199114218164, b: 1560907726163765517, c: 3616934908684994086
a: 13979417951867860841, b: 13742530679042715542, c: 16103991559017462007
a: 9208773295712927375, b: 8943480879547206770, c: 3921455732946567080
a: 4204515964882123069, b: 18306399045490650598, c: 1274838977872848468
a: 15298290680970116064, b: 16031524305436323617, c: 9717003478345683641
a: 1716918378676449911, b: 1627594534686746695, c: 12157367346107104587
a: 8184185391834259022, b: 15161947146031287914, c: 4894034108282139832
a: 10550011554811023668, b: 14341792956850335750, c: 4201003271678112815
a: 12522635507345040378, b: 11809846517749417678, c: 16148916538473774921
a: 18311554747416963013, b: 8462915886102732248, c: 11437258780995850478
a: 13398674482767548356, b: 6980969048591271930, c: 5955197789390196822
a: 3267583021798592425, b: 12406279200614563644, c: 10218323476908690910
a: 357999424338553375, b: 10673829014651265961, c: 2365204710421925530
a: 647468638093792214, b: 809029064627678755, c: 16729557762439917557
a: 11330028524009304849, b: 16328808226079240218, c: 1611891271697394473
a: 17039755918079633112, b: 15550135435239727004, c: 17333234406296798306
a: 11488537573470264388, b: 10526546102249554288, c: 6122764830979191477
a: 4437665331176663264, b: 2178016438243927989, c: 17556450532632889228
a: 11422097312466670455, b: 3937723408574889700, c: 17825389790387423925
a: 15944699518077417109, b: 3971317931228137259, c: 10619255285126048501
a: 9521504362104709653, b: 3364604538264194539, c: 16301261881390231987
a: 2582537979671527039, b: 9043324941063342862, c: 5943501822692641073
a: 17809773563508645080, b: 8248619772757761700, c: 9470209971042574621
a: 7310816759577056825, b: 13921948124428447648, c: 14520891005150905581
a: 17033982665351375203, b: 540421847477176764, c: 13675494425861098234
a: 6234335263333516893, b: 6866972524459845154, c: 3375302317922029034
a: 2229274107159795668, b: 3193584314346751662, c: 2285754750376213460
a: 6279053403217447939, b: 17301088305057645077, c: 6282234455420473479
a: 17491966753616741667, b: 5853314861780758518, c: 17324145901843154718
a: 13825648183883902797, b: 8923786482780578990, c: 16887377066423841672
a: 8892064994976019445, b: 6213692577244621980, c: 17136742917063907400
a: 12248245264976761525, b: 4811638138729393633, c: 14915719580673502769
a: 6910484002890589242, b: 10870137632262714354, c: 11969835988349020078
a: 4081203268832313169, b: 16114309594840504266, c: 16283298455712797521
a: 3392181133682410632, b: 25933967767224528, c: 5445429678214547412
a: 11930067288108472848, b: 14966484858915138242, c: 4489947661032146170
a: 12619494058302730735, b: 6771448134812452493, c: 16985878908379510560
a: 10698312471559303139, b: 3987661131870673489, c: 2354486314359949181
a: 2664549051828736473, b: 9815188780141362906, c: 10680635142217981566
a: 12864972492600002610, b: 10441644696962857071, c: 1991573871512990285
a: 978538832634268104, b: 15975209818473544864, c: 17859390218686372089
a: 1440366463690154170, b: 3551234213576695224, c: 5515778245069654867
a: 9703803412014746054, b: 4331989693201791400, c: 7197312072220131553
a: 3148018222436675765, b: 1927688640336237025, c: 10712412270325568839
a: 7796286098976401365, b: 6775873411030336946, c: 13453780150449266738
a: 4845906474957998796, b: 4647900349092105290, c: 5803416625247377044
a: 3066719704229168881, b: 8281547869496009648, c: 10343517988428557356
a: 1030793629953815494, b: 2144877208978243907, c: 9876728445066154919
a: 2594705830152295842, b: 2849506413811572311, c: 14765049875667113546
a: 16171999049939047225, b: 18071861252526756894, c: 5206616275960333419
a: 10869902848894687991, b: 17485319325943938458, c: 131079533828854943
a: 12477271847579008658, b: 7703477961106030459, c: 11054347741926744490
a: 18065481389963233950, b: 5338596517422350838, c: 4641344462797822850
a: 7425148517274660300, b: 9181701236868473967, c: 11529996844848738302
a: 10091740535269812291, b: 12572747819439763051, c: 10440432719636532224
a: 2603375728970557121, b: 16382513147659908530, c: 9228134816637032051
a: 7170089703848129552, b: 10765579850458923569, c: 4974230733442794550
a: 9210446262685293385, b: 6881603053604287595, c: 530666023767580658
a: 12435582308800094955, b: 10489510387665749980, c: 9448537741998326557
a: 5556801578656141507, b: 9679910442514392707, c: 13153809043787244834
a: 12772044814259381548, b: 17465666714051658579, c: 6810651532558442271
a: 5521810471500278380, b: 11341567718538239223, c: 12710451231892751928
a: 2916826978289953910, b: 16517052087438747619, c: 6947682324173966753
a: 4225480400199550269, b: 16557039315426024552, c: 17974338736588448737
a: 2119400445692171598, b: 18416817552436020716, c: 16091882801450593124
a: 5667734913289521920, b: 11632829061820982993, c: 3797979639060363990
a: 13576626831291051662, b: 16995414038925067876, c: 1057915675836254505
a: 251901504623935750, b: 1706511463747463527, c: 7054595952755810597
a: 6350713003546654899, b: 8723262266456143443, c: 10917269254944106421
a: 2997995083210951858, b: 10258890259608459203, c: 12679053061000755785
a: 13365298093757917059, b: 6723039811698537540, c: 2601915695000726935
a: 5879679397589672049, b: 8390612835365185613, c: 17344612564348739742
a: 7061988563556103362, b: 9972017929545060219, c: 17971723585782173631
a: 11499902320245078508, b: 1600211386440737919, c: 5123180410378877151
a: 14827754093864667575, b: 4509366673409696452, c: 3771019331864007853
a: 9233409097403908668, b: 17960025496770570872, c: 5718898387580135330
a: 7217074117826937537, b: 7553351757748756591, c: 10216230811376352945
a: 552494398588243619, b: 931621152799233141, c: 866190179039049140
a: 3844557296237491938, b: 16651247575537848460, c: 9518310941640204735
a: 16680550171574596109, b: 11202434629447291668, c: 2014530197544819655
a: 4640704836599954445, b: 9057615666795135549, c: 13804979600046838877
a: 16049974449871703821, b: 3205395565728330416, c: 13946469550018504420
a: 13828640753786809978, b: 16880851034532169279, c: 12966077772702752872
a: 14271928886673486102, b: 14942281228009368881, c: 3866034028421336073
a: 9105492476730681729, b: 10672148849712705772, c: 9135813017271997127
a: 10091705555133317769, b: 6317702369603486642, c: 12322411032773794101
a: 548554248521013717, b: 2589218012517802209, c: 2918979033365438048
a: 4641332408986733631, b: 9509801922806423118, c: 17167496221165063918
a: 7036484618967851133, b: 15504374320866755682, c: 17724878018409343401
a: 8581347917457270612, b: 4202154739500076045, c: 8280081641001719866
a: 14753291049847726499, b: 17841518475917989382, c: 13770603713813517410
a: 6635619434249296835, b: 7690740442017664961, c: 17886404484561469004
a: 11113765413332531091, b: 15851642907375473447, c: 886706148167345237
a: 13419889369550348285, b: 10386439073836124158, c: 13358944482239594232
a: 2991601875330051002, b: 6802622523772529478, c: 17322894235252502997
a: 7213273133049117475, b: 306384991003481803, c: 9730159530667277400
a: 8762762726137041417, b: 15814407934853386826, c: 8543718630987227972
a: 13496892492840518292, b: 14743533736844015589, c: 13762771544976309673
a: 13254058308144246220, b: 2933882184153847068, c: 5016931293785021306
a: 11407982488745996826, b: 16587091726011274964, c: 15802097425832378933
a: 327509669062720762, b: 1653589701346659256, c: 3997625160923155443
a: 10884650527611304187, b: 10822256106071800985, c: 2030017079696358805
a: 18303354577229183022, b: 952484681286900376, c: 1018357371649223919
a: 12398680980478035671, b: 1493012884715278836, c: 16779770866916420254
a: 15926359561691527619, b: 12382757513331460167, c: 1235378189718619647
a: 7658141799616524008, b: 4915026532251994225, c: 12384708750737091999
a: 17539382469778365850, b: 7798940291154647822, c: 4283885288257888262
a: 8241116150484502210, b: 3540530042144244791, c: 6027041735884411498
a: 16250038274730168604, b: 16902319706276291946, c: 3856489586234549972
a: 100427596664911781, b: 14216998511562717893, c: 16950148958237763781
a: 1420527920247531321, b: 17731196843249820604, c: 9134430142630801266
a: 13553648859325130382, b: 201206662997156868, c: 6416824661162245272
a: 16745348993653466539, b: 2386089482406787335, c: 3328999811489384973
a: 1886669886972122027, b: 12648065903466611638, c: 18417996502309113172
a: 18360542706741542887, b: 12373580745418366211, c: 7112227435015237183
a: 9735690052579002811, b: 6126078791833506512, c: 13026099428424288368
a: 11155716975587078919, b: 8881220474640160589, c: 18377588181674336228
a: 847186719581723535, b: 9812175117557769551, c: 11384486463463048182
a: 17269552893179562251, b: 7676227796506226752, c: 7389321041893030852
