a: 13059661448417270405, b: 7219756443225887990, c: 7038088321150332005
a: 2677944288847397277, b: 6870663430475560083, c: 12882038832371454628
a: 11151382818274976236, b: 15334988349251171481, c: 1764866330641574896
a: 1338325150676618294, b: 2214803736817831997, c: 1544205003266555117
a: 13151746486020427820, b: 963315582208590456, c: 4662917385583239454
a: 4995263170368434242, b: 5327107252679317663, c: 9474054558696746270
a: 15407918480266639645, b: 3195949852932944197, c: 12099191789482197518
a: 15725575570281762193, b: 13901497328470872303, c: 2728561573580967101
a: 14738695399655797204, b: 15703605327495216986, c: 11027129303369454814
a: 6874656918497512675, b: 11519251645713316337, c: 9639997645798186103
a: 6532311169825180068, b: 8811976842615154990, c: 18026914039878332761
a: 11790706142836923242, b: 3994372989341762902, c: 5359266039885319148
a: 3055259906425682737, b: 17154014721008810143, c: 8053879514626701012
a: 5371625272374442657, b: 11819864078944341337, c: 12677643410566228658
a: 11945564724871481654, b: 5723015451780509535, c: 7560845337519498535
a: 6412435551103128091, b: 3684355442199037415, c: 9363073212980995942
a: 9248578126865521377, b: 650321595757398634, c: 10214952724380442985
a: 2265757426929929272, b: 8807663607429264662, c: 11836940078413307385
a: 7361542856962116766, b: 1896559862640011362, c: 9747284764598895573
a: 12688138785775197188, b: 10726492433645419461, c: 3298857881905821542
a: 6356663006950487384, b: 13684189327122789622, c: 4585356862265020633
a: 13200866608765293592, b: 4965327715434742883, c: 1498345874860504258
a: 11960204037661417169, b: 7027561950768411745, c: 5731114554104852991
a: 5018098315511179341, b: 10373511758214770886, c: 14522010701413847243
a: 52826398018555918, b: 9005069998215997265, c: 7066401201525192327
a: 412673946860339800, b: 14116822373162370097, c: 3994854117372583861
a: 3706006004643719492, b: 7741621636442193154, c: 17832874238100755037
a: 16171924647468906824, b: 14550403749683369177, c: 9826576259043547215
a: 8833240981334093778, b: 6502926928834909092, c: 2230706718835537686
a: 8465328108972668702, b: 9937102398878996987, c: 2423861151280538725
a: 9569846578230441369, b: 2683145087424564783, c: 10075139602836010472
a: 15769500317420378219, b: 17893953144440332288, c: 5471272078590825878
a: 8840630552537411181, b: 6544557861129950926, c: 16626915245687430759
a: 1563983061582240103, b: 7657213000269745310, c: 11921163465248018157
a: 8226919255602611569, b: 10406811285167730509, c: 16203604495416553960
a: 12093844471573988611, b: 5948181565189547402, c: 9552136294806351073
a: 7975279661716473695, b: 12610961334428979284, c: 12199165211857446344
a: 1372477473356642353, b: 12531648663973565980, c: 2455842051770933513
a: 8618373975435024371, b: 13440568041699035026, c: 7872154923594825068
a: 9655682043977424027, b: 3552006577752345907, c: 1624346074376574321
a: 6644219410300625278, b: 11078054415940211599, c: 407151914619630733
a: 4145387730750736167, b: 5095076047855483156, c: 1499173854958004036
a: 11261524651493179398, b: 5800334339336382700, c: 6856351944273099015
a: 14825545864312754988, b: 14802101688619209812, c: 114939029512210329
a: 442695175603275002, b: 8681488909352095487, c: 14901422731248809592
a: 2983729475001075641, b: 6018029322774442150, c: 15841343722280348964
a: 2773699440565268980, b: 17259456945017933470, c: 6461742165971809192
a: 10422228904272003808, b: 5282333998277456104, c: 8590475010467916882
a: 18092433319656431326, b: 444808474679335615, c: 9692839743347106354
a: 13226269163335982661, b: 17694216193604675257, c: 12149292624901082231
a: 2789294103408482049, b: 13309973427395914600, c: 17878037196436305998
a: 4904073008804973412, b: 16642077611706680766, c: 13017266568940512466
a: 17263496811235130578, b: 3451014193351872957, c: 15482988956458136460
a: 1865941977914119911, b: 15419988321648954560, c: 13579949873661034601
a: 6169303796109914036, b: 1945670707898030286, c: 10810848112309103075
a: 16018563113308013091, b: 6450008082530830695, c: 180134090255298933
a: 8884739838164319230, b: 5349078925020533152, c: 14451063526559275616
a: 10157702744706356183, b: 15227331824910000103, c: 1783918575039185020
a: 4159552006791005480, b: 13656599152613589770, c: 14256138272514289925
a: 13001627402916459735, b: 5267254441982311197, c: 13440130029329386832
a: 8887078209160448524, b: 13792665271173113339, c: 13063228507791265946
a: 15753838408748422926, b: 15121551718022036890, c: 8508915126390980526
a: 14544670245613728346, b: 8034213214825282970, c: 13602129362173682519
a: 17314482132390799195, b: 6458555869031951750, c: 11256550295640029229
a: 9965109698865453474, b: 6049791872644155132, c: 3331511035640201375
a: 16157322723328732282, b: 14180533865787954824, c: 14073278344127431274
a: 13008436987277457768, b: 6738762228568520273, c: 8576250960429389256
a: 13044741117311311866, b: 2513796824330029855, c: 5847511143686013813
a: 1117596493635905182, b: 11472552683289823474, c: 18367434954760239078
a: 10431566993522519096, b: 14236719703610036512, c: 3348999651338902606
a: 15721964666055779344, b: 2932670936688877028, c: 13212789263249420422
a: 13252614961653742004, b: 9156855086941911250, c: 9163187917850337980
a: 11187126350848845755, b: 11805378442968560570, c: 1857662893412839874
a: 7657925503469732988, b: 11723557670991731261, c: 9875900702092449329
a: 3740480194217306012, b: 14670357715176522110, c: 8446940471115199254
a: 2940431548303731924, b: 13088269841888706570, c: 5252745621505945030
a: 8878040781458101384, b: 3806154828938596025, c: 9913617887128413654
a: 13189588774596935280, b: 4198277814520544960, c: 365164254928621979
a: 4678076032787709180, b: 15392929804650433933, c: 13323084106681921312
a: 11441085721596509130, b: 11325069764650513343, c: 5216985604131475384
a: 14715456736543729614, b: 17673938444664297711, c: 17494628615334729202
a: 2832668447607216593, b: 5054784856369721493, c: 17959817615599330370
a: 120066769191743580, b: 9785018771109874500, c: 15869110259777256524
a: 13955393547969854487, b: 6551285734984426252, c: 6547045136132860419
a: 14159580170916912785, b: 8083447197538561568, c: 9622175918392588001
a: 8954663541551614816, b: 13302179456835706768, c: 1772865840567795634
a: 15353633674486731134, b: 6329875835248298994, c: 1526714232873595220
a: 12482275761263293399, b: 5065043800847302724, c: 8096526406938136963
a: 212013685956658055, b: 5944254883326629816, c: 4432751100907915375
a: 2224701461924684726, b: 11829296310941331373, c: 7057816861402977395
a: 3053754994566707811, b: 19260179438431486, c: 9042467284832376961
a: 16501079562129806107, b: 16977562770369328595, c: 5461454093214531254
a: 11645131053439549296, b: 11401490674551505518, c: 17181101071004057805
a: 2569408061433607786, b: 435534606489132406, c: 16128174088036297696
a: 10447728484743830502, b: 8304076501576648804, c: 804050033881722630
a: 8673024028118388263, b: 212529864939408936, c: 14120171437347131727
a: 15746234042253904119, b: 118555880798780411, c: 6129481628579792406
a: 12416137552128355978, b: 7735766455537606416, c: 15026256335679269735
a: 9031319979601110552, b: 7776700714282875987, c: 2828277099652384086
a: 5663749402605797301, b: 7292253349604749437, c: 16428304765099337263
a: 8095080406574575102, b: 6940326113175758756, c: 6178521354227399062
a: 2625240711316291330, b: 12997634195757091887, c: 11245957369232211764
a: 13918414323470021877, b: 12346033241137424392, c: 12157788371380519988
a: 2225996408080434836, b: 11216794991691331901, c: 17390027501099621976
a: 18216609529375930885, b: 5410508459642429346, c: 17855512599040977746
a: 13088965576429841348, b: 835830355440045024, c: 10017922637176364034
a: 5403185771065974208, b: 17193572480348244369, c: 18275784102225143232
a: 14036613175638233853, b: 3052798114000028867, c: 4113632079842691331
a: 14553603911839792266, b: 14791446604977149386, c: 9033358324751014058
a: 11712895591436414522, b: 1529036937808210293, c: 12918156423162278263
a: 14250060497034220290, b: 14454912061126167038, c: 10755078372102853015
a: 8008579142322601782, b: 4705832208314587704, c: 2298397348629448319
a: 12097863785031311402, b: 16090569865263556291, c: 264631631466777595
a: 17993227440855354191, b: 1923240757514205188, c: 14950458096106139084
a: 10310776560609619030, b: 1425900540435034482, c: 14331507076202373407
a: 11790924182441729516, b: 2646872055726807790, c: 14882868943220156252
a: 7784563917730503924, b: 7678536387387858954, c: 232102820012363623
a: 18268468566886644244, b: 344548331752883445, c: 9518641620103144879
a: 13100259394137204230, b: 13913894891859896318, c: 18022666098089199782
a: 14926116046272156589, b: 7480705156627099995, c: 12046551465673106065
a: 6768612368486195683, b: 11840367496825717673, c: 11958162913527159
a: 9509237932205933606, b: 1012005991742321630, c: 8096416382103392840
a: 10712913583418052809, b: 6478700761902759001, c: 5170234740522101357
a: 7405327022636104982, b: 15093967820012057770, c: 3913291196219287974
a: 6334020384204286276, b: 17168453105043663629, c: 520588461340612061
a: 9616669900822617578, b: 5952490371324752440, c: 11881631037801116339
a: 385701735481668180, b: 7640025046849698800, c: 1759881814973445086
a: 10204658353205706416, b: 16263756651356181297, c: 16606466211462602798
a: 13156837252806591832, b: 4845132986856914189, c: 227124041058623144
a: 8420912169487616328, b: 11328478471358137894, c: 16059052393590119202
a: 16376932636949712943, b: 6726923355269607414, c: 7414733431536381464
a: 2036927498039792929, b: 2083042943292108706, c: 9718782020280085395
a: 4054803885341744317, b: 194392130389199794, c: 6199096825762590469
a: 12795708068574182370, b: 11064869244343145336, c: 16208362673655244190
a: 8710237656779961609, b: 2042115218281683471, c: 13651959588852350382
a: 3624208310178069888, b: 15087248038543128880, c: 17271995535055005925
a: 4996815094391229756, b: 4809961841006285324, c: 12845484021920702224
a: 15398789053102187552, b: 1143034316467201309, c: 13965406941372700574
a: 7917694041062923684, b: 951566163437427556, c: 2872453106555721125
a: 10492508574182845436, b: 9511210184119959291, c: 893039182538621657
a: 14885962803623284123, b: 14473361592106194475, c: 10700286609934997077
a: 3906819571554577216, b: 2726123820609985975, c: 1857324060693788267
a: 6151696341247767782, b: 13295160690193469121, c: 3847450211027879802
a: 6444319026919212327, b: 12893485062453681120, c: 15044071322522944976
a: 18423685585414918082, b: 86824290119656303, c: 555433723724100147
a: 4035230659396872379, b: 10013066400200701938, c: 7435126807226621945
a: 16987085653918440264, b: 332947753207650725, c: 18264552977046762459
a: 17827561665693756635, b: 2443430742042866726, c: 17828961142857199289
a: 15623334443506919051, b: 10795816369139755815, c: 6273959754529518016
a: 8388081195433690500, b: 15099646943635757186, c: 14174814451989848500
a: 2134330056208681149, b: 8707095374355543619, c: 8473633562847377683
a: 7891406191784538766, b: 2937327188509992520, c: 17367924958221309457
a: 7497982422493557380, b: 9107915926692503242, c: 1216075213149369966
a: 15324666710357644500, b: 5197688454688039187, c: 7105985136861948012
a: 9120697536492027505, b: 2350517883872384462, c: 12552424507863397873
a: 6045180431269191882, b: 1941541364936340552, c: 12998774516950344017
a: 9321876988326721753, b: 9190339285512374713, c: 1040673566747329275
a: 8724521818299315483, b: 6642710553715432442, c: 796450831880409812
a: 14053812124203558279, b: 7550072756446747674, c: 8390873632970227942
a: 3060552605049372219, b: 4318318900496283773, c: 14154886316405439131
a: 7484604401486615129, b: 9236980426649340300, c: 13289380193932061251
a: 17773016033624605771, b: 11736847069315964225, c: 4775072927614483677
a: 7636850063733745360, b: 1602833713181309625, c: 17795223975701140850
a: 2404685980713365191, b: 11538346689081895254, c: 3315661476109290914
a: 2228978107273795616, b: 90161326317737700, c: 2642051191219380176
a: 775719013158276374, b: 14807457797911027925, c: 15280361962048902433
a: 13334378179724725700, b: 6087939648924173193, c: 8309658008026405146
a: 3962887627135294889, b: 16797564910199585986, c: 12440116248825524843
a: 12906574213606395881, b: 3750953637251605812, c: 8716866052765040788
a: 4948685015433186102, b: 7551820365936985967, c: 6526414366726717090
a: 3569834488757458351, b: 7365728941421789935, c: 4988933805926125896
a: 14883419340947496491, b: 12188653533139749521, c: 18193715413227417079
a: 12697797120499396556, b: 6679730154512760603, c: 11722627848962989097
a: 2485387688999731386, b: 16854739007806861548, c: 5327965429568027827
a: 13762704528005416048, b: 3638594519122758894, c: 6180030933426900178
a: 446854596321436312, b: 10263339279919739044, c: 8033387714733207242
a: 14122337861127460753, b: 2626655319522499287, c: 13298098324420585931
a: 9922023079794709081, b: 3398826131086713956, c: 681824992052896858
a: 17572605970554045604, b: 1382312987878554593, c: 5241188412660739665
a: 12355376580493311906, b: 16139021168099254079, c: 5508664682266134035
a: 1126577779733170247, b: 2459844436453122043, c: 13988897248108047881
a: 6094889939413480519, b: 9679758766002344575, c: 12062594174991853268
a: 5694960640006171462, b: 17341555338025763075, c: 11415867056137365243
a: 3213809872243483728, b: 17503937285856417475, c: 9537431701074163546
a: 2067300857110712797, b: 17950890074781167378, c: 2258440900747054290
a: 1538550346758778669, b: 15730199992777231632, c: 871850405840051237
a: 5576405060058823904, b: 13663679926402759007, c: 9622331362493872581
a: 3759330818754734519, b: 17352771194077870054, c: 2503896154397217759
a: 820655554740385549, b: 2028171844287674585, c: 8610315064213519851
a: 5620041517480637044, b: 7652420826541421357, c: 18057527212164397904
a: 18109407407778408746, b: 11000948724922005520, c: 9398040880833967963
a: 13779699366237150602, b: 1036305113669945053, c: 8281654822209773440
a: 10671875453875435959, b: 7380446624141610636, c: 15516583771836090240
a: 7502398899719886108, b: 5991317033676015600, c: 10661898177074094939
a: 17498100044160052552, b: 5196110109362115457, c: 6333861074411561523
a: 222256207563185129, b: 15732048646819071763, c: 8773266602878321763
a: 2433518681091228073, b: 17035603361955721836, c: 11109990711665609962
a: 1955349518397050910, b: 18310564562549534808, c: 6574588055841011700
a: 17383159175629493277, b: 17644371450567442252, c: 1114351785801281854
a: 334660481533160801, b: 11576910543393068135, c: 14871940868728391646
a: 3808313073656508302, b: 12763718490426403736, c: 2578826479547527857
a: 3915067478397691446, b: 13836539160929443249, c: 13458620288508165826
a: 8755250032317497667, b: 15474798296123241536, c: 11216098453674937848
a: 1780573841159249571, b: 17353817908968592630, c: 16945375276076369348
a: 10629119240763044092, b: 10675104776998444967, c: 450549709478426642
a: 15246141925580862760, b: 17707895112800159737, c: 10991426753857949673
a: 7752823292366198834, b: 3602513773949551457, c: 13889257842563037425
a: 15976851985884398875, b: 805851997927289174, c: 11303852803938940403
a: 6713972541697116911, b: 15688153719689824586, c: 10030557070027783725
a: 1135633289699910381, b: 462330418882013616, c: 1730929582125334679
a: 7222806734781168455, b: 18116121376001084773, c: 15783923110903395
a: 12354540274090782064, b: 16368154424702438601, c: 11994447290094057161
a: 2914500184749201015, b: 2541024126612448118, c: 11852171900908105630
a: 16214441682571947984, b: 17749424085944651496, c: 13249962097741504523
a: 3733184161267371235, b: 7324999162573987057, c: 3429893337570188018
a: 16831612638945802817, b: 2249210534427923491, c: 15927133710231639112
a: 7153963733109280193, b: 8216947085637535680, c: 17621198379010820468
a: 4797042596541083239, b: 13471555427238616387, c: 1537345324903177900
a: 16288173195352440542, b: 4658553599145165921, c: 14945900608365486458
a: 18180100449042860689, b: 15470719673691481945, c: 9889037408803271313
a: 7652972045597756893, b: 11557590727447211501, c: 6924471747271600381
a: 6675907250911231279, b: 16755285172603652926, c: 10138376205870148977
a: 4184901881824818765, b: 1808460481763961097, c: 17880384271946953522
a: 5822887745386966498, b: 6629972347066549804, c: 3957584819201562
a: 15145351646415029002, b: 7580246588371257643, c: 18147366329565862795
a: 8500528446160734753, b: 12649008781678417787, c: 10091803294061147167
a: 1193309871557204732, b: 8001616303321106812, c: 3390223008328248136
a: 5088122868352855742, b: 382997176731293638, c: 2615456998859119092
a: 10499594397541339286, b: 15392863036587734009, c: 2904104600886926553
a: 9302351930242214320, b: 2487976253424378321, c: 4555401811853642079
a: 12855278396108658094, b: 13426488638753050569, c: 18284710829125512709
a: 8098626334252141719, b: 603299416467691098, c: 13341238325676562968
a: 18223658636775137291, b: 6058435054922627566, c: 16482611319064849894
a: 12484222099074804654, b: 1695673290928289970, c: 14665328909181087639
a: 13046636125610106197, b: 9616057826335735545, c: 1494942861447433338
a: 18326833120136523895, b: 6968585497749979792, c: 8040499947711357016
a: 8248331766940883397, b: 14035804808165012242, c: 6670003331832355294
a: 7891254467771221084, b: 8636623417641284240, c: 3437219524658757125
a: 15236160851151382921, b: 16085048207554360950, c: 14999520298375429536
a: 12959561599041052826, b: 3373299473797018178, c: 8767269563245558791
a: 7321636004370679539, b: 8530212469695617537, c: 4336394575810446668
a: 4743479097425103664, b: 8000794570155124750, c: 5211312217678353370
a: 16297641460459147955, b: 11374411642419555634, c: 3690495630357201471
a: 2520585836592045475, b: 1075293434876772050, c: 11922314252179242207
a: 5576629460027988927, b: 10554809083674660576, c: 8050780859900273267
a: 13596740731722438296, b: 6792244872515762649, c: 11736376308407676841
a: 7068428739702224132, b: 14020470292731869800, c: 3036717039574062400
a: 10661731392228036430, b: 8425747064497575693, c: 14755631293005195888
a: 14816681854943247121, b: 10233497488415032905, c: 10443577834655976991
a: 7747783149515904550, b: 10043544543467332893, c: 10681728394485001344
a: 17867631273140942195, b: 8867514747614582416, c: 6773592753066976753
a: 18445285697540034367, b: 8468160787781512395, c: 13798411437112135705
a: 769903905062006479, b: 18328712017967706498, c: 7765698758527279056
a: 12103763538556890586, b: 10851864266405290901, c: 6092505782888944499
a: 73451139025896632, b: 619784696725428238, c: 17739489652363671522
a: 6050636094153260064, b: 3762078817186601501, c: 1948708058067226514
a: 12249868209249757274, b: 12506937865705539994, c: 1601689337103688343
a: 169508428376772588, b: 11868300122426604297, c: 9700642821446643376
a: 1807748542344719336, b: 10867298720053736502, c: 14745676208883365414
a: 13722195787527301837, b: 6130328307692613941, c: 751564299643265498
a: 12143268358161187919, b: 4891410751107440420, c: 15609006018922852903
a: 9760906501870962349, b: 14207096619045248690, c: 3925546044418147454
a: 10914991740504272929, b: 16964804346554939336, c: 10067280505115083124
a: 6432370763868116669, b: 2558084930335913982, c: 11491471051750979510
a: 8493558613968507581, b: 806786328135018095, c: 15881752985246323521
a: 14882633064546328236, b: 6763523843559384655, c: 8739071387193589033
a: 2612545281957500720, b: 13376708607255321223, c: 9150965880030275893
a: 939187633666768908, b: 18240881428135635781, c: 7937410640767145978
a: 4184812409758775144, b: 12871027692286841496, c: 14204602181012138029
a: 8451301546988326347, b: 12109124961515475738, c: 14909987998708838957
a: 10439977371044711533, b: 11485671251494372713, c: 219259479105498764
a: 11741463199487900368, b: 3795596041665414333, c: 10096703769828861268
a: 11088602927188856579, b: 6209453169348902012, c: 6258859815356455148
a: 1837680157711633282, b: 3374897304135832972, c: 2873888173825559423
a: 8472611791484851927, b: 13672902148027679025, c: 17502050904551393482
a: 2187626879772066169, b: 12767857021452755059, c: 10010185916057667911
a: 9966311072550450965, b: 17798160149736905076, c: 15299488823513160911
a: 8199690072777997598, b: 10809596423121903419, c: 14154963376235669776
a: 9026146200788337259, b: 2121304626213309296, c: 6257901595102456772
a: 4428411792972457656, b: 1148276441901774570, c: 6206849435731144658
a: 9355173279116567549, b: 12077735531661268540, c: 10843205316374006783
a: 5985902175339019909, b: 4408263223111690304, c: 11804059403297453018
a: 3957243297517738696, b: 1134317861844120093, c: 7938659213484806678
a: 12086740343833149639, b: 10847432455884767217, c: 1631235429940937256
a: 8744661572784357741, b: 17326389564702873326, c: 776347761860200015
a: 9488792677707570533, b: 10227152360388755995, c: 14278781785993757369
a: 180407214743544724, b: 5916511522992163913, c: 13875934300996826470
a: 147937970489251372, b: 17886798022395024131, c: 13904991928753426011
a: 10686505129660058606, b: 15392749957853552607, c: 15447819476332052216
a: 7657095715016325936, b: 9195496907654144803, c: 5876711795323031277
a: 8527435943694039673, b: 7614937572228845120, c: 9690940779775049106
a: 5524449159904482760, b: 12086518631479345666, c: 11917731243077943374
a: 17367541925725859997, b: 2337859944111789002, c: 3548144465951545170
a: 8054670149947705064, b: 5127037045432962542, c: 7120898737521166637
a: 7200017384381583764, b: 9511236437589835533, c: 13733385698641631977
a: 11383341796306445782, b: 6683372404082600956, c: 17259326647114301248
a: 16637456685064646077, b: 11642692383078255802, c: 13897757176728671804
a: 14103850177044778559, b: 14889958846677229998, c: 6264953566241754091
a: 11093561896725550604, b: 10897542784503867503, c: 15508039725820926208
a: 1061383921429519890, b: 2737076679987954952, c: 16158468545452517658
a: 17726906610318896696, b: 3726663854660463886, c: 6508876171844044601
a: 16370333458374489324, b: 12378257555344751304, c: 10356007106479634143
a: 226246988529184710, b: 12758426374299651694, c: 6700453869130625008
a: 3720115037450769499, b: 14783197000436298208, c: 10531149092300601398
a: 11786307623226924226, b: 12169468927063631313, c: 16071945796766145071
a: 16488506610921594786, b: 5354370116831656395, c: 14096348953311038123
a: 13016577072695367350, b: 1794705856928589018, c: 12454638484126351654
a: 10693767878725444142, b: 10021723815265627575, c: 2657406195177190862
a: 2480140146001552531, b: 454637519045770917, c: 6236936398642861550
a: 13877033489649809678, b: 10383524092531659414, c: 5623183842229778223
a: 5696301776757742333, b: 12992998799238803804, c: 17601651330854102705
a: 15978554600686031064, b: 5270148166460075805, c: 14914117944867711569
a: 15710827363280787355, b: 12467105338381339961, c: 657780923246285603
a: 6777442004583392381, b: 12423472373168302497, c: 13348361636866680662
a: 15609708335338885997, b: 5428372105382591217, c: 7479225105476862874
a: 1006402723663788891, b: 4417397996794807796, c: 1128719059180842303
a: 12146161062827567406, b: 13088176452961604751, c: 4361187747140407737
a: 14132330607448129825, b: 6738048608700757779, c: 1122811339930796785
a: 6051450416536165093, b: 12091555470735609971, c: 268338548194127580
a: 4008004652383227185, b: 11047585313488504739, c: 16701219118646111379
a: 3397472299836335924, b: 4580256477396541241, c: 18228133699265951416
a: 6472116567874893621, b: 18020661973072139262, c: 9739787305235580261
a: 5038521334104576912, b: 8165382155928067382, c: 16666442650039038615
a: 14285936314454741175, b: 8437869906440365697, c: 13054960090206491546
a: 11901139576875268949, b: 7082232987558059518, c: 17886080878369992505
a: 12257835486438451331, b: 1360793645202011742, c: 10006209095966967635
a: 2610937898707801337, b: 8342035954123404052, c: 7946328886760376130
a: 17177163712121468312, b: 16481925317768038911, c: 2962007168512924952
a: 872075772813731165, b: 13187343101486983023, c: 12272689004931756265
a: 17890133539363250672, b: 8608904967329047573, c: 10193374290891094999
a: 7439935455717061637, b: 9884240173958762441, c: 12901943536860186018
a: 12311840687975622677, b: 16162186372687159968, c: 3030108946743640653
a: 839808774882456556, b: 14546208640840555463, c: 15394449154245354394
a: 8606505885786352662, b: 7422984734791787702, c: 8885951950048860359
a: 10432722974287593321, b: 8695689714568411536, c: 1825227616140950883
a: 9750540368173957837, b: 1964664081597819451, c: 12743926491829471494
a: 2524327542286765462, b: 2355827273131615127, c: 16431691091205480255
a: 10221812554055512869, b: 12203394153455895478, c: 7578244750039367553
a: 2639763406497419996, b: 11091394485802382393, c: 15488333408856073022
a: 913619023466622192, b: 12580843711980791881, c: 17588453768423588331
a: 16703947005265186614, b: 2762542680934690924, c: 4875284624467329181
a: 9002178347534890297, b: 15009745627410514276, c: 4248818717367039045
a: 8918630608986518657, b: 2417998899046362295, c: 13494253048850429702
a: 1830018059171239807, b: 9699770791491124809, c: 9721372467181156257
a: 3040037416501363622, b: 1230878328262045869, c: 13931743649120393747
a: 16116240724004278993, b: 2689378102612370073, c: 14010565548067377412
a: 16118690345817570673, b: 71900662487054368, c: 7602434682546403261
a: 4593786216887012296, b: 3444952938209820569, c: 10913771779692988393
a: 1394372531291074890, b: 2540966350136649187, c: 6966573429518608185
a: 17559689983104213270, b: 3780457588779353317, c: 8058639737690155100
a: 15350353119107540784, b: 16830799709845037222, c: 16149790566616364812
a: 18251557747176780897, b: 17217883577403388104, c: 2797561811530760026
a: 17253327506842522352, b: 1135507617428688329, c: 8064437510701585202
a: 16766966637444372442, b: 16273803182539895347, c: 3784153746004350461
a: 2853295851972942438, b: 1499675410413392268, c: 14828209269006931904
a: 7787203865596876050, b: 13522265246659734241, c: 16184583894477802592
a: 9830937676206749040, b: 64211672730849719, c: 6085384377324325668
a: 16818217125075735923, b: 354674150990337808, c: 17573172881155477887
a: 5998501525820833281, b: 17402893829524807911, c: 15515647017868534150
a: 5913515313607161994, b: 801632213058984583, c: 10551467794288489934
a: 2345748984509068767, b: 979870221328752852, c: 15250622813614042197
a: 6630622934168689287, b: 9209541987552194239, c: 15920356693557483965
a: 4316615650469661443, b: 8619745860292637975, c: 4887927991066209932
a: 17991300569164586466, b: 14068572427850191099, c: 17925929234632415892
a: 16125636693004278739, b: 2599216225893133104, c: 12199720767491153447
a: 10503183926400618052, b: 7767792242944669102, c: 15824811964201064189
a: 10481016520074190841, b: 13355462226332085942, c: 4446896920120589789
a: 6646500063587026769, b: 2616815659537226718, c: 13463495942496487170
a: 2912046947992112839, b: 3837388194739904815, c: 2141535202617994629
a: 5558759997368896097, b: 17757154146377391537, c: 8130811649798133237
a: 2856415790285290170, b: 242029620790699548, c: 701035649968735270
a: 6786998690347483282, b: 1720997271333884861, c: 17946105771117005097
a: 14319755540047523734, b: 6280346098988017486, c: 16322800985713518872
a: 239291951659424341, b: 3596395837935787882, c: 4011323943700796297
a: 3074263280788113863, b: 6638429137553056665, c: 17815280048670990006
a: 1607130265290630250, b: 10767634600484673870, c: 7804856393129351872
a: 10788697648031181809, b: 17142111171152573532, c: 15132746588082636930
a: 15906389285819731321, b: 15801469091554692055, c: 16273883622947727545
a: 3531184226530824373, b: 7042716263289814471, c: 5663324144789140623
a: 12349386686403991729, b: 7682309974590570167, c: 4391539366748242835
