a: 3788647765213902797, b: 13843068257266143367, c: 5958064324903658027
a: 5451838893935886505, b: 1649726256921505353, c: 2599996015508565994
a: 16920925323300975138, b: 18047258898426740708, c: 15096083362937731170
a: 1835296934341703993, b: 325424133849038629, c: 1083480355938640972
a: 4448015806262133537, b: 5266470619585249763, c: 15072950584132297673
a: 1791090845736608171, b: 17556782375694960, c: 14356618172116175813
a: 2236195554875259966, b: 16678828871424543620, c: 3319868364327084679
a: 12713564488513297686, b: 3810768655050511687, c: 4897968844418288545
a: 5124898433332397573, b: 8851981499204363221, c: 13547228111435922227
a: 6987845129392696598, b: 3791411751419940771, c: 572071177967097117
a: 1961509282376690960, b: 10691920086200439668, c: 13179273893787362589
a: 158771543269775975, b: 2353507841352673813, c: 1266004446924280515
a: 8829442374099632796, b: 8165139538781884584, c: 17840362977136894345
a: 7536710189127623052, b: 17494032252507621549, c: 6690552199422013369
a: 9561298117122859219, b: 18416203448896575346, c: 9725137711060042623
a: 8807028788510142513, b: 11917022011056605731, c: 8276986905782553406
a: 16043719283131143709, b: 612431597907274691, c: 16678150470948481602
a: 1392923521198327184, b: 5623822874856773355, c: 7939077259436884699
a: 6081970858723874507, b: 8095964959423360225, c: 16606410802698231379
a: 17951731393605522954, b: 10995730126326715829, c: 11550482802327358849
a: 706077473742904545, b: 11945952433748798107, c: 9770577713529103428
a: 13301587805802619741, b: 12142286513599678371, c: 5169836055022897446
a: 3105466749769220069, b: 4603003154750498250, c: 15701023631288492795
a: 10042711584611735438, b: 15878952408366144342, c: 4783567527419747004
a: 1787415637067529275, b: 1954460296542338573, c: 13831560591657542169
a: 12051379934341312606, b: 10727086568224012629, c: 4555287013740771464
a: 2439711289655882683, b: 17060396799651691011, c: 1342800870623673046
a: 11455292343815878790, b: 2388146822699120272, c: 17292079387367481364
a: 15103917685287253049, b: 325556683264560289, c: 4092646037352669153
a: 10464554832820337626, b: 1504316472867783183, c: 12559233815167569897
a: 9323501888170809963, b: 15977796850091608249, c: 3471334892716857467
a: 539943634159870755, b: 16537819267489945680, c: 14269332786392023765
a: 3173259038705384861, b: 12361969178419912284, c: 18361285305287762608
a: 13732522856154395893, b: 10787853775095052433, c: 4863362564959448610
a: 2365707381916665180, b: 4654678629044363486, c: 8590442210171541729
a: 14121871463737557490, b: 7021690874640362366, c: 8317082179602867854
a: 5117583501463777077, b: 4400602600950550618, c: 10028804439131205055
a: 10730644193362741084, b: 17530251766063429290, c: 9885812205238220954
a: 17261187181146861563, b: 15593328926145172797, c: 18289274329365505731
a: 17772698346077531558, b: 11497673265558723840, c: 9780718102578692070
a: 16733069595089930743, b: 13941704318200935605, c: 3466188064850960191
a: 12695747219636278273, b: 5322122192710204534, c: 8889686563761886587
a: 17564650913081011241, b: 7118736423796252994, c: 17981611077769360593
a: 12321793847264467748, b: 18092378893963774770, c: 1560341805250621698
a: 5131892127712762716, b: 15243195022165116238, c: 4181512186517643974
a: 5048501961438406720, b: 4638956562476233208, c: 2970086604928674242
a: 9549628220184444461, b: 8611834175153580702, c: 16285194438370950767
a: 8954694007835926449, b: 9723349388504515072, c: 8732795331423509679
a: 7006271520592255245, b: 2845796459386387762, c: 2870172280657424243
a: 10589798023434574310, b: 10511259789850880939, c: 3360869863839663808
a: 16782904769475631060, b: 1773081546272974190, c: 1360655644122519473
a: 3415635912096246075, b: 13501570672290815645, c: 16639662037551757753
a: 11369463456980921487, b: 1740011002769876815, c: 293398793880131754
a: 17103023195338632767, b: 6428651438419585180, c: 7840565642822085052
a: 15412180971160071072, b: 10625915586190891977, c: 3016232479943020295
a: 15916657290227162438, b: 967493515508762147, c: 15652657659159446371
a: 10110803825782697502, b: 16979387869579176266, c: 17959051325798482649
a: 2693749770026429162, b: 3040310404343743425, c: 13012278799568782297
a: 4669548101996650661, b: 16376868231152547908, c: 3966398228193824362
a: 4227031942981963246, b: 15663909858148390118, c: 3893741083430546803
a: 1857298001128416098, b: 14496300203479405775, c: 13614383454388843332
a: 5263199318638573827, b: 8887846308444843573, c: 4513523761182128631
a: 1016990176162782028, b: 1146885166686794342, c: 2402561448309208180
a: 2990733032483274091, b: 2512866632553645251, c: 7743591143733478409
a: 4309062636010351321, b: 10305268919164223492, c: 10324119283882821593
a: 17565132009356446539, b: 2582941069212849968, c: 15779386154928753407
a: 4520000047450248156, b: 4890584509830093193, c: 5961225880880528285
a: 1948401604062771534, b: 6836146810401401193, c: 17785712810870693831
a: 14794412062144406946, b: 5258004284537493045, c: 7491946650449835736
a: 1246139612343419098, b: 12031060345343393112, c: 4257579223842443552
a: 9635763670879491867, b: 3321697355913659654, c: 9340186662087176635
a: 11514096854745811996, b: 3433484985252965527, c: 9444490453871597464
a: 7027951888288210989, b: 11195112711341256064, c: 12443078880705022421
a: 7728834497744270646, b: 7496363346656305788, c: 4183992571908760375
a: 10469208917469369058, b: 15821359576578897208, c: 825459767780075166
a: 15004803636614510952, b: 10670476662231041410, c: 15509265568273891042
a: 4378215312666002034, b: 8288646281583173422, c: 15913968511197722940
a: 15095085920386038864, b: 16768597716989692994, c: 10812908176174221071
a: 5053095189760254237, b: 16919625009324225840, c: 17829593836054236197
a: 4456046580135959073, b: 3564902105367965703, c: 316406596896994582
a: 9089758209299379801, b: 2706179247735008304, c: 2604729339024658702
a: 90753707781760510, b: 3225639385609718488, c: 12281436065133980499
a: 15779143794173794594, b: 17902437857024350234, c: 3581453869227974905
a: 5537018636492210330, b: 999498968649628861, c: 17056862525735358981
a: 7623572674213574095, b: 11427844593042433611, c: 17088243154443016926
a: 5723050420535311993, b: 17374655575008964119, c: 15311734629490218088
a: 764847921541861835, b: 12086218169069834679, c: 11505742374366405404
a: 599878887089817107, b: 8592990842566621209, c: 3519591024999007534
a: 12983330822210068942, b: 11239096909532660491, c: 17592309633737708474
a: 10915651004188997583, b: 13912235435497856932, c: 10882843347571975283
a: 9368002844102530651, b: 1017901103782326442, c: 5365840058835373077
a: 17174011616599047110, b: 5663549733036635166, c: 8510430574428640404
a: 2743489945948916905, b: 10137818842017827196, c: 2455135111368419103
a: 15054991873103607643, b: 8244546579051656521, c: 7218815049881563994
a: 4752290601789171515, b: 10682750728066893815, c: 14093599676372706154
a: 8566407925275888355, b: 8585993095880655036, c: 15541872281169352328
a: 3114521371664076065, b: 17279989753660377141, c: 13930226291010604230
a: 16154198631964556433, b: 17598607393540439739, c: 15453835443499135188
a: 11875862212866886698, b: 2962992768716284456, c: 7696012148533457553
a: 6906322821056359723, b: 9668122467105266190, c: 9105792775304168906
a: 6002190627045387468, b: 11529782897969011115, c: 10393195822147589413
a: 18343641578199422850, b: 3309062879545511324, c: 12930144672138434686
a: 16092634607686404801, b: 2230547261806270094, c: 1963366414211578255
a: 17585383552481976127, b: 2303317794323635058, c: 8335624923084971299
a: 4835265289414177377, b: 14748127523068906111, c: 9818007548140949499
a: 16322697403912321865, b: 10316087079851394566, c: 7690815661473420237
a: 14873642545618046097, b: 11424106535698078303, c: 5671072711048418363
a: 3637609469057634727, b: 3149366942221145340, c: 465282969278977205
a: 6471754613054488181, b: 636009479205546455, c: 16016293869914759243
a: 6389837118671772288, b: 13838632798387765182, c: 4760568318747968184
a: 11401958010372737885, b: 3279478904209623429, c: 12720865209622785060
a: 17093090474327879709, b: 2296672556263864433, c: 859708018809271395
a: 7827363534175644208, b: 17328305688245166561, c: 6982829711217958126
a: 3869126396316330057, b: 11867739447781835919, c: 5533417991564068185
a: 2608940331545594377, b: 12494187864827040987, c: 16172459612612475515
a: 5413741572509743321, b: 13330727014269988369, c: 17366173713246852812
a: 10239948607061327080, b: 57833889320752689, c: 12971929461894727622
a: 592721982154303717, b: 16637843381612387630, c: 10404457307475284443
a: 14413093777887105525, b: 11787196070650589856, c: 263097621684376090
a: 9614645774578319393, b: 6071621253138440663, c: 17343625793137083479
a: 18369647878171365481, b: 6499154938464431519, c: 6481167641586156552
a: 10311234225068895348, b: 17059929852851550854, c: 6380519998885342213
a: 18222997189450208471, b: 1906364024102113424, c: 6022565570392817846
a: 9449612290299556797, b: 17832942018037407909, c: 17007531674267106465
a: 12058092589531863810, b: 6049336114695109864, c: 2501255358357823679
a: 9733898275844799879, b: 6044611095322273596, c: 15436253328501663505
a: 4933928618577692229, b: 3289440176584038305, c: 12398110833907424021
a: 12014562893273851492, b: 17737353208676869847, c: 2539170537724658323
a: 7284129872091806820, b: 17459535655778927778, c: 11627856134721709879
a: 15248266725479997241, b: 10078845990524735841, c: 7618304812317446107
a: 14421074371288835756, b: 11426431963625750162, c: 14785423360277147343
a: 4944278751215031620, b: 759484606694406370, c: 9060637468274406897
a: 17308808065094978895, b: 892419892274501490, c: 7718740385342503686
a: 16779602105505776596, b: 9627431347293057870, c: 5096795778470429986
a: 14079625336342714572, b: 6989554833443597618, c: 3142766381045255872
a: 1664859657425119304, b: 3200509687949547707, c: 13303769886535937011
a: 6302370006069552053, b: 760756557503989380, c: 9375393774150781422
a: 16431312759345108739, b: 11823012972704926386, c: 17453205718040407393
a: 12777504796731430337, b: 9152060731042768217, c: 4514062760802072097
a: 11431617411395806061, b: 2595462892993930838, c: 12045923701829740909
a: 10604704453970813822, b: 3771535686908552150, c: 3366759012080562708
a: 368822849385263847, b: 9919322069434556284, c: 7638460939008110729
a: 1392964259306169206, b: 17813431657029248770, c: 16354079859924436519
a: 14086734550931631998, b: 17478787923351038849, c: 4956327217297556558
a: 17986815756173857534, b: 7769975713371791357, c: 1193899225975259344
a: 17723276624896865009, b: 24326593438126867, c: 12985575339693739999
a: 10597777894485365626, b: 8991876311442267273, c: 16389894337548235202
a: 16257833140852807378, b: 13224932952357212549, c: 4195849729861808451
a: 6974314550925672135, b: 18106719683905365703, c: 6467256650699773568
a: 335744065916755133, b: 14402530129483836913, c: 783685762804676157
a: 12857544980243995319, b: 837796220274629305, c: 1793956412910651520
a: 10530647255631521746, b: 2108537742569393502, c: 5979118966244176860
a: 15472593420466018498, b: 17669426012026434447, c: 4235085412340948467
a: 8299552620201449913, b: 5051785918065084466, c: 10138016688542491732
a: 14349669207437963684, b: 6864349160448417412, c: 11988143012653899437
a: 6678312630960520693, b: 9286146522767769435, c: 1992447314950173268
a: 10868386865819541658, b: 7696764245911090425, c: 3902345937271982012
a: 14459278972473496152, b: 535226425551827320, c: 2025750334599205237
a: 9909310763196084645, b: 2338625897852824886, c: 12800585090228737495
a: 15347156906007406840, b: 283001145901353341, c: 5900902115579783451
a: 6141313142128389520, b: 8750100829816428082, c: 2953402899520202547
a: 7413731047206813967, b: 14773409587701083730, c: 431309008131374185
a: 7967879966171216183, b: 16413584220016802201, c: 17146084451144015738
a: 1116549447325640675, b: 17727660758187205185, c: 13770065735331690157
a: 722333991425919606, b: 12402914271697245889, c: 14650117986517443064
a: 13214029306926980832, b: 7160723532321107410, c: 5652495793479062825
a: 11750719274241754266, b: 6049318358456806557, c: 14209862639247981616
a: 12107861731266790630, b: 5085318374607935840, c: 13240241355278168442
a: 10320298991669207806, b: 4479982548508034625, c: 11212919935193540302
a: 12385400271590828117, b: 8152581500890879405, c: 6265196218644018686
a: 927642309702613756, b: 14017437570731504140, c: 9964252042091276123
a: 12443967142526726968, b: 13719564891694671993, c: 5260513536281801717
a: 10052398964326725746, b: 17454239712075210949, c: 7332814562024570567
a: 8198128106102450237, b: 3351318738990988755, c: 17582352656194592288
a: 10566557554807489432, b: 15484096467519173328, c: 3330055499735413358
a: 2338425003708458812, b: 17282508512509907360, c: 6659999215830699905
a: 1796610021791908983, b: 17374874258537072066, c: 2881345652210627220
a: 3778603374527746585, b: 3858442465605657586, c: 6170440041457096585
a: 7446949483320349261, b: 9100647765505387298, c: 6791000719706726279
a: 9527604950163233564, b: 14524786693378865219, c: 6066335659789746697
a: 15513259523871938417, b: 14914187615665009115, c: 4716970275882271062
a: 2930716571046844718, b: 15744090092893354715, c: 16189586194083679826
a: 10744771051182062909, b: 12963903941227980155, c: 17653375353140736042
a: 1188895587455851735, b: 7960974256600706934, c: 8769264689045964184
a: 14013726714861270963, b: 1536753387783527379, c: 10538248215662732394
a: 3707735087328110231, b: 15851653797140308713, c: 3316552873814810214
a: 5411011351162491857, b: 1442000980625816638, c: 14307420904606332089
a: 2913462664983721765, b: 1766353754279426733, c: 15467143085999416869
a: 1690984634978963132, b: 6048870002449812926, c: 18091951160719341248
a: 1879287796450724548, b: 684635725134091762, c: 7172672693523909806
a: 15596193415768609286, b: 8250846853411066405, c: 16792700347690348017
a: 1467474985542214798, b: 7769283121220302406, c: 16295432416834240292
a: 15156449154431826856, b: 9550449474022874341, c: 3761877503761667897
a: 5085278402604320806, b: 4139383175851823254, c: 774271898244886692
a: 5821757279206377099, b: 9717339587431723728, c: 3668370521514950159
a: 9145548955171916485, b: 8673123991805423781, c: 16699301045872237787
a: 14073811596343820037, b: 5142513197787328918, c: 5315739651826922025
a: 16432546121297319946, b: 13536251256008752253, c: 2958152492624050962
a: 3663661236650283820, b: 14442872464045235995, c: 11490666118268204134
a: 1167121178775065971, b: 9890696482421084565, c: 17160678796060907705
a: 6228415908346655948, b: 18010856685085161154, c: 17448370427977692312
a: 7786349321732252161, b: 10102627300335613256, c: 6842369844253885895
a: 7434517871624035097, b: 5761230829775754141, c: 9256356254901627329
a: 16694753126016445494, b: 5584017095036194573, c: 12509688176175100238
a: 11053044529993307191, b: 5542433359935276315, c: 11468689677796939305
a: 4526968429921629963, b: 10476589755795443604, c: 3711862310618766555
a: 9823803515245235903, b: 1197453192317569321, c: 11607357673555796761
a: 5214914989225551705, b: 661218599314778662, c: 5892015544622178952
a: 9726141191418169032, b: 13585143341952072980, c: 977012590275547931
a: 14887204764607726098, b: 12129567464135733304, c: 2859416590684665400
a: 4103542590990063058, b: 2816752508530574656, c: 5354154998045045985
a: 2019303233040421641, b: 9725549298624018741, c: 17424546229843709698
a: 2873856744022501661, b: 9616631195564213476, c: 4189627223125880711
a: 10158317285191175678, b: 11482042938206965002, c: 8510504051210236784
a: 2767149080280266645, b: 8295133190041734768, c: 5584122477355250462
a: 4341207452224522891, b: 5923137138704731429, c: 8067477973269275473
a: 1887150764159685089, b: 7955333088145518898, c: 18241426977263983877
a: 6419770797835337802, b: 5353883260385258235, c: 5187895420781126843
a: 14343456645773978701, b: 1844952561945458129, c: 17696335770605313616
a: 14464027107039411551, b: 656343185191683997, c: 11903677459281032731
a: 6598952073313419908, b: 11880911411835784537, c: 18324222960131946483
a: 9645265132281162745, b: 17258604399043611131, c: 8084727760276191024
a: 12281249399003487775, b: 3863140517010591023, c: 13899027685827783181
a: 10693718489559010192, b: 3045280818810530836, c: 11861317234104809627
a: 5843919354631250127, b: 4381455961060525047, c: 17439876036700316639
a: 10266363795777349233, b: 8900930173922547825, c: 12089751052655804148
a: 7920132553328351422, b: 3985320742204610606, c: 6076872639764482953
a: 16696745499608770940, b: 5710730283696791575, c: 1892050856938833764
a: 12887264643069491625, b: 9878220823368224226, c: 9657038401832521684
a: 17838247312636307188, b: 1145458990973494068, c: 11997075985538837858
a: 11790513250316761821, b: 17444297481403269293, c: 6016584009176445247
a: 14843227957385097138, b: 11793077983554784495, c: 17711279446928956892
a: 2676764455064712626, b: 8944713318297118429, c: 17169091484350856409
a: 5702463861665397515, b: 8199292764673353853, c: 7063613850277265262
a: 262764271879672964, b: 14132698357695964980, c: 17145050418058081615
a: 13079908187811631797, b: 11520753212688294392, c: 8497560245121379765
a: 8689154704481939456, b: 5467964438639096124, c: 1126868956521588488
a: 11332395813456761875, b: 13628991868590719076, c: 16753866278623315110
a: 4385724488273352215, b: 16615852849227108224, c: 4921477689986919419
a: 10956809015843942190, b: 10287612704252816005, c: 4271651177715101763
a: 18193034854047091720, b: 8068334208837255582, c: 7526495825280318413
a: 902223163490515637, b: 4292156676612691243, c: 2955574591140000789
a: 14863718952558368851, b: 15890193976455576683, c: 4765989016963507956
a: 8423889226119367016, b: 15652102346760980750, c: 9354314911960890291
a: 14719992030072803219, b: 16719383042164750689, c: 16012304875576307119
a: 13345797825099897094, b: 87955774855916706, c: 1835139484844884608
a: 1451128834393527104, b: 14583323776783558805, c: 3115961178991293769
a: 15532721001419909313, b: 4968638856414424788, c: 506246659255487553
a: 9986232859610259280, b: 12152195902284596054, c: 1285307768607186237
a: 8223865654070740717, b: 18342911172640571670, c: 14480936460908138592
a: 656613105463935025, b: 1794701433916681394, c: 1636064564014274104
a: 11959403167820006140, b: 1808593369845688517, c: 8239025451389654597
a: 1124290559695945574, b: 14133598992955230331, c: 9031002287073793056
a: 11218552332687743488, b: 4753873330642240668, c: 5980882002093779032
a: 7547442006826148108, b: 11945180554794662023, c: 3157119699351772700
a: 14827015269762439307, b: 10127855632882099244, c: 8376262313267619316
a: 4533590840730910282, b: 9565430041079127340, c: 12423919222536730488
a: 2479830584224887781, b: 1736378048862702921, c: 8399423712465782462
a: 15940836615188461253, b: 13732958984787095258, c: 15092236047714963871
a: 6945393186665658966, b: 1513867726719174199, c: 5020647317417910326
a: 6999726940891742508, b: 9028110097113008026, c: 16727657161388749146
a: 15653148515762371598, b: 13480670158409214311, c: 3849646327535016686
a: 174255453913598387, b: 14415067316641345601, c: 14928765801058196023
a: 18074771644558747837, b: 5403660652265828713, c: 8722995778276178489
a: 11252222990097379880, b: 17140471669916620210, c: 17380812123985303197
a: 5880983306486589176, b: 9626205943378656520, c: 14156875316139588791
a: 7808922396054012623, b: 8394672022905177048, c: 166080298777950631
a: 8592551373760252020, b: 17859130502653748243, c: 4570138180557070888
a: 12646634636737260739, b: 8659161689722887567, c: 13724281958174364782
a: 1036925161260079050, b: 15779705433266414062, c: 2063929439793758372
a: 2256963714173043127, b: 10830125160240485252, c: 15570644501738522916
a: 14860338520795421718, b: 6799772383828870125, c: 8543757594523245637
a: 5573617689541340898, b: 16299947649384146123, c: 13405658821537956313
a: 2701614974926905973, b: 7556817247069651204, c: 11293566543290039551
a: 4276092085557808474, b: 14481841409756162499, c: 9528019612370517826
a: 5583249431337958122, b: 737800731027881114, c: 5794283534496557207
a: 3100864513868552394, b: 2822462605833238565, c: 15765477287904451216
a: 4298431107838469655, b: 808517057567187503, c: 5540280654108419907
a: 16061813318255405144, b: 6043868826282513583, c: 14474095613361112535
a: 1485335203545518152, b: 14135386568522538338, c: 579875971690694887
a: 7035322704551593266, b: 11912677405162041704, c: 14776957802247135614
a: 1583967777220598156, b: 2159885293550981493, c: 12795791026847954741
a: 12914981695513658490, b: 17558603854883527524, c: 10156122893310928723
a: 18389011829573345777, b: 9297187538422733205, c: 14300751576172198826
a: 13295878428163549500, b: 17358281728609700158, c: 12480419995311424002
a: 7749587038620395923, b: 7774003945931985136, c: 3836626010184375024
a: 7338487635384254501, b: 5442543202074224647, c: 9597264009715536752
a: 17979982027224321768, b: 8507608173691700659, c: 2382614757991740131
a: 3016233027760346592, b: 861563897776385565, c: 11796571471621141914
a: 3092411736341452792, b: 12099993631406954034, c: 5959617497230037422
a: 1035872485256746954, b: 15229589355299380525, c: 17154800586089038476
a: 7959416957748231396, b: 4818896227553464944, c: 8509369305681029831
a: 11463362830590650684, b: 2566010435860466592, c: 263411800551303391
a: 7287205823722194638, b: 3338989736432270660, c: 16232307800937237930
a: 11227960903367323769, b: 17589343424623713863, c: 15663813680014434989
a: 17479086525780163005, b: 13207793477485714424, c: 14317853097224378926
a: 4083977508829590214, b: 9470711463188094776, c: 17215273113992883661
a: 2304810352492518637, b: 6264940334718206729, c: 7525556749083751775
a: 8448431533169681117, b: 7186386664225634239, c: 2648539997683191371
a: 12629156511311284497, b: 7297966819291478476, c: 12188584947093925208
a: 7644165189005697447, b: 2796791355383183502, c: 15283883180120072555
a: 376863020096548243, b: 717637925895472049, c: 11544223407667607773
a: 1043907392089366932, b: 15452748373291172530, c: 2117987951811432755
a: 3724856161866974935, b: 7902446388186149385, c: 15098624574263352263
a: 11100512168186995136, b: 13875720771183582736, c: 10832846789108386583
a: 8914925291650702158, b: 6113134513086286107, c: 795398442946007838
a: 13388087205574295032, b: 1340661337977688380, c: 12717733044983108694
a: 17397421039636645697, b: 5129745686721754674, c: 151752302656333504
a: 13397308365029770925, b: 14903154297943116752, c: 3333430870218297278
a: 6905693808113649152, b: 3730264180564191638, c: 13945473673617259161
a: 2209138515984045128, b: 6223413321091603000, c: 10784292656863261488
a: 15302457517835778766, b: 10988206154287726651, c: 1118982198766934106
a: 9299830267182028489, b: 12875328682245370501, c: 15576348558027657592
a: 15974920904261276135, b: 12019103802772026302, c: 13843966152514010081
a: 2698434676285704790, b: 5734759611859189397, c: 17547504963755294527
a: 674027786480849191, b: 6933999840126238821, c: 5068725197175491402
a: 13348536082551279739, b: 11157160649335866229, c: 14541182454869273035
a: 8700870444194719463, b: 13042915536811226430, c: 5636627176737435886
a: 12131140503298583609, b: 8969801274102922332, c: 4308641921954128168
a: 10655530931615676625, b: 9538164412268854481, c: 12561398683955421151
a: 6689559445035638591, b: 11381111147133695682, c: 10578887530353902600
a: 8295327998510211573, b: 6398059602553402616, c: 14236151589294628270
a: 11803676909297971921, b: 6695518287620286283, c: 15097744146011796038
a: 2036169752312261097, b: 159397394879774409, c: 2841707963787326038
a: 14723511788057775380, b: 7128691080163252523, c: 5862200429916295249
a: 7658394859827446922, b: 5513448095872092367, c: 11885949229135876526
a: 7749949871252149229, b: 10504016343471495587, c: 7380919073402501352
a: 5882040885079473902, b: 3982308845295321762, c: 6755360319934898542
a: 12908107632731130165, b: 282295913078985194, c: 158406980398125434
a: 13894420579086335951, b: 3222537799951025134, c: 1436406276127718866
a: 16525003553850930818, b: 3581753996820966390, c: 12417266947749955063
a: 2748301068172468997, b: 10688369787619925161, c: 14451388715259369784
a: 2023470578074035124, b: 5077980141741422869, c: 13507020894367227197
a: 17032245127711860177, b: 1672326190129621617, c: 11166400784077666768
a: 10587516923231743456, b: 8781691301655415745, c: 922500953168936018
a: 6765138183707507422, b: 12075966202146677313, c: 2732454661697028502
a: 1747849265813551387, b: 13618134616327665435, c: 3347305315342559999
a: 11844475213728657128, b: 8482655910057498741, c: 8685719251791724679
a: 16104204244597640959, b: 15206487952915573434, c: 6078994137611041001
a: 15470035116629620662, b: 16562566396452979293, c: 14129530324707118028
a: 8790240886417310111, b: 1998747770446787934, c: 2155937903307382800
a: 16490110114809823682, b: 18376804233663769074, c: 9378210665269577231
a: 14752271512434463061, b: 6069388545944477062, c: 11651225298085819474
a: 14322510537430079745, b: 7980102378527192178, c: 6715889701199503254
a: 11547766830186944267, b: 1532034133506042307, c: 10195184567701188325
a: 9909173644032245902, b: 15350027536283334430, c: 15131988428021032256
a: 3369552486246759509, b: 2387588938886346915, c: 8222793278430370217
a: 2183306662374261487, b: 8808908174289792848, c: 16989540073916357783
a: 17887652567851395572, b: 4983221755984334695, c: 11289194640481999220
a: 2055315553048817973, b: 3153528223678583705, c: 4273913367105034895
a: 17757563499686935826, b: 17251956399614971795, c: 10927079789543093527
a: 1907287689479965246, b: 14367590074739891263, c: 7287781395990519827
a: 9468017321118059329, b: 4799279357718264180, c: 9164519276429182325
a: 2811833319384221454, b: 5575152823173974070, c: 7817099650228829002
a: 3229016071671988929, b: 5058447042174482390, c: 2177765005170569885
a: 11210842326697553065, b: 4397097987153299853, c: 1912317381411604254
a: 6027081241715721823, b: 15575842164071658742, c: 13699193962172503403
a: 14526085766832112918, b: 10810936824244585029, c: 6782693305795702506
a: 15668056685350785314, b: 6217741519267244755, c: 17554818879254770022
a: 3937306462665702920, b: 6649187465334518509, c: 14695713726237481469
a: 4656641098222937566, b: 7795017626853714757, c: 7298284789296888584
a: 3756637651273374758, b: 4924799336233703772, c: 1737423241933187664
a: 8047685463628539756, b: 5411560052040511746, c: 10728486406100199063
a: 4894685667775545008, b: 15621720675749633343, c: 765963776922817593
a: 11609217279679476704, b: 12865307197419939169, c: 8045370805444906770
a: 14246027024136681048, b: 2077842578999862626, c: 5989560864299114111
a: 4244444947385441696, b: 11154120435252197454, c: 1437109559497772805
a: 4948713465785309343, b: 15537524179091765144, c: 1003987738043619446
a: 17704137040417945306, b: 3455780734625010974, c: 3368263391541311152
a: 15382387265309058898, b: 3818004575712383973, c: 1007951534955366990
a: 9263624848974058221, b: 18084182865720750874, c: 15482705391247335686
a: 4879571604555438065, b: 14182869748377767312, c: 11896182749001685348
a: 14633295197028726716, b: 13605087748398179552, c: 6445949109194914265
a: 15681767748521637726, b: 7790114813775733950, c: 6120599561097598838
a: 16314775659267622469, b: 13810152831351621299, c: 16107934882982092446
a: 5651556217042733545, b: 10299200510668507451, c: 51490797064414666
a: 16357344050373591616, b: 1549119230645123308, c: 13801760337712106252
a: 11308999684502906255, b: 3856005992769517763, c: 6969694894888608387
a: 11846841441787158309, b: 8129217841784795090, c: 16565948071025295014
a: 12732144169173790965, b: 16862362520776651434, c: 3864919103660717996
a: 14034605678055454506, b: 1412830643377387706, c: 12830094111329424910
a: 2859818368900806417, b: 18014419374913806809, c: 7462960181288864849
a: 190237708271622443, b: 8767644727820903460, c: 4321176506468845704
a: 8006444416381933077, b: 5253902168282001503, c: 6989559364851742626
a: 12337824097389330189, b: 15824942268451605898, c: 57550151725661617
a: 10082982896229123869, b: 9208718756849560428, c: 10130823563546944540
