a: 7522243952155429035, b: 13392222740035010590, c: 10958896871344028603
a: 10156110059347879769, b: 28267970108521609, c: 11028197890775899023
a: 1219037497447659811, b: 7136012212108820623, c: 8833685239946308372
a: 14775256035307404011, b: 2015828164197084840, c: 16686958696282979254
a: 12811164360365235036, b: 9940183707778852891, c: 5262974127193751230
a: 1776501144177758587, b: 6389632578489818859, c: 12497263912841433996
a: 6762308008837767623, b: 13669339062270344139, c: 8493156803966808369
a: 18418135601927932459, b: 1883631538613327448, c: 2748139144661832490
a: 14457063239354178101, b: 3707696834668596802, c: 17420547166454057805
a: 13627715470181900422, b: 16822444103598238049, c: 1666992791914896322
a: 1942671954158820144, b: 11090279349978092212, c: 13389914001590156019
a: 11442663100528630999, b: 9585113641982674385, c: 14560476845531243567
a: 4936267963194092142, b: 17952391792032720799, c: 2118834740084033981
a: 10197065227428869484, b: 6874590421713128370, c: 5654887741761012544
a: 15975703165720943851, b: 10992541355283649265, c: 14945546039910062325
a: 7212853901490135611, b: 18126394933272503194, c: 16436034548666263209
a: 3637679274784625911, b: 8718031068289955411, c: 11364622264345654035
a: 15891450049247205797, b: 16104941503867880769, c: 1840636362500741823
a: 9290780880997691901, b: 8079675889016545667, c: 3907617959710937869
a: 12982509996794060785, b: 2341892008064511020, c: 17804776968272461570
a: 13705661710266251627, b: 14902953974672941106, c: 8105861677526754685
a: 12703428385227076659, b: 6714760025466023874, c: 15210971305102645381
a: 15246580432443496846, b: 10491544523791369379, c: 6302901535042311682
a: 1087838034028594895, b: 6241783922837113344, c: 12927796616909864805
a: 13092075220963926107, b: 3471704270865441693, c: 6029450549831932673
a: 1413782477927104082, b: 11015684005764501697, c: 296011001578181742
a: 13633530253185519406, b: 4309699117759859160, c: 14027581574843877302
a: 13449293296297475730, b: 3212661333519981612, c: 13907773137171647824
a: 15824748178891143304, b: 15623951654581829648, c: 15676108347561909016
a: 76672695164857029, b: 8682795906923575113, c: 4734694928003734181
a: 3093301392317860818, b: 12882390628068108597, c: 403612985140026409
a: 1738462267440564836, b: 6953759527839394427, c: 905895981505029978
a: 6411694971769467312, b: 6367548848963853603, c: 15365407065639225422
a: 8144965290881000283, b: 18016872025533174227, c: 10313454211026607186
a: 15761018697850649329, b: 17152917773698443762, c: 12819270913918243233
a: 6591642898346267340, b: 1201243731973553362, c: 16111786706562849637
a: 16806414497911652223, b: 11148695742805743308, c: 1181277577507634052
a: 5407188459264548220, b: 8747926145920757832, c: 15979714435063439547
a: 16074268552812223396, b: 10727538685993834095, c: 1490420344431481724
a: 16106754739189145270, b: 10788050806243157058, c: 6555791419500678288
a: 10889649598122356209, b: 13319430724158382965, c: 7493197114699050650
a: 4717176868739522798, b: 8609253398876269902, c: 5019349244651712872
a: 6126735723197533490, b: 1412996930054857692, c: 15018608532000840509
a: 8018048076265520657, b: 12721761089676850851, c: 8908340509055417548
a: 8258846218903227364, b: 11272936280273089562, c: 9174302325495318712
a: 16435647678316384487, b: 9357703108170745201, c: 12180470913594748741
a: 14583112942562867361, b: 10253330422388410651, c: 4491243621917414141
a: 33695770634785881, b: 6887424391620671616, c: 11894560611806920691
a: 9109401922026081416, b: 2122960089500605195, c: 11679786100112012050
a: 10895830007288366825, b: 14527600126264457139, c: 5967781197760032061
a: 34569217223085135, b: 1706486572025499100, c: 17168375719013137212
a: 716891393655394867, b: 7573977229645253605, c: 1934575128221003546
a: 11369456431254565294, b: 466921615886477671, c: 9177863318047832944
a: 11921766436564746849, b: 13322529924481664956, c: 8645237616200135151
a: 2051703838815379512, b: 14375998686646378705, c: 9259976929909568712
a: 2615316672588099471, b: 4862167210854637110, c: 15210848142957733884
a: 14728438918432080205, b: 3607387697960442072, c: 2206126721186625727
a: 16105528421114595979, b: 16588656752575441698, c: 16283133411526513257
a: 2411629165340689404, b: 7328606847030957205, c: 17774579183197952567
a: 13264700437423482853, b: 12817811900357374551, c: 15212723270426370477
a: 8824770457272310590, b: 16944927118331908936, c: 1077907675856774762
a: 12963793114746885989, b: 16904238948387011144, c: 10712781253016089568
a: 17309389937457923941, b: 16968074941870545950, c: 17201049906785274190
a: 13352875848111206544, b: 9701256146323083071, c: 12387458367078453591
a: 5752867510819877014, b: 16513459118018888252, c: 4231830688620223298
a: 8506764926021518227, b: 8143437176658570596, c: 6720843860585192004
a: 4638849669457045728, b: 8119010423028659401, c: 11118417304392411214
a: 16042895883184435499, b: 5045160201923635931, c: 11324787004439770549
a: 956468856482138856, b: 12742848671468543134, c: 12963995104678450661
a: 12716484710300272039, b: 12326722042298736515, c: 5671712571250654786
a: 3602812013646779935, b: 6438363290485133387, c: 10716876267038418333
a: 2469432911993579625, b: 1105407876697312403, c: 15259155616383155176
a: 9631055003861317138, b: 10431454036415660759, c: 2280419256072761802
a: 13018283254161858334, b: 17860287723821147609, c: 16982000289403194030
a: 13588805738869216613, b: 2704919075129028104, c: 3244171361252910106
a: 14455872710444335632, b: 5075447572555920007, c: 5220411692754539401
a: 5137877961770098556, b: 11865641742417976064, c: 8824727331205634520
a: 12198771766534180345, b: 4865931195824112250, c: 12766220272026861017
a: 10517382612578821031, b: 15010137508707938751, c: 13732965925729194485
a: 12265249813938886028, b: 8198861668705514568, c: 13026300453439552106
a: 9610767218251692910, b: 15544446947148969061, c: 14058386851298384474
a: 5541109815045452682, b: 11480580712473228968, c: 12651071545017718945
a: 6337755956546215416, b: 12650112132052352660, c: 7844090638677320032
a: 1326761380898481317, b: 5478542758982921017, c: 13202058834802949359
a: 3439782254707214375, b: 11013624538944404907, c: 12572466617067960587
a: 4100110348775688380, b: 16645743092580311772, c: 1405022317775531535
a: 4346528288118368512, b: 18444756362197444626, c: 16723281071379886684
a: 11941758269524921445, b: 4902530542970570578, c: 13956107056223600211
a: 9193846605176267698, b: 6281164960489942835, c: 15793876326640338705
a: 14026466844508438054, b: 12889611808900175583, c: 11547262523137381705
a: 2016347314784961127, b: 13541549915704466191, c: 7979836652964195647
a: 16350718988920943575, b: 17963442357248711598, c: 5762724178919806750
a: 4578761473207213235, b: 963197989116742902, c: 3673774880468693267
a: 5202588013906372947, b: 16620822250364753502, c: 8583260256731825553
a: 16846084833353688806, b: 16063682701313849688, c: 2496156073859889217
a: 5840003582602261602, b: 17964902197647551836, c: 18302863232393408495
a: 9076774260173997974, b: 18365779558201662148, c: 16803138962838966826
a: 12587956258704819266, b: 1856446872997264523, c: 16027358370988704274
a: 4984137091010655434, b: 14062599557010937182, c: 11179147778847169879
a: 3089024685430993135, b: 13893254918105624392, c: 10421735986526324371
a: 11726325858610640653, b: 3361918031013868081, c: 15156752685686807413
a: 1880456311729151057, b: 5959898045439337485, c: 10004384067280449356
a: 15970197563071776687, b: 3748278724869274529, c: 14362055077462232762
a: 3620007469688869610, b: 1776542679077644656, c: 4885124722678801120
a: 9685017260424795030, b: 6874757396339277079, c: 5991874220295822884
a: 11893735687852257137, b: 16156255160737606347, c: 10952089062598378974
a: 15846139055694369680, b: 10466071849010413952, c: 1372810249990649668
a: 11353838125480949965, b: 12801927335588612663, c: 3317340562606408130
a: 14903797263501846759, b: 13903977575951684065, c: 1474776811333057067
a: 3661801971976935613, b: 13912814177348824039, c: 6564129312129973887
a: 647273603212777948, b: 1648334840557710316, c: 8866619019749405833
a: 10886389419546526404, b: 7766675493766642045, c: 7266873196444648156
a: 5095500206253825838, b: 8919612996690599836, c: 16333284685027566633
a: 15951617681942771044, b: 2000984031958703448, c: 7903602521769456004
a: 18094114630432597220, b: 13909332052334751271, c: 13902414947918303040
a: 14064344866845376988, b: 3694210651725478368, c: 677435685657719979
a: 1539172655575031422, b: 15700848297019818591, c: 13557899532585424550
a: 11442560025823670727, b: 1761562125158637988, c: 6969384770917871633
a: 3659018052201965444, b: 1956880433285623909, c: 8450237496184899762
a: 14988151409251519487, b: 9572666669888210931, c: 396772453926447347
a: 15459700495228269062, b: 490444558964507863, c: 9831178878038117317
a: 3050905388626791532, b: 16780636895512671399, c: 9120214125839147012
a: 12671733385461655793, b: 17239488696322647579, c: 4198516818007423619
a: 972428161118728394, b: 11230898168482756907, c: 17690314771964731580
a: 2577409725633178902, b: 13486072582323292644, c: 16564803777140596133
a: 8270174346033292079, b: 18005223304809824921, c: 7275558146962676322
a: 13664191716385462106, b: 607731265024127685, c: 2601719415421531580
a: 10521023541876508884, b: 18217074569892264121, c: 8821014644997827528
a: 10047358994538952208, b: 13776445608467672139, c: 18330325529568258426
a: 17651637085783696107, b: 13897370929590433014, c: 6844830436194818951
a: 10487198243903710675, b: 14922245388640830279, c: 12081782045651608270
a: 6169634612642326840, b: 5301414264352563577, c: 4774624679006405635
a: 9228230406475430229, b: 14117502991238771744, c: 8720482931256326648
a: 14126891756996384954, b: 5394097037118373738, c: 2324357794600440668
a: 14220063254554101363, b: 7395508355726484453, c: 6791725570919273517
a: 7297740669597095267, b: 12944522431568138769, c: 9422596740156789425
a: 12570370358055771439, b: 1472490738426594258, c: 4365924962070868776
a: 11192645960750136315, b: 2991708868943102804, c: 8632359572820407537
a: 7003403072855159338, b: 8073855018693436768, c: 7140317683298165993
a: 18443187992596871810, b: 3250256915903010074, c: 5102359668799659422
a: 10494846738754730786, b: 14927775845928436181, c: 4725328098808122176
a: 16674072756204133517, b: 18323250837799803141, c: 11890197746973282524
a: 466058786721090802, b: 2342644639048886570, c: 5242729264625458203
a: 11943868522438838980, b: 14749420668192041876, c: 9157971482972552630
a: 11130757217886366471, b: 1563076965408536402, c: 15787846933961062846
a: 14365650009679303031, b: 4880378701024446964, c: 15544520708569837078
a: 957143344957096526, b: 13727843964723826604, c: 12262380664711369191
a: 13269468953592687282, b: 8875729147631277014, c: 8813894997704153540
a: 8916467365063729433, b: 4216159738085799306, c: 1098676885251812445
a: 11558041362859685761, b: 15460666860966911832, c: 7802368210712179992
a: 1537998793987962989, b: 6645468358143716711, c: 13824712075549236008
a: 13513024794183828117, b: 10235097932339924190, c: 14867365961085299077
a: 9682750032688153657, b: 4665254785782057591, c: 498765889631366219
a: 9569444877755679641, b: 364085166091373323, c: 16211457008583399443
a: 6981203301747417009, b: 15707138992172513229, c: 775725065357732069
a: 1500794742539216701, b: 15027339238891516193, c: 12106283236221005957
a: 8536928201885997028, b: 13856085733175154982, c: 12172593922925312531
a: 14497298879884273378, b: 10010821706257365778, c: 16513894583138318731
a: 3698597180997705110, b: 3445543954190790020, c: 1501966573059143112
a: 1467526476909392545, b: 12604622481434952094, c: 12759427260126780800
a: 548015934635768149, b: 7342814029538138409, c: 4472540301827220114
a: 16759412959682259362, b: 2568172125336564274, c: 4362750824822437754
a: 10983289525216123743, b: 7768645876597983124, c: 2536955622979772966
a: 10890831241325071941, b: 6556861021233794287, c: 14520012430940647057
a: 11048133226954485746, b: 7523947599705629820, c: 4046583492640687243
a: 8198321875448283036, b: 7659641542110360104, c: 379962208723601359
a: 9678530938709355634, b: 12226456839850464316, c: 15849927603159855622
a: 5262991761526788061, b: 14301850666119242159, c: 10759048285871790872
a: 1230957224621312959, b: 3044608420443921423, c: 10548034959029845760
a: 9296406298550611503, b: 12903713148433593508, c: 7987701946930533626
a: 3641713667565618759, b: 12783573158029612235, c: 13201754020268701033
a: 3503485185256686657, b: 3307423430471071776, c: 14001121873416566862
a: 6186917321255042251, b: 17820221788380696068, c: 9250434317408418126
a: 6973646128221144493, b: 6657247382867314977, c: 5413864213081111966
a: 15980486249400790896, b: 9830019216416360311, c: 16065594626590793304
a: 9683955047091602320, b: 8108250375066171680, c: 1197812664282457632
a: 14580735941547279592, b: 3798291948105362888, c: 12081166586948926101
a: 10550617219391233235, b: 15137626405232878928, c: 3308452610949103412
a: 1378371995597785535, b: 2162874895615075114, c: 779515099557723252
a: 9263020781101892211, b: 15023927148421712988, c: 8198671782674215612
a: 16458713446788685879, b: 6208459834983947525, c: 7167556209113226750
a: 8443920855617324939, b: 13043347460299801124, c: 7868071705033454174
a: 1404749561599110329, b: 6562842600242218886, c: 7857543359593867883
a: 947301962439133781, b: 15110272153760898844, c: 7394596866170671267
a: 3230627855855517911, b: 10932089168650230004, c: 7059726030789275516
a: 11055937307361756678, b: 14632941882151144128, c: 10620089433008887780
a: 15304064296176465179, b: 16629557537092408189, c: 394412815462427172
a: 9472604995403120259, b: 17486740832706641699, c: 16903432923282422716
a: 5504801980537745738, b: 18075541023947308591, c: 1766904832333379366
a: 366338173706532329, b: 8486273799144269271, c: 4265591933875708342
a: 11742643600023437020, b: 6983563494286109065, c: 10527390800111283294
a: 11576377217873692091, b: 7348818259713742357, c: 5741632059833030929
a: 9507531327979419039, b: 11381467061393434598, c: 968937721209786312
a: 13788894888212371742, b: 7584569232380124690, c: 10610938044106732199
a: 9605451160166497165, b: 3699701489219798602, c: 11254831068454999800
a: 8129938173346190246, b: 2363670785080474255, c: 14986155625864440627
a: 9469466746265059316, b: 1477867691209078800, c: 4487442098479525069
a: 1140345666964543736, b: 7594493603154951609, c: 9761748881438922330
a: 14751619250845680088, b: 11120611939898041668, c: 6752724820238934426
a: 1780515207687962808, b: 14063206758930491253, c: 10327725315393615946
a: 16728858053547504726, b: 18072477600370149699, c: 4841463578494077923
a: 7318430346921685185, b: 13796580830394199645, c: 7703452039830842170
a: 11093565635029126897, b: 15164202106188892740, c: 8662364186012539591
a: 7649863178217088264, b: 5787888967276511537, c: 7115065760673909547
a: 2244415574614893029, b: 12470764975209802434, c: 11711544606200871502
a: 12007017713445823234, b: 14930402883104415183, c: 4696514374133944930
a: 6405146343421308064, b: 9281741879263010555, c: 6285771585050249356
a: 4422007683237472683, b: 12078478983314461806, c: 16697235092201497453
a: 10885662254280307738, b: 13407474650450855580, c: 10886335281383816574
a: 4728691597617234038, b: 8768629667176537161, c: 1477884948168460768
a: 3628845336546342074, b: 918686318518614997, c: 6337808240325309446
a: 1308544104325405613, b: 8416538085090542155, c: 16684890320354081462
a: 17610184219001616863, b: 2094576691375173220, c: 2026333766240234034
a: 18172286830917522650, b: 1218867846574996403, c: 11347940607392320627
a: 4160694962610924670, b: 10167160643690242227, c: 10675828253988938511
a: 10894253467905245745, b: 2330262009476446729, c: 16751480313352664778
a: 16364142245448807845, b: 1963613902088967789, c: 13327876088204462647
a: 17511144379967275526, b: 8501096588251509814, c: 16023861695614145893
a: 13199676123392244469, b: 6241605326089582297, c: 9976637679853197356
a: 8724928244389650682, b: 4120404105301986756, c: 14899908661002380439
a: 9411955598046945050, b: 8824747814344560793, c: 4984641734254032389
a: 5768358817713985042, b: 12782716711366095453, c: 12043202924182744500
a: 10040386345519434917, b: 8976252962228201941, c: 2747676549539669707
a: 18405824733324378414, b: 8570971939025256391, c: 14504093034178039469
a: 10130084223064809851, b: 2765402803402208298, c: 11351504739669390853
a: 12848447497331355231, b: 3787948691939822124, c: 5045583374527376980
a: 12646202213660567588, b: 15637625973815853470, c: 356094902502700969
a: 15794948302278182885, b: 3514900662398076821, c: 7283094081165030749
a: 18077578537480130142, b: 11142810434671001059, c: 17154147700634001452
a: 15116655713066438811, b: 2853711979352217854, c: 11888682950234454222
a: 10474929246443379937, b: 10964546962620686787, c: 4729024711123851325
a: 5683799019747393783, b: 18318649846416544495, c: 14764481471746071156
a: 15254345172461317791, b: 1764803358484347455, c: 5922810377975508180
a: 2640177179944337138, b: 18050283289076526244, c: 1164035441176486506
a: 3781439619757818797, b: 17478033681698072507, c: 15722310809354721859
a: 7642602994049256472, b: 14730389326945359520, c: 4229206283058240239
a: 8915183615679180028, b: 8610713737168240327, c: 13831205412922985125
a: 1227960343845210314, b: 7825907995691780495, c: 1173298716011188179
a: 8937325302483319042, b: 1040696539580448532, c: 4531042319696918728
a: 2987247026094309257, b: 17132429678274267557, c: 12337411056878435551
a: 15484413526972648975, b: 5065209089296809693, c: 8921199900437036869
a: 12194648312374303415, b: 652170563638550929, c: 15522539556643939069
a: 1440456296972732421, b: 15985608367114582754, c: 9747612471666312485
a: 14000388364444604679, b: 2666365036278344516, c: 4334249074853400335
a: 11751799856556831445, b: 851798159981839549, c: 14814051914858571520
a: 13646906660798065817, b: 3530116610113448195, c: 3862106215011282397
a: 14776091834081225442, b: 9593835807091618632, c: 1930744135685364545
a: 10410799637467308187, b: 3185296054540522128, c: 6486090175848674554
a: 10358016524309406960, b: 15759579262547866468, c: 13347489786131288224
a: 10408485698609606067, b: 4276974875109382130, c: 16002385712043397020
a: 2363975449717280466, b: 6106240022170871055, c: 824447953293981312
a: 378252224853875003, b: 7524131264752522927, c: 1378613762132847271
a: 12358474228958840737, b: 3831847454838918033, c: 3527700028415964144
a: 9614921640658964777, b: 3551151841594029101, c: 2208755848350298251
a: 5097581358599525845, b: 4537998420300943139, c: 16920732095132065718
a: 7947484192381458820, b: 5397426832907736281, c: 6093638383773498080
a: 5023785763617200030, b: 4454771303676525280, c: 2251458847709153213
a: 4537298480755309602, b: 11427650313522043241, c: 16473781137795532220
a: 13936870817316006958, b: 8707453993317481605, c: 16313194996993173673
a: 16526916508575220138, b: 8404343474539617625, c: 15535490908633417119
a: 14140704287821484602, b: 12132178890146156018, c: 11428034348811562515
a: 3670069291991466978, b: 12020884789572071884, c: 5600957954669433023
a: 6678847278924398796, b: 3429270325640906414, c: 935739036494117486
a: 3212170679163649329, b: 8587654587459050373, c: 17311152204938399044
a: 3529390025433479531, b: 13004436032256302571, c: 10450629261201245558
a: 6885377931434118857, b: 12417243346275756887, c: 5614507052882012979
a: 11568929374981311879, b: 2770935812473715494, c: 1365965868988269226
a: 356367862049057257, b: 17501227414449414522, c: 15724571488787153829
a: 4304373987502788548, b: 11323721044877032336, c: 2052889002429467059
a: 5367470293655822407, b: 3888418181014679155, c: 11004107528102793103
a: 13856911481468076830, b: 18185780007396414716, c: 12955926349977432138
