a: 1242707038962612195, b: 10251175453534612677, c: 14581333463967322586
a: 18078609378964699935, b: 18272877043287803050, c: 3997176934819674169
a: 640295643202356362, b: 10562556804480576502, c: 2918247350532081894
a: 12831104233589727906, b: 2897495194963033738, c: 9974171568718464293
a: 12076197997671634403, b: 6956086259079854606, c: 15625450453738498119
a: 2108422702176009035, b: 7223028185455183514, c: 13830932151024020442
a: 12690457595927635302, b: 8664401301801665327, c: 16460022249736979057
a: 10081369671840427604, b: 17629834359756284397, c: 11318147596549279176
a: 10979456379280077618, b: 9861731364281932972, c: 4437957841697047872
a: 2202788605993633258, b: 4544048525909405103, c: 15286736991745855367
a: 5976755483968437221, b: 15985941642377811154, c: 3738510848691632490
a: 14913130357993549471, b: 1492969214547288748, c: 10299285240265358844
a: 15314047481988901738, b: 1144025904032836354, c: 17966849845819127019
a: 4897536205252992090, b: 10195907208005086681, c: 5893835492122120597
a: 8732681413706776139, b: 15538007362074974048, c: 1689710061560921626
a: 3143127207647985000, b: 9303621967913316028, c: 16306672216521672470
a: 12717480486698397311, b: 16588983774248459449, c: 8828206445919233789
a: 16367516143467122834, b: 10889382549599944746, c: 10705592369726409883
a: 1498115159613963570, b: 15230753096083334075, c: 8916279020800447592
a: 13825938259334921769, b: 14076818476743424566, c: 5706390574716328230
a: 6341992098265819116, b: 10304332542699380114, c: 17512801610337563160
a: 15801982263197155352, b: 9002903794130039048, c: 7386351405097996217
a: 15299877517320885025, b: 14806760764848582688, c: 16842677381182343453
a: 2683519768917688413, b: 670116356855375302, c: 6411964991467754121
a: 9504732983485659295, b: 17316528740673834682, c: 5637246285382831804
a: 1584381133657851389, b: 17469908467222932733, c: 14407868122471448557
a: 7469198029057556093, b: 6254119953012897986, c: 7253151735754624460
a: 3495827370115861690, b: 5749778041407348257, c: 3189547426530105324
a: 16101105409899949884, b: 8485208122036910048, c: 10822165170360398818
a: 14008701163508459555, b: 8404410099524901572, c: 11228574116540108329
a: 12469819911406463995, b: 2431486359508840000, c: 7941499527781477583
a: 4462308426596267999, b: 8647224648637752853, c: 15083409387031661750
a: 11178426506139537400, b: 2150405888971284215, c: 5122202116764323939
a: 5699150797938378161, b: 1265901225637944160, c: 14611005027086576690
a: 16694906460686330109, b: 11351073162858127142, c: 14182453529570697240
a: 17851778625656985480, b: 7838871769181601581, c: 10867272807990425914
a: 12911058149311658493, b: 3024316705734566805, c: 7057012502714642198
a: 5877859099499969284, b: 18023385486950828392, c: 1629881702515509300
a: 15603281804587990327, b: 10965775330686490744, c: 8694955729126668572
a: 15379318437698215974, b: 16118587535152324791, c: 8668231172035053108
a: 353039123355235987, b: 6653040550041000572, c: 264690929620353596
a: 1573064852803558162, b: 14151808929365759130, c: 10667585962828271898
a: 4238462231831851208, b: 12691515286088785983, c: 833259542612830560
a: 7953185553832824759, b: 7195649667745318126, c: 6143254096773462044
a: 17072677805211852261, b: 14093898173754530350, c: 2503658615038262515
a: 14999486946742269708, b: 15696962548728622098, c: 8782469108119312795
a: 5393804176033815923, b: 4213004599639869901, c: 13827583564686509618
a: 11863933935123777430, b: 16610661081124750113, c: 10100827884613863551
a: 4857954008954173732, b: 15582143043727810860, c: 7530728335006871338
a: 10351697408386794867, b: 3075967485625776309, c: 5520856355149023182
a: 10831072412616385949, b: 4300344593948090225, c: 9470057865007936975
a: 1355177911440084620, b: 9037368521487526769, c: 4205244304362903473
a: 12768531596009439742, b: 3081941270347418367, c: 3363627231625331871
a: 12361817967945797356, b: 816462046538473694, c: 13227594328593121325
a: 14719317345885541310, b: 1340392772890461783, c: 13053327746293384419
a: 3578092290423786612, b: 12612403535630876860, c: 7830402284581948058
a: 2491087961862669544, b: 13028858625264101812, c: 3436621747801241266
a: 2317542147177079515, b: 6126451005693926744, c: 1750658655660338419
a: 15620881948585637830, b: 18066689113461355795, c: 7856085905545722768
a: 16803294804770113618, b: 1162323162947461527, c: 13377808468426420582
a: 5870081570004333256, b: 6499568083394385498, c: 9532915847293996880
a: 6970149895658813205, b: 16266383844525200276, c: 10408143442897289839
a: 16432239361221668115, b: 14359632553748896027, c: 8221572272376477662
a: 9122153648898218414, b: 14760170552981271486, c: 4031279705535696865
a: 12631393204072825255, b: 8983137329661226792, c: 4301064870217213936
a: 6992996058410460147, b: 15897444950545086385, c: 930936222795417175
a: 16976292449528206051, b: 14497770371671995379, c: 4217729247161496398
a: 11043824740586297662, b: 15375756389442206025, c: 17855610282940030503
a: 3742253191230593907, b: 13234633571931011685, c: 8715699406988918987
a: 5492078086217152464, b: 8111196482135331119, c: 14283422655346194497
a: 11555411668664539056, b: 15175717650759285783, c: 8379248095382762981
a: 8135307962209515956, b: 6218384019743295580, c: 17360398222769864088
a: 13574086752974421475, b: 11630008924613413028, c: 6966758508236541585
a: 6782898358151799352, b: 13147668185929748781, c: 9917401998578300912
a: 2598829084885512806, b: 1512809803215893964, c: 5645908827648553726
a: 4211084501297756291, b: 6297499329643224050, c: 10219139704561878974
a: 6450306922405023303, b: 13052494647857509777, c: 8203397960784966783
a: 16958770958837816326, b: 11916728372949282688, c: 12887880309073806491
a: 18171529789096013405, b: 5735371937343361716, c: 2508007901350549121
a: 14888612454448087954, b: 11402812962943760654, c: 6459262304124637012
a: 2597377211918611975, b: 7381553508350312617, c: 17996281618512995074
a: 7841993531993778907, b: 18380348468178910781, c: 9008034303042226943
a: 16109283011243259228, b: 1769786880309465900, c: 17631476148136555
a: 13669880321692090244, b: 4102646041756395839, c: 9860887682933262362
a: 9445591732324073856, b: 15970870112441809609, c: 2743032385249295193
a: 5033019043609311798, b: 13308176536369907998, c: 4328398586650134239
a: 6946423416156377217, b: 11563286164462048886, c: 2776222338759265301
a: 1302163644581338883, b: 11210635449200331609, c: 15417090514747591308
a: 10704386723562525013, b: 9388156158446766801, c: 4058120745680540397
a: 13867107134413234037, b: 13868411268768879004, c: 12376082762759886988
a: 12699668524582386152, b: 13042584980406315105, c: 14148575723109646441
a: 2917514489487465791, b: 6364042559035710179, c: 13471592552268223239
a: 10212526128238478483, b: 5919149412783762159, c: 4550852791023776757
a: 1614995534619238991, b: 14861174845127318213, c: 5637718603859914127
a: 684500259117631911, b: 2927974119515318895, c: 5687172351485934140
a: 12179250348973494445, b: 15242592003277777049, c: 16722281578664995125
a: 5336088065163750601, b: 13306679612321597569, c: 10467883271644622691
a: 14907116629181415580, b: 1823095595056399905, c: 11475208670966083454
a: 9934345082818352568, b: 11248444749322531271, c: 11075737276180610895
a: 9363698342407766422, b: 5953163168925448666, c: 9097451142634612124
a: 8270866745151061048, b: 115232227551180594, c: 11198113385391583928
a: 16822211411629004230, b: 13299757637811880053, c: 6532508868742138756
a: 3960843879631757707, b: 5690861021711351429, c: 13283844138088480163
a: 9037785349304371151, b: 6640520560392548901, c: 2560535187141888976
a: 12703360963029460622, b: 16522009877085063452, c: 8417561387981081909
a: 11988569256771054355, b: 15917436750393154304, c: 4281904130068094923
a: 5511544426701429627, b: 10598655837332737855, c: 17339631314456508459
a: 16034599905694171164, b: 248983694778520802, c: 8630387135378264933
a: 11265282470900702833, b: 14899990772296201055, c: 14607919420944231743
a: 4598921979322436053, b: 9654311490075023357, c: 16668418826268445495
a: 9240405690846682467, b: 2871757874935451777, c: 6865192892089044408
a: 18234600686032474696, b: 6060082944342121209, c: 5160242648358121905
a: 959740537554480648, b: 4499801174250458174, c: 4593816283402586048
a: 16155722325868539419, b: 10104276760682663878, c: 8885452508364293760
a: 18111525614025017090, b: 13904625112102950915, c: 6252811467148584038
a: 11687543898703560023, b: 11334705949927302489, c: 3356791115097732538
a: 8335300003971969030, b: 5858915760855988427, c: 12453473486974165083
a: 338926045530516818, b: 8175536359543990279, c: 8879710487555416799
a: 10029858897518244381, b: 850826044376835956, c: 12330575788813877838
a: 5984989855325259724, b: 13837516023262289989, c: 9529472390117410450
a: 2216002734478596111, b: 10899238428582927462, c: 9940026718127690874
a: 11474862956294234650, b: 15630829626092665575, c: 16312648348102713039
a: 9282716941885635016, b: 14251650584276855539, c: 14758526780165631117
a: 16979865195707242693, b: 2561393280375012925, c: 6034012689203564010
a: 3589613372305762836, b: 766700460331200583, c: 4030048398649022562
a: 10321763194322664929, b: 16402039885715082267, c: 544406279420811769
a: 7121310388461775650, b: 15831540572387466661, c: 1932468169156426965
a: 15535825295471801293, b: 3297115376670332636, c: 7819424570454264800
a: 5554678112018469026, b: 4672399106212244698, c: 8320579622120843324
a: 17799749066026022678, b: 156987934197272440, c: 13690443246098871401
a: 1527095495659883844, b: 2533512606439528039, c: 8644364661810326817
a: 6637109461792137659, b: 16675451022526507325, c: 5066647239610632331
a: 10677395663053084639, b: 4781579836632463066, c: 140063368448136519
a: 10851891447628954816, b: 14842032844785762159, c: 5704595912367581263
a: 18074908480122823770, b: 18292029847347401618, c: 10065567679522883111
a: 17757937561596613400, b: 4379758752792594524, c: 3352819752360900583
a: 11157738863220778654, b: 11564519203558901373, c: 14373556806802685506
a: 18256845646293813965, b: 1990080116738614594, c: 8863248253930998473
a: 5392678495155000050, b: 10437014131284820, c: 13260977711821143747
a: 1920853322193950597, b: 2697696606292057799, c: 4889587975706373837
a: 53932452224328451, b: 7131533309939624602, c: 1947944743549970813
a: 3606925512949647377, b: 6939578457988064460, c: 17795147206449956519
a: 17554344174943118769, b: 4702366671701003209, c: 912570088700667217
a: 13751005878367529487, b: 9601643454781941166, c: 1171683388395912499
a: 12489742295142002040, b: 17576860786864244302, c: 3580957671243075804
a: 13061090838191729116, b: 8993513783862666523, c: 12623002503045416698
a: 2908156800528349432, b: 16096558495691633313, c: 3405237458765701957
a: 2871176425366547068, b: 13809708083184013154, c: 12589748202067432953
a: 13936960153971913590, b: 4935645855388324641, c: 16674995116256133774
a: 409180549981829210, b: 5710933293533917580, c: 11684968411429047199
a: 12421088551370961147, b: 1657402846079889042, c: 10282172654551450489
a: 4690544757705424050, b: 3796919702450226075, c: 2341489983592557245
a: 176511690972160991, b: 14651348755551961384, c: 6777318709465828923
a: 6119539348476808020, b: 8312348405761880093, c: 2193032691203549789
a: 2616928161314507321, b: 6790702129054605334, c: 7312957648258301438
a: 6355152729578740144, b: 6571884538526597267, c: 17570672640963256791
a: 2755137712791111914, b: 10054202653571739627, c: 15629189555838448760
a: 11058998088908971375, b: 5656857891581506209, c: 18312326610417769117
a: 4064014883410434064, b: 13501945819473750620, c: 16795422205613861838
a: 3524268799437729935, b: 10831451032599125657, c: 7474345873071602145
a: 13124779816354591878, b: 9554020621633546713, c: 13521922119913898240
a: 8690995453170231407, b: 13881976000980620819, c: 2703842663617546565
a: 4473982127158772927, b: 17389482621578622862, c: 12969309771152327456
a: 11076282175788699174, b: 8750434748955105035, c: 5554052925434691877
a: 11142825980604563789, b: 4655189713482240147, c: 3176088231689600937
a: 12573131425494999764, b: 621682531394945519, c: 15562836350229123441
a: 8505261806589621497, b: 13202380951453356849, c: 15687494932934194507
a: 15811329711560981241, b: 898580388596702619, c: 15311327962270911053
a: 1460238133936999746, b: 9721236298700773470, c: 11878601150092730123
a: 8835070384315228716, b: 6448822486791252704, c: 11418227713780199621
a: 13341314617667957102, b: 15703355797396037641, c: 11416108009252708947
a: 16312344147655275298, b: 5903958814605835942, c: 13603093350021136256
a: 10569763431311295969, b: 16390569969195343183, c: 16546144383584287836
a: 520216838072648574, b: 3630265319376764185, c: 17629239643326112413
a: 6921328603810628573, b: 12438171131227289811, c: 10641350786524856761
a: 6905754136765180174, b: 3227357046451494141, c: 17656872757528958048
a: 14971802652780484282, b: 701967748812879594, c: 3467825317403558091
a: 13839795082227601660, b: 15420807296301014713, c: 4983894906808902220
a: 5703777434226683969, b: 3294633773836208685, c: 2216773049826383286
a: 5325269263199081349, b: 13162499479626846829, c: 111016355418109965
a: 9775775423941074495, b: 9947325100814819431, c: 10278062431806900473
a: 11775036605023688493, b: 992886672132987647, c: 15354962475699142556
a: 12889958338129839371, b: 7272649258007762180, c: 18273297710457309864
a: 17597583730083164311, b: 4691473430100521206, c: 17813879616481488677
a: 759697425162657088, b: 16320731201935117623, c: 2996472910603793344
a: 9441537709807984142, b: 5822660153765129498, c: 2432066175778753858
a: 9796636659338590095, b: 11466280642094265912, c: 1028022936114840439
a: 3672669485838717700, b: 4596281641143050542, c: 10868058833131622809
a: 4658309350741532800, b: 14150800033359905784, c: 2187108990482687388
a: 17050163938502575815, b: 1827545380912306869, c: 13982336562290084856
a: 17943503042937804875, b: 17223606677993561071, c: 10615990305622225886
a: 3719236554886734444, b: 15254847673449698773, c: 14873539319248210495
a: 10963578066391245394, b: 15487114036318246528, c: 3212953984051049134
a: 7014054028475344512, b: 13177451959144653603, c: 3149155159418217425
a: 4844519523782607697, b: 725542848244653443, c: 17663639219706043545
a: 14939432193661843724, b: 1863846201258958816, c: 4726311969450089126
a: 11047369363083689390, b: 8691403485114372454, c: 4987602769829001058
a: 5859749230721031286, b: 12748348872872753992, c: 11477948756258256452
a: 7577260133360009818, b: 4194095817921440037, c: 1267161037736546352
a: 18299293518672759026, b: 727669309023984222, c: 1821000366012113040
a: 8120815928095729276, b: 7189598173273947437, c: 18014461726954256208
a: 2739514722298374692, b: 11277072222534972394, c: 12551259982781640470
a: 7724829116894171711, b: 15719237322982399533, c: 12451828548948131798
a: 17086476731697576182, b: 11106897343637499166, c: 6903864398470073171
a: 5093249528671681205, b: 7873889998413176400, c: 15627670615423993389
a: 5629784217458217607, b: 15436412788217880406, c: 15792966821908823736
a: 4566732402338311921, b: 1565926636692774428, c: 11422231506448692368
a: 9578740860988997905, b: 6975210588139962681, c: 9440499327861507906
a: 9792871421612986082, b: 1014550859615109986, c: 3683795912809226328
a: 6146456339385140412, b: 12168025646674850652, c: 10878698135552497752
a: 9379364689782834214, b: 6381547978110142132, c: 1758246217044422882
a: 10628866783873785318, b: 5176762174784987979, c: 4135713452747763477
a: 11780550647983164133, b: 16058129761500832253, c: 10124983488029401745
a: 14298154816124529821, b: 9013718718621810995, c: 540431843070643403
a: 7532387813449893140, b: 3005646994839681132, c: 227089245489890742
a: 3064029321934447329, b: 2036734074769973607, c: 5239888967966031655
a: 14020016494642686926, b: 3115071107606775316, c: 9813814392024945537
a: 18011742718024023911, b: 12537577862605661496, c: 2406905520272537249
a: 13422326607742700623, b: 1317896887374934699, c: 1059090638845827879
a: 16915548188402074902, b: 4858318461256831427, c: 11377968932094868111
a: 444324071829852004, b: 13687281354364892384, c: 11951429746444666693
a: 4629254780047473903, b: 5527338610428621307, c: 12668246020699119992
a: 9485661604895842040, b: 15172106895715248378, c: 11020391607966813116
a: 15564998867564076653, b: 2033071726126985301, c: 8775258304538217560
a: 13400363984380113365, b: 14279903515235105458, c: 12816201674033241312
a: 2285442469565013155, b: 1208623414921109616, c: 6643525485380011998
a: 15748692079953395388, b: 15336706982960979478, c: 100780393940236418
a: 10284747651297346366, b: 10632987882348318901, c: 6159036018582028013
a: 11048726231915017783, b: 13948368761797056134, c: 1292609689164283988
a: 13016733140156794894, b: 6457867447797660020, c: 15706061571986568722
a: 13354928206169783526, b: 5483257685777299060, c: 1303784629838652090
a: 1150686507143028066, b: 5597056242414902769, c: 4821968377597016601
a: 4769300193193815078, b: 17675478847114086525, c: 13876764233936914993
a: 15245965552469585887, b: 5230119729724832975, c: 7916924271502626359
a: 6371035528016141245, b: 16992144077051782371, c: 13056386193555185639
a: 17483678080454890955, b: 15898389741483411070, c: 897776853668083749
a: 465659269063017864, b: 3929608014901266370, c: 10840326094493427934
a: 5238971250363904394, b: 597350351092087060, c: 2214183687547286775
a: 13379000793200594952, b: 592753531616773631, c: 4966621508058612485
a: 15411005517606687956, b: 17524823548064952995, c: 10092640321302016040
a: 10186436731460240314, b: 9518271802716413992, c: 11425730226343477842
a: 522076280955313752, b: 9473383068251558705, c: 9195413013480518324
a: 11141517773332323108, b: 7945065386236230352, c: 4265638274036601131
a: 332183339989220811, b: 3060647494075672785, c: 17209599246621530725
a: 8467230404290263853, b: 2227932344050474410, c: 8023707869295357452
a: 1337064558201499587, b: 3162747782190336859, c: 7619513551064776379
a: 1599990985275144963, b: 3230206285237075907, c: 2355768956772175750
a: 14735532619441807362, b: 14359810930655846448, c: 3669430266828977690
a: 8021567155301464752, b: 16284125295053036631, c: 11459152976601625304
a: 1201264797958853872, b: 17589653623442250060, c: 13129244657165062913
a: 11693495218186443026, b: 17808033545098806817, c: 11086451657843687630
a: 16020978868130648465, b: 1818120258696034061, c: 1264255531651281599
a: 15817109105221085288, b: 10207359748537528836, c: 6556353757817860126
a: 18057755917042607166, b: 520825531966061080, c: 11231745115789878188
a: 13429485263714612756, b: 819682246929881754, c: 15545226829358138838
a: 8590774059542183596, b: 6595110846947197978, c: 17117942682000063961
a: 18250196176829171749, b: 13007847968894670252, c: 15214755182789902166
a: 14217370102621064975, b: 15201219320542008691, c: 15639872393381284096
a: 11691749465934302983, b: 15488687676856877815, c: 13977397889571409619
a: 1103742221592835141, b: 11459292809532781075, c: 9568120111106589525
a: 17257011885826779939, b: 12509232806282619134, c: 4683328078613744088
a: 5875649443843775818, b: 12776921791896267581, c: 10399996646228039845
a: 4331754456665358334, b: 4646143713949529054, c: 13898974443985628180
a: 13357794945824953349, b: 15997414937983789010, c: 16585356395214330138
a: 2662845770343069718, b: 9319293660824608698, c: 3882765629969736007
a: 8133982511182063159, b: 5921040377488038946, c: 16028930788683323700
a: 8340015675270795299, b: 9616320864132644229, c: 17267217146956689177
a: 13289430580860393045, b: 15876986763361543715, c: 17361546715645569068
a: 15531611299634538383, b: 5336475183452585776, c: 13105773008630303982
a: 2298630358315894215, b: 1816987259725611387, c: 14871937100042400412
a: 3060965062204946809, b: 16089662466500824175, c: 7396198999953189062
a: 16884837620872608050, b: 13150488803340308652, c: 18305971118742665251
a: 1306682977984969955, b: 2925176576513477469, c: 8834396983331768320
a: 3980989926277827882, b: 5375573065253027881, c: 10131073210339003113
a: 11218320892870675933, b: 9988673327174572254, c: 15886181661335713003
a: 16620634112388359111, b: 10831165292192423255, c: 7669026688227740013
a: 8113279441675058345, b: 4562429360832009352, c: 9387632721396170276
a: 9173675953966153573, b: 9817184494641396643, c: 9778302926137831199
a: 8682173569581303430, b: 11232701313778978995, c: 17287482331725993790
a: 6827088768486888531, b: 7918839067698922361, c: 13103038670065057401
a: 10338266642016776128, b: 2783693739078900055, c: 2227200475812096306
a: 3452657179265312706, b: 4662827878374029773, c: 11989747956288206502
a: 12406056814872255862, b: 7491694219029531212, c: 6089270716843702554
a: 7151863353747941596, b: 5070636691482839144, c: 5923692430531505099
a: 11039242631458517158, b: 2355900684197743148, c: 17125201266378617163
a: 12410101852724897746, b: 15305251587993157007, c: 1731664209799631806
a: 14640493368891117411, b: 17904100368985501964, c: 13717055366880748599
a: 17536476109952756999, b: 9840623203628468369, c: 880332204592243010
a: 9044796441406448919, b: 10912870045751662391, c: 13170980211994795497
a: 10514088070817553608, b: 9364741494076731200, c: 13220507026590612660
a: 13559708674183528316, b: 642397294136887375, c: 2354434717892445109
a: 3997683081444322208, b: 1429376837920747322, c: 5357847374412678573
a: 7337744827463034950, b: 4122767954177733594, c: 2949740095701364991
a: 7040546286393479226, b: 9793210874693511363, c: 16700827644721539592
a: 399090697318971749, b: 16906220167297780772, c: 7028924843957204013
a: 3805191035888876413, b: 16183344533901428473, c: 13276607501628755088
a: 10126328667499208021, b: 10059665329845954859, c: 8724257196063739672
a: 8189149363841402584, b: 12228487292920759972, c: 10451770602346902373
a: 5840724346550090115, b: 5766322842090481310, c: 16001999145091073258
a: 7087037559867364280, b: 5793690147709947483, c: 13820532512800533789
a: 12751373929968013953, b: 3890461006853352249, c: 11224747388328547729
a: 6017072191433230800, b: 7492866259150382315, c: 10053362295119333242
a: 5623281975001456796, b: 750488285587409347, c: 17172335732606931922
a: 1548852018522862413, b: 13042070767907954201, c: 11351395832835104583
a: 7105077375514772724, b: 2215527448278943874, c: 14299706694593080439
a: 15629720068738722434, b: 15993168414751369638, c: 1399521331281776830
a: 16986887355336899462, b: 1847998339235370859, c: 17547736851119830800
a: 8510030630115546199, b: 17468332653822032801, c: 10428855189822880726
a: 8064553385725965097, b: 16868192431608334056, c: 2790089545346817883
a: 15924158171783786274, b: 15260816246368623892, c: 2725941890095336366
a: 10612411443828445581, b: 10222136101878688704, c: 15292603750224236536
a: 7952581148168490583, b: 8539255167082012587, c: 4134084111128696678
a: 12529313641488644414, b: 17504224269900892658, c: 2729190743280792683
a: 6029197216768648322, b: 10002742586487555902, c: 7829652793630490249
a: 6296011750962905131, b: 18312523580146332524, c: 18278391108958313215
a: 1236429155480272449, b: 9067621285740522816, c: 8381001669196590031
a: 2643346897580835099, b: 12182489147305555291, c: 17009167544235838638
a: 12297289193056243793, b: 16726558803641485115, c: 16793608232475781543
a: 7375005849020308211, b: 10618079773484912023, c: 13548236823274119282
a: 15467509295865726294, b: 17735785079417149508, c: 18328642865554669335
a: 7825357479783850186, b: 3414135455968719833, c: 15046932165259680579
a: 9321352742936106734, b: 12636687343027767048, c: 6384937352091150733
a: 1062956889805695876, b: 10630722907062392459, c: 12924709678135319991
a: 594465770092148188, b: 13286526297478248264, c: 555604177110302758
a: 8351135182567699237, b: 1526761241221932703, c: 1465310378779376220
a: 5641920414799959657, b: 15492491149660958396, c: 17600653686557585184
a: 6367483537524436529, b: 7580815094551341541, c: 1790127659967124163
a: 16910955651647654080, b: 12690895067962691303, c: 18256531077641336942
a: 12707887167819674118, b: 905459727360248954, c: 1958814935620873449
a: 12846467894045520475, b: 1415183897509635841, c: 8491183180120022506
a: 16739660673801242850, b: 8302578952949473515, c: 270153325978539653
a: 14152412916924457131, b: 2369071563878117111, c: 5547054888442607921
a: 16727932686979558986, b: 6629090151222192273, c: 11904647534659057974
a: 15263847073695795379, b: 18078381778215487055, c: 4682665157112693479
a: 12498795936702909944, b: 11754268560981780618, c: 6772100751341458347
a: 15762061065124169654, b: 2816294988208390166, c: 2139263382409348238
a: 12852613656843174027, b: 9723386359353699191, c: 4439895005066490400
a: 6187995633965033381, b: 12138737951284684575, c: 7253928764732657788
a: 15459077183730523657, b: 14209354521172474639, c: 16500130539561326386
a: 4370228325771953940, b: 9713979541169723601, c: 3835747742802381066
a: 2074045593637511652, b: 6115458139900998302, c: 1199616472393568255
a: 18102861503860807576, b: 3416357285683007002, c: 3190112442196159449
a: 8575967129022837828, b: 8748011584319924527, c: 9693354782177694844
a: 3005384992189317203, b: 17014439399729474189, c: 13268949890930597235
a: 4214525228335828258, b: 8085859731531113743, c: 2926144984202645912
a: 1291583351881827149, b: 15197993708288738817, c: 16574064950903856213
a: 13259811130302499007, b: 2576001722135097978, c: 10776418802942185568
a: 11903756913315195608, b: 10969895084143033478, c: 11599177343864000667
a: 13485907275946331833, b: 10874300032191337307, c: 4690029933903098765
a: 13770517241902702303, b: 9086965361251965569, c: 699900490402373019
a: 11499866493247228719, b: 9837318211958140721, c: 9749605496684050797
a: 14571078768454816154, b: 12771102901476677359, c: 3445309042453745003
a: 4114740168263668458, b: 1948720246091276833, c: 1235483503497923208
a: 968449727029226826, b: 1540310130640296248, c: 276259034713107906
a: 9878221778159883994, b: 11407944093601236956, c: 6134513053404003415
a: 8018903176311667417, b: 3215836471065966724, c: 5054378850043896197
a: 6376679229600487327, b: 9662980274002982695, c: 5069760686708303161
a: 5006021415370011495, b: 11371201981698205804, c: 26956102021335766
a: 4208448140899903421, b: 2095944673321740388, c: 13868899138813940845
a: 11532197699596665124, b: 17320130484806854243, c: 8726768171780192162
a: 10509296391794037881, b: 7182661920217814058, c: 10742632364240924808
a: 12170985969534519320, b: 4439056657275974989, c: 9595440179737827829
a: 6560153412016764555, b: 5443564414141238977, c: 8546367900312391953
a: 1358791233493814804, b: 4171219031553655294, c: 1831283747688508785
a: 11245021478100658142, b: 5029478217265937249, c: 11807119476694727297
a: 17755827878747332647, b: 10229828280974133201, c: 5019625241084423053
