a: 17101440608032312791, b: 1075361777611071915, c: 6498350640541667883
a: 9961991262176817925, b: 16554297848447993702, c: 13754729435962624818
a: 17780179924031173639, b: 5716901959689973062, c: 8267761065637193847
a: 11616420680570036630, b: 17309805929032201453, c: 18115581063252907665
a: 14754158443606515691, b: 1250217245273313136, c: 8501117425862924673
a: 3738700244073146824, b: 6664950412212513776, c: 6794383890634527678
a: 11951945491679131918, b: 700498584491985475, c: 8264874110221414298
a: 12436905047320391457, b: 6739594913624295052, c: 608939511064244920
a: 2184582661426199421, b: 4707285342127933097, c: 4007821826144698989
a: 7331244461571833613, b: 7342246377639553049, c: 13283078531109625816
a: 13109770101459714072, b: 10997524350519389738, c: 3544717908614806434
a: 17346399894481898935, b: 14024413755384343305, c: 2055509561946837318
a: 7025788794927926279, b: 418567661361340108, c: 10213867630961963830
a: 7148034549940754234, b: 12895638510697575908, c: 160263130721857289
a: 877887925917679802, b: 5212329900039820750, c: 13401401252385181474
a: 4353969385532565426, b: 16800155847329588087, c: 1360885009021081454
a: 4367515060913448316, b: 11120750346800680108, c: 10573727194974836255
a: 12496074434640811221, b: 3831413339811652026, c: 17888288200482245324
a: 8058666760936121435, b: 15948324859714484231, c: 9189550585231317501
a: 3720397201238298274, b: 3558597773496605704, c: 13512288735236275676
a: 11801480220561678128, b: 15667846054400212530, c: 2967330997070035472
a: 1167321079357811431, b: 16937982017122394352, c: 13449802056192284176
a: 11494441848575659707, b: 2972008627864004249, c: 10637440080652976488
a: 7897266296406491313, b: 13773377413868975478, c: 6160296882267065398
a: 15088909146943394423, b: 11064432230754675908, c: 13593431564160998899
a: 17549179360702760942, b: 686548803855215347, c: 679099927054265146
a: 486151556434789807, b: 2548106479062505648, c: 5182885868414391600
a: 13781508198308192132, b: 3590347433714675160, c: 7083105035490541173
a: 426494834368880572, b: 6550501664207379729, c: 14772643294326223622
a: 17985137707314377318, b: 10388535831581279308, c: 4810878218080783660
a: 5098031439644084280, b: 17687946851722185997, c: 14564746610127016239
a: 2960163765435884909, b: 5288189370172779539, c: 5165646055895013483
a: 1959846876061329680, b: 265728718483105997, c: 17329661705835360017
a: 11017922073362140920, b: 18155431345997721963, c: 12113332877342887131
a: 3087955457161198178, b: 12732184098380926819, c: 12923143568295087175
a: 11014450794915325732, b: 12210548760108332018, c: 5150819432274465090
a: 5456641997385172548, b: 18420303033165496665, c: 2503987212451386571
a: 6523725549059697000, b: 2451392526827047555, c: 4883115288642753557
a: 6066704694907364972, b: 12455660500938132424, c: 15608502728200853874
a: 6404092267628162216, b: 3228318443756273176, c: 1640417119389566894
a: 723070686986902134, b: 5700604892496662156, c: 1859650609231068194
a: 3393431208945009135, b: 1824935695426912327, c: 2510370456219437785
a: 16202924723312993346, b: 5533939641480338423, c: 14006489180770332106
a: 9839082747117760123, b: 11031213296564673338, c: 4981966736313140684
a: 13049790868226330478, b: 1212591872621523277, c: 4858278020813982149
a: 7911632811542527733, b: 3880338956529706537, c: 12979525211431809547
a: 13815744518931333394, b: 7437418002595143993, c: 14439310672118951984
a: 16542074413995893218, b: 6088269379598429616, c: 5165442043194701909
a: 13798618805339435851, b: 7239837347284930361, c: 17328158072165431125
a: 17468896935223553260, b: 11750714210487292972, c: 2495951651403373536
a: 10699130094954882503, b: 10675421602500674238, c: 9196559890612301165
a: 9379761299355356385, b: 16523918801376874310, c: 11687537913355607040
a: 12195683955999047372, b: 15988921097161839401, c: 3510970136534202563
a: 7720623988642499081, b: 6331584506608823371, c: 17552845268916726855
a: 2355543599122298667, b: 15108737338447818225, c: 7494037303061601638
a: 8941602242961472504, b: 1569542672262016286, c: 16715499326184044177
a: 6389592226999015277, b: 8359411555088006122, c: 5808693040271037402
a: 15145896055686955040, b: 9214999035946144104, c: 3143552518230718118
a: 5413350284880191002, b: 2416366261146214955, c: 13866485767095854143
a: 827089307549930565, b: 16617100093416212344, c: 7381872224873105424
a: 6867868787495478677, b: 12968481865566756200, c: 4923831747935648212
a: 13505307400458409578, b: 877888986304741328, c: 10467672946465218242
a: 10771803693838311165, b: 17206589020485626782, c: 5009246758191856213
a: 5493901250458073228, b: 5138940000797031547, c: 1262926019272302135
a: 3091186769729066677, b: 8677355560242555110, c: 887130944442171302
a: 1790953440614120265, b: 17522022562044362975, c: 2527273829947453484
a: 3618931291505486392, b: 7951366707954497718, c: 11608115228251086309
a: 2113215301175949237, b: 6660410750881026964, c: 17284400127463610323
a: 3037258614551446737, b: 15636408657403872325, c: 16829274137990895072
a: 5063509048506474314, b: 17545680455948336458, c: 3556308326140377584
a: 12319783286606129821, b: 18289275916076066830, c: 8320675591844789132
a: 8339569606616774150, b: 17518992669862284944, c: 14014882051362144777
a: 10487357275940454869, b: 182564224034857375, c: 9441146137031723971
a: 2755123617652692783, b: 10910054443760303979, c: 1061450854777924466
a: 16223797691736229414, b: 9314908151403567661, c: 12713015423073142976
a: 8989464128689532089, b: 7143985502064290933, c: 1900444870808790574
a: 1724411169311251480, b: 4088113135483008618, c: 2093433541878729664
a: 3764469990010341274, b: 2820728025540587782, c: 17845159606121061349
a: 5718102268324603571, b: 1285457017129443522, c: 1982757345037268870
a: 3523443069287273865, b: 17173496048847612171, c: 2744781818559543760
a: 17559350045171491340, b: 5125117513954913230, c: 14101210551161885568
a: 6516586773534494261, b: 12594131342117987778, c: 10150255762990896573
a: 13000021465951142510, b: 9457699774445068821, c: 7853191376688195132
a: 16344786752330748093, b: 14774891858679102378, c: 5892566061376169515
a: 15058787345563820970, b: 8150145556382270307, c: 8363812051462992298
a: 17911355005198832368, b: 12343059957323672541, c: 6298522546583402567
a: 8393741399282685823, b: 11254972724669156908, c: 3266534514739722985
a: 17441153198112426714, b: 6612934040431084966, c: 1732850666478883270
a: 18241073461710959686, b: 226949575095937123, c: 18418889885993449045
a: 7027252811312571610, b: 9433012914390305437, c: 9791084756342532338
a: 9109779788876748344, b: 12228967038111785337, c: 8602374969505489256
a: 10443434617225180985, b: 17641595615718661445, c: 10414545504590016683
a: 16709926461281733385, b: 8380095431112257953, c: 11100257904354550166
a: 17540274961649673682, b: 6300047465895298070, c: 7777779028233755779
a: 1527412328903290591, b: 13053764169350403197, c: 7896812933747185840
a: 6458109804212550753, b: 1008243776331291917, c: 13293927156920346008
a: 11217857206590910402, b: 6552858514417133330, c: 16818296211895034247
a: 14558477118623675523, b: 2638501701607721543, c: 9132487171326730258
a: 11083083074479184489, b: 13291470060717812401, c: 17758794491734376719
a: 15970291783855068210, b: 5132435977260603219, c: 17020587697982004684
a: 9702362680456736892, b: 8473900933657642428, c: 6002842876297450569
a: 9696901513335696672, b: 10797111989045868026, c: 7489465243391789760
a: 11592276885667197927, b: 8465304157782402795, c: 11378505486169854626
a: 2002050096084212487, b: 3253125795308386188, c: 7790425093598576030
a: 11558526202541507746, b: 12822635058367702584, c: 13089920476563276299
a: 14322746900575994808, b: 3995285717950953073, c: 3207025122449720439
a: 13521219831143580978, b: 8084330935123572728, c: 16928350040438303298
a: 13179861354430423108, b: 1639438364792049389, c: 3041116500128421816
a: 923196673863998803, b: 13870902654500396568, c: 17931502175749826251
a: 8187317828272534632, b: 481565742382266353, c: 18164420548779082695
a: 16694899513703671374, b: 7357220665350219868, c: 2695295634506481404
a: 3131207754918925944, b: 11234981180518677106, c: 18267512878420679534
a: 17178788915418090911, b: 3877443666643006313, c: 11194963870368793216
a: 2097749622032323296, b: 15130922964839448795, c: 16987620934284541477
a: 11321270209440419393, b: 1085017643220175690, c: 5893643149098103988
a: 4220859459995431636, b: 10966833282160293703, c: 2123506787138695851
a: 2902171515947070602, b: 14268623466742372278, c: 15361460695200787309
a: 8291245351365909732, b: 620127082096053694, c: 8758517298698147952
a: 7520241934965718647, b: 10951604678529989780, c: 8260343663883972139
a: 2604447625507735378, b: 10366804900593906410, c: 14267065536770586333
a: 3105742859935243971, b: 9931050939612135866, c: 1926693996886167879
a: 6383856671546779333, b: 7971261641328431878, c: 9534299113179987540
a: 1701387749181230271, b: 15787009051947269427, c: 17711913659227292955
a: 8674876982718842450, b: 1257618178058602986, c: 15496374103054164105
a: 54628905442130558, b: 13626688896542654118, c: 16820539776529286945
a: 16319567601803533770, b: 11570737260466403559, c: 14525726370925942576
a: 9875432945092229674, b: 8206026165109595909, c: 15999220486700576096
a: 16842744788017205729, b: 979312194086006549, c: 9707069874544063050
a: 15425628762521727641, b: 13825666779915796863, c: 8984674436146175834
a: 9544695931095634164, b: 9519080030773514305, c: 13420223721696974372
a: 10771955258108625788, b: 15839674698067872581, c: 3431891115921658506
a: 2505591267681244926, b: 10201012806332956372, c: 5808486876407072280
a: 11294354007526717368, b: 13796642436137494574, c: 2709002146036206675
a: 5741146792525080785, b: 4079807242268160887, c: 9177500485204102000
a: 8317891940261899537, b: 15463591995060044777, c: 25754824628631823
a: 4171962939821161048, b: 18047765156957680162, c: 9811818088938696306
a: 1007253277050778042, b: 1292611369782754431, c: 10506851368551799643
a: 315396316460632821, b: 17373668456857775385, c: 12638840556115454737
a: 5052876136074984839, b: 13423003405232116860, c: 14816180994909506000
a: 8705331524122246480, b: 4906760279589942132, c: 12074474309666755690
a: 11507300203668868995, b: 4643600698346299042, c: 16659499701069067276
a: 7528411710242254352, b: 15160472264310123345, c: 3252490163219087044
a: 3113746229241730508, b: 13363107796057817471, c: 14506933338595440616
a: 15841961681509043990, b: 10510264953986600571, c: 18087953902899144173
a: 16006294185137957643, b: 12878275154094210729, c: 17297852925298972113
a: 2646507369945218353, b: 2654671043776064304, c: 3785529362581615370
a: 3515906853237042196, b: 12456811066685064188, c: 6411699095111688710
a: 10322763739130749060, b: 16171322558138080293, c: 897661538594891883
a: 5459391738980449343, b: 4872088759404190763, c: 6059370934181030289
a: 6221525730349739594, b: 6241088922275118810, c: 13663951957555007769
a: 1571338107378446751, b: 1067004008305140465, c: 15152684240477399356
a: 222264838095056069, b: 12938279919683281308, c: 12736287033036272744
a: 5647680765551839816, b: 1914548785891824836, c: 9792152083622631622
a: 5565032820268323943, b: 14118622243573897289, c: 15471280797837260013
a: 14965225201026974681, b: 4832763376423262112, c: 2056224977166099593
a: 12360916265246935141, b: 6510193496495393815, c: 10575811856095021917
a: 17334426125229484023, b: 8928869378740343791, c: 8767563725864681134
a: 16816560643712314530, b: 6317761958822711185, c: 12000293749485423790
a: 2232341327504477652, b: 8067705789221790605, c: 13171269085294605107
a: 6946631889601615393, b: 15745130907431590625, c: 6646776071248406831
a: 2021840371685782485, b: 4645406285637985323, c: 14036148612889800629
a: 12665282917937014649, b: 16258549541156902254, c: 9741075903915148170
a: 9752143125467937260, b: 8760386557474041415, c: 3482014392784169542
a: 14480231025393860662, b: 9532384832280980889, c: 2695751595766250835
a: 13431715878932072793, b: 10252154213901296669, c: 14786383162822058503
a: 1306460575238010079, b: 4301235886947273778, c: 15341146665876918729
a: 12269803074365882040, b: 10135078354030418690, c: 4199653308226205932
a: 16821119676757092601, b: 11932669386856479232, c: 11420141642653878317
a: 3621275642199450257, b: 11718779110608914942, c: 617425575403432316
a: 16211501933803839164, b: 4473758069027514886, c: 8490056818265740957
a: 10924459245281292605, b: 15192367953391173362, c: 14481251507722277313
a: 3250173747828541989, b: 15434274163856817904, c: 16135940131589268435
a: 3377441510319524527, b: 15718029627839197760, c: 7717348553486954662
a: 8185551572379510180, b: 16210053033825443294, c: 2812055795502814073
a: 11593696532688697039, b: 12144714948914545989, c: 3707392694371211102
a: 8048109925863649265, b: 14526539029663855052, c: 10417422269731306845
a: 3316250503285697013, b: 18040815991528463686, c: 15586437049596917317
a: 6466513019714074841, b: 9269989649592598449, c: 16731577927014133293
a: 6419207898891323356, b: 798634246958359804, c: 14651717534281127067
a: 14955889340596563792, b: 6003511380625653078, c: 4239580711082418832
a: 11788447886096067612, b: 15961378038680055427, c: 4724876383709678680
a: 3811560896637030054, b: 10181401141532412098, c: 3852923664213891158
a: 14029441660675317033, b: 15785989250554883215, c: 7312586229307130252
a: 460939493966663243, b: 15082863377265722819, c: 16173246527414548745
a: 3834710473254007616, b: 8302062648058189548, c: 16257179796389147571
a: 13634747400477071529, b: 12086996173141297039, c: 6007348891772941536
a: 131482566723868064, b: 11953160232291306054, c: 18318021520792523556
a: 8890087150056303795, b: 3167281833143397611, c: 13495511637875837580
a: 2467751081722510283, b: 10839893157050896433, c: 3716085715828446722
a: 10614985938429760511, b: 16998069582113344880, c: 7072523744038610685
a: 12456842023073298978, b: 6375370825542372754, c: 7492043983719297739
a: 5936920665255292878, b: 13495154830775387005, c: 14295375451907478671
a: 2980939058039469558, b: 7413362825212259869, c: 1033088462913342790
a: 112807717248524595, b: 15959546774684123379, c: 16763163248623455979
a: 6182289479113291841, b: 7107126778260482421, c: 17098982272188567414
a: 4922199830823334406, b: 11794350819279327584, c: 6998771684149069474
a: 3692719111996786466, b: 2678153386049678767, c: 9961939089160435867
a: 6798734178479789862, b: 13220990251498332267, c: 12496115149406725691
a: 11516030244215278056, b: 6352032068475234648, c: 18200774961970442156
a: 6418882134394084897, b: 11436222662233014246, c: 3868372674224301107
a: 5546797168082011142, b: 9369263325278324248, c: 12292991468566111799
a: 3981064156243025849, b: 1047047593523250469, c: 18318701973746270010
a: 11820123274208636387, b: 13816256022138268412, c: 16576171952486606757
a: 18334874296531874720, b: 4127159901476974629, c: 9216507261181040211
a: 5038577922517870105, b: 17447266330523254984, c: 17510069238052790104
a: 17336377339115949541, b: 1544529485258515992, c: 5641104115205514892
a: 9812714329878944154, b: 13444022851881950941, c: 2942940952654932159
a: 3257807910443296969, b: 8383040958904224076, c: 17907629418999656767
a: 352888439213966106, b: 8727750826990077156, c: 5812558245799871409
a: 11850246390105022875, b: 15075754130654861788, c: 1012524717368439320
a: 9384324576756543769, b: 10477254310241989846, c: 13566428429380824465
a: 13702490594128132296, b: 5699892992815051242, c: 2208473680591158265
a: 4312643138150232166, b: 17804111765399934012, c: 18098764795410379975
a: 3551617739523854574, b: 8698445116931665257, c: 11875370604286754899
a: 12285769677886337728, b: 11428864242815644026, c: 11764824034085505434
a: 7078729978221956280, b: 8780096774342348006, c: 2357155778330780492
a: 14856129235499154270, b: 11170453522229225931, c: 11940416051734650805
a: 4810636457249165912, b: 8897284343485415406, c: 6959550974040566851
a: 10416533527862246621, b: 5200629849110045386, c: 14436551668182673478
a: 7533251687553725922, b: 11229187181529324194, c: 4264323702773289830
a: 7568733849686413766, b: 5408562953250749573, c: 9591144996673562817
a: 2810195532094685061, b: 4915637417003456470, c: 1856732421030140588
a: 5372937295049362546, b: 10250578103036169455, c: 17402153726305604557
a: 10415224651234148324, b: 6916773135351786505, c: 6143643038563843468
a: 16026405773718154183, b: 2350030530794717397, c: 15213370537370828975
a: 8153375110240207739, b: 2649736663718847846, c: 18391723326978964243
a: 4807404442039370298, b: 16972295499950239924, c: 572641543208423577
a: 18391861252285120557, b: 12863039461437030321, c: 6647794696269921636
a: 5095184443179894235, b: 17759008675632794057, c: 3773532357311011351
a: 10602869850080477160, b: 6114916905277234152, c: 3126229213425924549
a: 2402057744003263933, b: 1555793592468993953, c: 2193455812688603908
a: 5028497725959759191, b: 7245291238097920003, c: 10579427121920220077
a: 4976632655050786072, b: 12929052791441631658, c: 12664082379837872558
a: 7730614715476604010, b: 5315089462238728898, c: 385608804147637065
a: 13668294543370030940, b: 621836907266428518, c: 1482605264818105734
a: 14506162087022822073, b: 8913697661685049368, c: 2023024919857742312
a: 1517057294285300769, b: 10474079489682908573, c: 4610768972655423501
a: 18193655410479082046, b: 15564467421543889293, c: 14539172256555181243
a: 12875872872115572562, b: 12264771971365544229, c: 14321636621308370680
a: 5520493390313304767, b: 12627115281515448403, c: 4857085019403649123
a: 11314694056297920875, b: 18190386538908624615, c: 15094812151092049269
a: 4734923193293330184, b: 11545776132620927191, c: 17995255681974870566
a: 9888272161750348138, b: 12961868523185115482, c: 17906612996311500332
a: 17523379711255869615, b: 12082689804550024087, c: 11861369338721674222
a: 5636348369841359580, b: 6565130833135468873, c: 11028599132537181747
a: 9912781149714707535, b: 18225018051615969332, c: 2411103489719773100
a: 9697896872729572312, b: 1476078218565324600, c: 15977320045890250254
a: 9558825646792793131, b: 15486596562140273046, c: 14167036790749129322
a: 5047177325700906790, b: 2710928057721899224, c: 15784970861376264805
a: 14535661490959194772, b: 5155710709238407480, c: 10109631451004094177
a: 13007927395931366717, b: 2654498467673419387, c: 4640843139580222582
a: 15901613670603764855, b: 15383813809783340298, c: 11576457569578218706
a: 12106743767893477746, b: 9546722146401695195, c: 11782877242260242097
a: 16851944363395251993, b: 6777507973661600962, c: 15034699315047944741
a: 16913963288430435244, b: 11993370039026193571, c: 7818793583959951354
a: 17676919063133648599, b: 12603831871351666288, c: 12029577707265125380
a: 4346382765220846872, b: 11371188486875205114, c: 16371827452649826677
a: 11762301855602718691, b: 2393245405852661416, c: 9576709199049013298
a: 2511094847095278097, b: 3879586393505771254, c: 11527153412239427545
a: 6076286142253463351, b: 7852994644979905872, c: 11249395888332160471
a: 16673695897935827051, b: 2274886657238913377, c: 11284562498832263892
a: 4956611622981306950, b: 7046119579959296698, c: 17433235896904488561
a: 9104727707742717021, b: 11391858366573626719, c: 11722139239872635725
a: 10142057574581054789, b: 14222646510445978077, c: 11226191777780266504
a: 10259937008475976203, b: 9904032414695947433, c: 14280410364325595837
a: 1691037467829810154, b: 4149862264392799156, c: 4846838848848780150
a: 3153594993827559394, b: 363423736335016263, c: 12708034306755689897
a: 1961750089388101087, b: 6922085550610957108, c: 6193601301800359650
a: 1625718615252515116, b: 5859085089811896191, c: 15738260166653738690
a: 3517987562494271321, b: 6254832517143351176, c: 12584577365674774439
a: 1643070962232207818, b: 3160666271041708742, c: 13585353235916515883
a: 8441104946185528366, b: 1702173138028978116, c: 565227325456190581
a: 718059033788029286, b: 14042545626621938304, c: 4078013513288082811
a: 16525903769303660748, b: 15646297623923633576, c: 5537252871010829283
a: 17285726937720742096, b: 1574730228536894996, c: 5866942518261319903
a: 13536888569168139765, b: 10079804450757998398, c: 7780171778141930181
a: 2617047368999882319, b: 18403070743973477960, c: 1493922864814033088
a: 5211934909074147653, b: 12142861930403879879, c: 17731047072348759177
a: 2954374100973217819, b: 7115442719259961485, c: 2333018808831367787
a: 17335593654635847398, b: 15295721042140420008, c: 3735312202583220756
a: 1021740799946963166, b: 3804712028394650422, c: 13589954161017012217
a: 4698189827347915320, b: 1727699501663707278, c: 7151467113923105963
a: 5142398561231522840, b: 11105734108166209498, c: 783841138633474924
a: 16912925777200241601, b: 5231110435093528415, c: 17230761921383111092
a: 17298445674440044113, b: 13260241867353287084, c: 4792328278822339936
a: 15207888514318099991, b: 18396834310847971665, c: 910059522428551026
a: 16750634346060371098, b: 15051638299924178987, c: 16901527391444379547
a: 400458063258734115, b: 4094068265597933692, c: 2996943307832926372
a: 7483705337354741860, b: 13652209155398096704, c: 7035619330668768304
a: 8283277512869744626, b: 3995027972701385627, c: 18172771555897931622
a: 1554938035836947751, b: 3254176855658369875, c: 8121588705063112539
a: 14076622847969082659, b: 14088663681734398305, c: 8785691694114280279
a: 16684160439554405281, b: 15275815907649273681, c: 15089761633794327651
a: 3052230142389989325, b: 1418147988081662494, c: 618004410578416290
a: 12920124963466092517, b: 6378348240029724736, c: 15843111880787122890
a: 14346068095249706072, b: 6122484396219301856, c: 12133743121310475262
a: 4343653385953027722, b: 2513119368168532004, c: 514059150265327601
a: 9472232091412190824, b: 17570256934944032536, c: 15131178413849013412
a: 12221843478182035236, b: 12607391670456357392, c: 5437651593734326190
a: 17990541952864344759, b: 15061238618446071151, c: 10435583581094154620
a: 14200905659484059562, b: 15368219778379383883, c: 6780813000796591492
a: 13910878595401207969, b: 8516229699515485034, c: 9277572852265427877
a: 3601538285794296118, b: 6765601022392858419, c: 4409134653355215635
a: 6691285457350132663, b: 9273400861140739148, c: 10560399320105506131
a: 2825583406589534485, b: 14298621046301655963, c: 11163297475828326610
a: 7332286738344456850, b: 3879514894470987638, c: 12433650984213981522
a: 2120935838990336586, b: 10173561758911149880, c: 928127224949331758
a: 4146640311726865424, b: 9605214661150795725, c: 14320212764581433337
a: 2374839454796719895, b: 3321838906081850423, c: 16872302155857103959
a: 7728629009845989305, b: 11171435875322961580, c: 8447107908652414544
a: 751845900538698184, b: 5088238560085723095, c: 1497552022297686283
a: 17483963466212130429, b: 14267545353468671805, c: 98789242219074384
a: 12711593092483401941, b: 4293750482870749372, c: 6506790174873179711
a: 14221264318098857174, b: 4642667693377584433, c: 16200866237190555799
a: 8088613523608507115, b: 12009842149026011732, c: 12147982658388997056
a: 581276821422553024, b: 4432495187928886112, c: 16135613727844039798
a: 14710877516796246435, b: 14197097008353283337, c: 6034442734919646415
a: 3829452048504848312, b: 1036454875855294266, c: 12924184173114940973
a: 16443863247947834080, b: 14181395705191207168, c: 10598550553111212389
a: 17241947471843550201, b: 5740143959426519850, c: 6505912826908890238
a: 15374571839624093167, b: 17165579573376747333, c: 5254870644582898726
a: 15077906050565419741, b: 2047463431013533816, c: 3390932508652179004
a: 2252318355919457265, b: 17823845075906858971, c: 2972497708687737215
a: 14165812889086386140, b: 10499288202192490626, c: 14677691830116438713
a: 12119888052125678492, b: 2904126638916158252, c: 17195551517835525125
a: 11675464460161641389, b: 14514038031583581263, c: 6965498717517148015
a: 13319211015000281617, b: 16787963386862256326, c: 2531198462070312751
a: 8638894800194496390, b: 11873550908250402186, c: 3609070792181213255
a: 17730377478584542530, b: 1874838784337562729, c: 6916128261008177077
a: 9107785825335802609, b: 649731099504784079, c: 7872145134959314700
a: 17158325259576131671, b: 3544314484623153310, c: 15240369285611256551
a: 11416354920924803829, b: 3029641645017628622, c: 6928357897742502943
a: 7188407227499383827, b: 15321995634641969617, c: 8858260210097033357
a: 5369198354967320281, b: 12676004804071674552, c: 9959380049458388066
a: 10395349986550918862, b: 2107647269108583012, c: 9411768780899496417
a: 2270955961326737550, b: 2564868183166897509, c: 12356350722892637691
a: 10359511157203147905, b: 18045890764877204241, c: 16175345352448561789
a: 1325949515283315754, b: 2420038476563658775, c: 2788671374819847385
a: 4353706599068449407, b: 5128187993978803483, c: 13935753177936849559
a: 7722483459810410697, b: 10637770164249552202, c: 13662306904440528739
a: 14879437482614247457, b: 17606347416177200880, c: 7280862416277830081
a: 247305487809908397, b: 16415624512776345728, c: 18174843599259714500
a: 7411831625625968645, b: 14332912324853784630, c: 10335403486148790534
a: 10460127047631524062, b: 5756459583234727772, c: 14732534935353856389
a: 15324473578096129826, b: 15853916155075393881, c: 4774823695131507837
a: 977337824618126948, b: 11645580593361379047, c: 18169289614894392472
a: 12456750077735794928, b: 14167295102499967192, c: 8990519545088059243
a: 8750948039912238443, b: 14820485018539015966, c: 5196804597385134422
a: 16212974229434158964, b: 17683152677718674520, c: 15920680592830063326
a: 13392089036629290134, b: 12373717720295658451, c: 14730708286397512800
a: 7684321831040742957, b: 9732232123544144194, c: 4915123644345065920
a: 17279147185281726944, b: 17128098659125820444, c: 44209349823158033
a: 16139637311809013905, b: 15495565476019541817, c: 3142189172632331044
a: 8682655839872692721, b: 7132635724925965457, c: 14338302737834021902
a: 9881250446887181638, b: 16114706437291379281, c: 2963553137904960553
a: 5386938781155262912, b: 12875580469803543807, c: 99871584361938395
a: 2420143527102262994, b: 6143727800002843156, c: 5125004158793159074
a: 16804187056790257595, b: 3740264054744842960, c: 14795620124970671852
a: 15912655284760226301, b: 8061853917367027161, c: 8011711840433814500
a: 13718232792797100271, b: 18187842219343534699, c: 351241197443752211
a: 11451118225362952733, b: 10338373184681776945, c: 5041310223534046535
a: 3779467303843876637, b: 929218682303724681, c: 7018557048130216628
a: 11280032799250539533, b: 2100595070677687534, c: 162833517805316845
a: 7068717056527894990, b: 9578536080154711928, c: 4365664373766994519
a: 10969491431484159273, b: 2158665500204947646, c: 765271519387709512
a: 5966834035143412632, b: 11238042717835892720, c: 17755571096424180103
a: 10374540551342469640, b: 16461554734521168283, c: 7874151972608575124
a: 4861001899587366531, b: 10486005624091786932, c: 17855534810426910698
a: 2206457575785750203, b: 5608108365968839640, c: 11437953478479595673
a: 13709451914325149105, b: 16879840991357230803, c: 7540774355930964511
a: 1776370262534913886, b: 11181577124121879089, c: 16503355463883195950
a: 6122083101328395079, b: 3489552159788943020, c: 2273858796834922680
a: 2250482805954471613, b: 8586316323960050684, c: 8818752779002431500
a: 3491853296641154611, b: 3556971395334272578, c: 5594707577799225952
a: 7757479102009038846, b: 17957139833908794465, c: 16144046172731914225
a: 13918276680238605103, b: 15619987855345994630, c: 15875002613478497175
a: 8855210865002200656, b: 1741617296377670177, c: 5915286727417542013
a: 9315548168032830080, b: 8311343046822037980, c: 11319935399991102557
a: 13432633590616890119, b: 2175056699739154915, c: 648860538160428014
a: 12984462545816989984, b: 15597131595308922074, c: 10244763974704199775
a: 14788319601672519856, b: 2782581947019317159, c: 5860920327385895488
a: 15404204492183647117, b: 322089649019734666, c: 17346960884789931327
a: 976318802932905075, b: 9466965995487859159, c: 391420672517242418
a: 8981625162587072309, b: 16629719245432629901, c: 11674960693625587858
a: 13829278634362692427, b: 17217008315442096000, c: 2382877838037509794
a: 11190012129834050043, b: 920180732041683871, c: 18202620463922300718
a: 15707525122718214551, b: 2557165786737554582, c: 23197451170154798
