a: 5136928831517574482, b: 17669316900889625928, c: 14036229170900808734
a: 17369295076785674951, b: 2419989629150210180, c: 5666183263646413148
a: 14858495920901223973, b: 9866355012868058776, c: 4934754630490888875
a: 13817430443314485165, b: 7787650057675614919, c: 14104490348979801440
a: 9734587257036955469, b: 15406083069973446370, c: 812497515745211484
a: 14515566354821240505, b: 90469255881050903, c: 12676649522306346666
a: 14897621032871706698, b: 14055107670016537093, c: 8514677214777777887
a: 10066820430796436330, b: 9373161320388230072, c: 2891828969287920067
a: 16844809968085177069, b: 9316797464784552766, c: 3028864671645493479
a: 5907267272930393545, b: 5016627259947267410, c: 8266583876060414882
a: 8419800204529921001, b: 13037411681629693827, c: 4839536342897943748
a: 1765527022397856973, b: 6074414097141311753, c: 18352271784808803768
a: 13545637139414838090, b: 10431686630432923845, c: 17783109253982316076
a: 439869070076431353, b: 11911574901665681292, c: 14981382520940153574
a: 10671719554916327510, b: 10814379390737373955, c: 6830039304964773916
a: 7913930531525152809, b: 2554356113228787100, c: 17934272921359310860
a: 7907612249106453057, b: 1687249980399647603, c: 3354530755772831916
a: 15695370022957793450, b: 9261234157023354791, c: 2915427444639714891
a: 17987298724767527532, b: 4802394254270057801, c: 4502181471686591154
a: 1493067283431721402, b: 5077468735313419382, c: 14062318541231459183
a: 9324643081976809689, b: 13001721954050597950, c: 16750424204814682674
a: 15579826613091706, b: 13045172400082734108, c: 3972565178228432935
a: 4936046516725648451, b: 12070000179159256950, c: 16532242433716144790
a: 7965541768097899123, b: 17477165085281940419, c: 10390235786208111717
a: 14225723591211679419, b: 7035283056433802128, c: 4427322746541417422
a: 7090085905112969910, b: 1710571936687694509, c: 12960915284600818549
a: 6630957149536337199, b: 14061915056866741886, c: 2469531159398099938
a: 1818466656005820827, b: 3285810906901810168, c: 7808760748315917298
a: 15786351891296378473, b: 12082063304607351468, c: 10325658491844275474
a: 12988890240610313120, b: 10739373246539254667, c: 2116120032795615151
a: 11650817538142262507, b: 1705274771422983873, c: 8725480885034365311
a: 16140641017920624684, b: 18130515857321629497, c: 10778818896126154219
a: 8322896410368103833, b: 15407331396571628382, c: 17197938428396722555
a: 12132852244615236791, b: 415036483964664489, c: 9086524857248916151
a: 11942929177768047973, b: 4153098013245624314, c: 1653999957651987953
a: 9013709929720425981, b: 5032943484022369281, c: 10280558314532870742
a: 5482243984111384813, b: 1025860461225174455, c: 14199916074902769629
a: 14976522281920673533, b: 1552995841924431231, c: 10508759524534031946
a: 7302424318552321175, b: 5510630093803011576, c: 8449508341308230157
a: 11429757449021792162, b: 11349888311316239089, c: 16672028761094833492
a: 7054881865124075768, b: 11306475762610106335, c: 8658528557452600817
a: 13682442518548663639, b: 10595013570411010498, c: 10220866421444427320
a: 16549616838570817591, b: 5833687547016090070, c: 998301526315168658
a: 18307266898488027637, b: 72317920457525414, c: 4375706474845710062
a: 11181050799756404482, b: 9662639971876129468, c: 4600042079303404900
a: 4927539784271573940, b: 16660069941385614341, c: 2423571570981173435
a: 4487070356188334178, b: 10010674413412473239, c: 16483896668481308980
a: 14278243582279042651, b: 15724130244121874901, c: 2799806454811466349
a: 4182817626808440039, b: 17962415128503402913, c: 16808625424556883339
a: 11441028263886845501, b: 7698588946712038607, c: 15467836112189440459
a: 5799690138319457585, b: 11284420865424911782, c: 7625654851187281311
a: 1392206024990940182, b: 18083540491866367968, c: 4495317665764054265
a: 8057870116916680083, b: 17288861656780497521, c: 5160763845119160321
a: 5655883153385787116, b: 4476026282646727723, c: 6922326009049735475
a: 11645274106466763209, b: 15485862703020096092, c: 4359729210069881204
a: 6544605072409030046, b: 452474182633913718, c: 17265194618383859923
a: 14216759648209207163, b: 2306633249809658775, c: 7707399840167382771
a: 1811102212942191163, b: 5555071161610853947, c: 6896747864345087595
a: 3354992046978787780, b: 3632378258019191828, c: 1678074024987540725
a: 2417167519979030057, b: 2554454395411706572, c: 8394521386575054824
a: 5615611907041383306, b: 15157589385795641026, c: 9828896108016169767
a: 8534834517383864551, b: 5737453276041078520, c: 14971101989234295427
a: 10872206521654843345, b: 15645724674199647529, c: 5834683957335758151
a: 18175826309229608158, b: 4887671438208830241, c: 13050003351087541054
a: 6166246991527244383, b: 6510427860190855175, c: 788011176761602687
a: 5507660226707735007, b: 6782500929555072302, c: 15408020926222682652
a: 3919617270097040062, b: 7648745853206643624, c: 3673002882621532613
a: 7934805759333872140, b: 14074688793183322888, c: 4676846009022229580
a: 1846314450648279882, b: 18266335186718953304, c: 3522993514594771059
a: 13542289917140347608, b: 2025628283805125855, c: 10284948801193220755
a: 11704170132879719306, b: 1216027121563301930, c: 16770460077958040684
a: 6528290221946425111, b: 16095498224140220532, c: 14355284832868101500
a: 2134937596421806717, b: 12283786613435295295, c: 15549869279044146346
a: 8511449479534530869, b: 11655833231553865087, c: 15434657727512079800
a: 15457230178742814425, b: 14168976534735563885, c: 9291151190448200833
a: 15145468603374631307, b: 7446788655245821196, c: 423134697440604113
a: 17522887381622435307, b: 8539693819734170265, c: 8556114480374496557
a: 18244362690177944365, b: 9153629275960205759, c: 14747800284040204945
a: 12828797372115472168, b: 3187645608823475848, c: 16676465823243950575
a: 15834377009515520284, b: 1624386991017377703, c: 14622020646965295655
a: 8359774907822593079, b: 16316213888540186312, c: 2176667383905887679
a: 13407607276174309974, b: 14306600987649773903, c: 9815639316955833587
a: 8010068042765431553, b: 18195262011694473737, c: 4080823593126375846
a: 8331073885703175408, b: 687961006219322428, c: 17151878408350455430
a: 13810781589785976937, b: 10389372409970984716, c: 18440612925056027858
a: 7313123702072134720, b: 17515122720958841065, c: 12725313698060149563
a: 11581648706497700553, b: 5828046084231919682, c: 4123388244998583274
a: 1691646538160712577, b: 1837732266053219117, c: 6625954905245180194
a: 12059851501086097346, b: 2593934925531591733, c: 16578989196499240168
a: 12709253161799760840, b: 12762227603025251774, c: 12414652550669870861
a: 17091372166867207807, b: 8087540891932886315, c: 6266300727892017099
a: 11779031721898808588, b: 13576410671201111467, c: 15622664913503286847
a: 9155967339669170880, b: 9321643743973749648, c: 8055299623731914580
a: 13065618863641867398, b: 4489848556530855081, c: 12507824308421401673
a: 8063681489989457424, b: 17082823223779199027, c: 1375532993268577513
a: 5875498169723705224, b: 8981044149675453736, c: 12877679456956377511
a: 2449246335934331262, b: 850478492898479744, c: 12421214740571307512
a: 10641852552847601457, b: 9372256997857386996, c: 4033090550895300370
a: 15725668344723729957, b: 10884196237675093600, c: 9937158655522040966
a: 11295127487076407827, b: 15579300435747881504, c: 17278021859172850446
a: 11937188063912580441, b: 9662174086379459057, c: 17865953498259765228
a: 9198796834552829515, b: 1386928619546463839, c: 311266383733650095
a: 6402761458143090102, b: 3827713770300046758, c: 12123096343329283882
a: 5489107414827314984, b: 5937062303118039426, c: 11304421465688871158
a: 7618769126544963687, b: 8126323931204464800, c: 2339781969509703310
a: 1261955858193684652, b: 5616368103761836176, c: 1061494301716015370
a: 3326263685837259395, b: 14540082778405567533, c: 4637490990524862362
a: 13447784467092377670, b: 4732289839542437830, c: 11822152427568331063
a: 7042721256344718259, b: 18351494021356474657, c: 13807520435347182984
a: 3308837328881281306, b: 3453687349719991630, c: 5818237299245875067
a: 10213661597042083724, b: 15445710264198149621, c: 18098616129321625240
a: 14262924246929656857, b: 6795203751631215680, c: 16373731870844535968
a: 8531136260133575057, b: 7353700232302688407, c: 12504815567712047463
a: 12700917463903926423, b: 8181974126861083476, c: 2970777540629581479
a: 11770707072047282228, b: 18034381439949448902, c: 9374167781236418435
a: 13124083706595103073, b: 4917798559948441643, c: 8968730875165543670
a: 1971907150716385969, b: 2054504884693588896, c: 9723999278318181208
a: 2589538999088868561, b: 3586770117806006720, c: 4628183830422716941
a: 5602138087190230577, b: 280878114780771323, c: 4259071783566238169
a: 1238396995859914336, b: 1353844766704494787, c: 15392046740111808159
a: 10453612877828560955, b: 11945463855766962436, c: 3491223782265333045
a: 15600541992447774876, b: 3291528589654532034, c: 8120876818984385510
a: 2107191044535506769, b: 2572499154227813871, c: 14595176733902911795
a: 5024929087343263253, b: 16779960791160707739, c: 10139560023949389363
a: 2870203711214544369, b: 13579110564149197746, c: 1577140652259059783
a: 5077756135122416629, b: 13344574491363394772, c: 7356539337255478607
a: 9434782925607868829, b: 12508162105705340358, c: 14076436475167293731
a: 2854192930323081429, b: 4309699114218607118, c: 9662585421152708544
a: 10789140960390405323, b: 5809734822652425317, c: 15054705688685552401
a: 7347695719038749145, b: 12976528653708433229, c: 7050016816266124022
a: 15249847348064160406, b: 7644481405706691594, c: 11198494699236592861
a: 7961395399463878863, b: 17252380366448186537, c: 8806888293584218448
a: 11734465265970008642, b: 4353947981134661477, c: 9335266716623235553
a: 18227108516308469787, b: 15158377718687293597, c: 14879017964662862351
a: 1448678493880681183, b: 8761486353853029620, c: 6178544554722987661
a: 9921604287442187160, b: 6078920896829402103, c: 7314232050350509225
a: 12714571018789461251, b: 11179360985523898568, c: 1084928549772425640
a: 8103386461476061761, b: 3119696518716926674, c: 14258882319363958331
a: 9749582923989342043, b: 4793349709083478216, c: 17336844375168905561
a: 17042662327141609309, b: 5799766412069584494, c: 12486008737043672040
a: 8566713351204821775, b: 5633077509876912233, c: 11338734028438356753
a: 13114397438418331276, b: 8790817536646622047, c: 10961600950506371261
a: 7687085740912975339, b: 16156617812830490602, c: 4616311182959336802
a: 30495025340817421, b: 13981205180731955314, c: 11153118825624989790
a: 11912463149702082500, b: 1148783548219985853, c: 7138066236091046007
a: 9094587956461221139, b: 8132589317845215729, c: 17912163739417504486
a: 6561444465619201529, b: 13992276087695103534, c: 8661420819878400910
a: 7889523815913247563, b: 12862460730752355645, c: 12659134021141723020
a: 8315694535433656166, b: 17801745291642154930, c: 7441899555884413497
a: 15665623087865268130, b: 2349173235562008500, c: 2607106114467562700
a: 17420661429880132566, b: 4680898224141030029, c: 6625928842892043764
a: 17781868796408957995, b: 15701333112977249290, c: 11727763124153364493
a: 9963811660251340982, b: 16455924452066076833, c: 1970613676856421201
a: 4778458128533919346, b: 496170083802906266, c: 705326471327909154
a: 10433999637449355222, b: 14767434334416180714, c: 10789919286270645639
a: 9265241720404559881, b: 13779904955767480613, c: 17354223576019366529
a: 6792740379182896002, b: 5080690533837228071, c: 13513289973357713737
a: 9876475731669066719, b: 17057622168675290668, c: 9788519285836815416
a: 4742723564380641533, b: 4801985634228951700, c: 8273950539659843968
a: 17250617168180235493, b: 9269299839772799575, c: 10464776489224883983
a: 18284882656160171351, b: 5421590414602279275, c: 7910517046637568675
a: 18213135173577355379, b: 9216157674216153427, c: 9658509418000935882
a: 9350457490115077927, b: 13394074328885587539, c: 15179956711685855903
a: 1725117261421255297, b: 9782335235346990814, c: 15716158233795919855
a: 16621061612970537579, b: 3288593062826312341, c: 8835652924883063643
a: 6931649972227382205, b: 10181237713597875401, c: 13854105278432332709
a: 3750184243795674473, b: 6998901075581009248, c: 7780225514235620322
a: 5328479196475705829, b: 3493206915060570524, c: 243853947586261476
a: 16288484948995577345, b: 17398415831943903345, c: 6192697475670512391
a: 9493269085437403452, b: 12585363565547187560, c: 9626295976127139000
a: 3132029641213077697, b: 15400076976930402329, c: 9904202485888792373
a: 9274170501671589157, b: 6395903370386657026, c: 6276859208981932150
a: 18199415225107290151, b: 6515300457825476935, c: 17011976762462089770
a: 1350948325543577656, b: 801233200253173156, c: 3770272000089426959
a: 10166919746384038171, b: 10045341580117981237, c: 345979042520103789
a: 7323972719249988851, b: 7553964584062366930, c: 4087314354405549032
a: 15336797111733951324, b: 8053678614446258264, c: 4548156332091753997
a: 5660983197306872420, b: 12769754463349566646, c: 11008932756491908033
a: 4605896701341645999, b: 1334935700212870752, c: 14822643488629094438
a: 9602434160261169820, b: 8644583700184800823, c: 726280147141913143
a: 3567107571437094502, b: 13281107418420722410, c: 694632998264718606
a: 16852325263598317566, b: 2178985977348703401, c: 2159848537667896745
a: 18365723614862026645, b: 18292160012724486132, c: 12450778770608439724
a: 1654955899748766460, b: 10789284101137593337, c: 3581309732255699217
a: 5073161202314577683, b: 5628438553467468298, c: 15034806433704381336
a: 9222479854452469570, b: 13757709842891954064, c: 3488242426733872851
a: 14717620981805369983, b: 11838313389043216298, c: 14420308228014774726
a: 8418630308462635398, b: 917438564940658305, c: 16351828998365868104
a: 3422101153369065484, b: 17813325924087984294, c: 6464775668091852593
a: 13067951324229207069, b: 8612094895637582547, c: 13951859515055862556
a: 2937500372779389729, b: 4797523731396373310, c: 652727717318268974
a: 15404226376621596583, b: 1003094389128562462, c: 9194340961684355144
a: 16404922729164903519, b: 8100007587954290043, c: 6491061384267124149
a: 6839256510537646269, b: 15908202801343318484, c: 9107777081884433130
a: 11861586812282242624, b: 11297543297234536845, c: 13117758490050174503
a: 2082611529703815231, b: 7347797421418067482, c: 15045119033393210625
a: 3607692980326970003, b: 10660485028082760654, c: 444382397983548549
a: 2908469161233361002, b: 1083274415611374990, c: 5920088181684423599
a: 10491522333981834044, b: 18358390829135148709, c: 14993343448411420594
a: 3711914289397946455, b: 17240379431491935858, c: 711632585037920283
a: 13878208311009373465, b: 4560947145529725167, c: 5750414000881728198
a: 15619905976997239262, b: 10077982040365144800, c: 8194325413154325312
a: 8237745897897261852, b: 17552788070935309028, c: 15438942480473235683
a: 17251646425161236107, b: 12103912424877322632, c: 18336719456436010948
a: 10783852430612930089, b: 1910269861690715141, c: 16377105283577571278
a: 4169759568364686201, b: 15853061264621703877, c: 16968086179770702463
a: 9101875030552337380, b: 227180019745889201, c: 14166525597515592345
a: 10766988406937294381, b: 1937332034236543851, c: 15951536724994022457
a: 16087332362220125693, b: 2259052205717378008, c: 17380335821598595128
a: 17025383985502648870, b: 6671852946919687297, c: 400946050070443033
a: 13788339600681948523, b: 1708417146533531810, c: 14349431303276349060
a: 17398871772655772108, b: 15540515338527954510, c: 3971189761705838391
a: 17414027635769336815, b: 15163933130787357792, c: 8735517063777881275
a: 1816848121438176648, b: 9022349550051130451, c: 16512358865161652705
a: 15117164192057696017, b: 14443164023935743115, c: 16127784003425155984
a: 15842172157208704235, b: 5251825575535672070, c: 9725673200911190423
a: 3006408795556044951, b: 6640876516097322439, c: 4142894596312641896
a: 15692730227535747471, b: 13323170626125403511, c: 12715961963505790385
a: 2708475342666527543, b: 11724241343623177052, c: 9581710970234965760
a: 15581411552034909815, b: 4786522757315088675, c: 9284270888744946310
a: 6841795331697113439, b: 277819897998539306, c: 14213584796605712614
a: 7442789913367558914, b: 18206703372221909603, c: 16480873770489697190
a: 1854940482673011637, b: 4514423774938190352, c: 12213652414193041167
a: 12538706857835276885, b: 13563833850638174992, c: 9498904697767752549
a: 5762450834344799032, b: 13306330420913967937, c: 18048150455955352759
a: 11955914141839798097, b: 14274753922540104611, c: 15602303070535257522
a: 9498454083517015528, b: 14801331067913711984, c: 854748105154842909
a: 4243597038041212777, b: 4349919969034984100, c: 10503785150207769810
a: 3189495657184003113, b: 17286891734605895967, c: 6984968756565482458
a: 10157729841108028542, b: 13103723004056164972, c: 12776539864383924703
a: 11495920548295988462, b: 14212898404630854431, c: 17814286049828007651
a: 9067700980754831909, b: 3491210601887319672, c: 7462663746059673181
a: 15005894923926245853, b: 14427897599501394167, c: 6298106629406724279
a: 889827382635836400, b: 4966914988031510657, c: 10193252100565351550
a: 989557327836034131, b: 14150468489455480132, c: 817709038088130822
a: 17526716140014597869, b: 8298578473553273170, c: 15545492035452051294
a: 9368443452940894203, b: 4000763326430998286, c: 14490185519614967905
a: 10568699090234005965, b: 14689973757783890130, c: 13196649110225933248
a: 8494362113398462708, b: 6971923510841608392, c: 12570744135565554168
a: 14781987641662844386, b: 18206433810965284498, c: 1892113818789554574
a: 8293139600989584494, b: 640974107945965462, c: 10102709411288043604
a: 4031920932094945657, b: 15226138212116507041, c: 1419704787168982671
a: 10237034653816815173, b: 3548369353678682959, c: 14836308684279367230
a: 12689550432694843712, b: 1326012302732275246, c: 588678150001085583
a: 16933876632222013483, b: 9843424478739639388, c: 15947163276899421235
a: 11666308973748793355, b: 3485704145835651785, c: 2221369218276713571
a: 1233257198197613030, b: 7110988923029385047, c: 16474073340670596646
a: 2134674836893664186, b: 7975714233991829668, c: 5135948410004861440
a: 10028552619193882282, b: 9089893580129520223, c: 13764762625522557941
a: 10768107243979470250, b: 2868922480006291338, c: 17671714589221844603
a: 2404066501348167015, b: 2094317447604630390, c: 582047912022523328
a: 8724618648845092578, b: 8195336645910256324, c: 2511266235624897024
a: 13967849608605481177, b: 2405378174706530818, c: 780533723440030831
a: 7339729340094452489, b: 8910143892456178903, c: 17046512456605916469
a: 17356993152460867793, b: 889401392807783447, c: 15902968978068149278
a: 17796398256152166913, b: 406396210715989519, c: 14635917589185120258
a: 17115258204934303438, b: 2282524953367734027, c: 12067273372929543840
a: 512148394811895942, b: 2747798518977665753, c: 13732460498577889432
a: 4948915665960203458, b: 7918928610277270811, c: 9441623501995579091
a: 13116746603089043274, b: 8423398582952719803, c: 5383841675656973437
a: 8714575515413482372, b: 8124989189821225842, c: 8557678681054003583
a: 16759366712883612553, b: 10853927150718043796, c: 14147346224177034756
a: 11830031387983897752, b: 2222885746130739432, c: 1973769794859105178
a: 17707815892149839238, b: 8033459135408508721, c: 9688874523484905199
a: 14828114208985868920, b: 15823513297393208561, c: 8998647345583418375
a: 10061571293818714823, b: 1647291268624090067, c: 17116895467535409166
a: 2756313338490407395, b: 1055366720273919872, c: 13783492608313073877
a: 8177684572833010346, b: 14228837142636856400, c: 4138059044389127456
a: 1970737299867337546, b: 12548005895591358598, c: 3351971247997187877
a: 13780711573067988259, b: 7845400079307925945, c: 6643643676972871889
a: 10119351666506924046, b: 4512056745687291458, c: 4570754773521910321
a: 17640802372060032907, b: 12607418524709290435, c: 5705008122826055011
a: 10624353922781202085, b: 15671836085861970071, c: 17365991678619258349
a: 14049059956081488723, b: 9164019889111338331, c: 16647138333899189822
a: 10471367689720865195, b: 2851372746322886868, c: 14370915859187294347
a: 11914121900549786459, b: 11419529845464457694, c: 5832563388566656045
a: 18388645398062839717, b: 7719468013181246598, c: 12728875426467575505
a: 10895189329458617553, b: 17379025895065526746, c: 9536199959451876339
a: 12363741301905722816, b: 12208818596530449136, c: 16330139736115602578
a: 466970389424860728, b: 13210472318493086138, c: 8517017151618896227
a: 14261909714916305265, b: 16337646139530309662, c: 6769840049824837862
a: 17613420563804716679, b: 7512647355691382179, c: 178184515020542199
a: 8512324244349601317, b: 15100677141766084820, c: 4991627033120758231
a: 9539268315877726823, b: 11450851961304005813, c: 1467350238454416159
a: 7932787032865890890, b: 7471025282985478821, c: 1015677491424488162
a: 2904804673546773569, b: 5642454859019285797, c: 13885621631604056634
a: 2818383505902121927, b: 3987535239478469396, c: 12189218522914320096
a: 3112663896825356323, b: 7270235721411358430, c: 10033423093412407846
a: 16845299739538721046, b: 17232038721531787, c: 1190824491231768408
a: 16534656608819688911, b: 1565714903392000551, c: 13281178674518625683
a: 8175704807327382686, b: 4310626431679237730, c: 1751539266730945200
a: 10402788546306254862, b: 9946084606110294581, c: 16486515940402740929
a: 8786644113107569298, b: 14817722885154138444, c: 16296660568534139200
a: 16710288174944281987, b: 4955976351602692388, c: 14690527926862081674
a: 6951542131777491244, b: 12482306504328623663, c: 1733556300097116582
a: 6704401470401277703, b: 9701098049913315453, c: 15465834747060071426
a: 17157389405950698585, b: 12016462598102616930, c: 9907252651310440350
a: 18381757335063527181, b: 5882824662484458975, c: 12415445915224039311
a: 16094198343350561832, b: 13067395940186661688, c: 10144666104709151245
a: 10283240421849219224, b: 15316237775891543995, c: 4317235050045342871
a: 14625013965050338909, b: 3838120343321150937, c: 17673189547886671610
a: 12806799098500359137, b: 4528241776642927028, c: 1607009612671054165
a: 5467426596696116892, b: 16537092851796816891, c: 12764845840863005152
a: 9341372485847771790, b: 12337617637697425542, c: 17969410914955471201
a: 440115125396909338, b: 14300075978572606111, c: 10190055943891244009
a: 2269801623617768337, b: 5701050394411644408, c: 2281364175381515045
a: 5495832118382276198, b: 11659342377528725751, c: 12946141474675220281
a: 17352845009934858630, b: 12782488391203922197, c: 7194048383591005767
a: 18420919632105649925, b: 9196184687471433000, c: 9256183531776995664
a: 2169630967344915275, b: 13479792380250936529, c: 6035210724387078048
a: 57450733565812499, b: 9884905070117954300, c: 2917330094835961346
a: 15851720383658417880, b: 7545455444971951085, c: 11267320989985496635
a: 10224471839595171524, b: 17210288867719057781, c: 3227304805929994294
a: 13414313015130582558, b: 11424388719405593984, c: 14975728014085730545
a: 6666710226171501415, b: 10896057967013612036, c: 6937468063991023453
a: 9826609646745902778, b: 13591923362039879708, c: 14457537015306728705
a: 11162548224465014804, b: 1519987722891906113, c: 4299782700120781717
a: 7769927463357330697, b: 8444778900099102393, c: 9540105810852068863
a: 15274354586731671851, b: 7493891446312424112, c: 1564593892978166037
a: 16638411489854776807, b: 11889396878406962194, c: 9668840102981879942
a: 6739638868500902749, b: 1636860377210558060, c: 10850369520555389896
a: 1614361135153625944, b: 5053771559671006309, c: 9691488869111483632
a: 15199544769507828804, b: 2529969902821479141, c: 12161113096716538606
a: 7215150426832219946, b: 9813640134365414717, c: 2826366204349087446
a: 1758379108439790857, b: 12850575490615255918, c: 9337669667028534699
a: 6782863304607099249, b: 2230300537957047499, c: 15121049673431087111
a: 713603733921991268, b: 4856454129467499995, c: 869172179391231733
a: 12445631988601464825, b: 2757189784618626463, c: 15502036346855037001
a: 4397291559250601199, b: 4088217786635365313, c: 12334586793794292534
a: 11279874981414429547, b: 15336124463190740097, c: 12429546082923098462
a: 5052682828774599323, b: 8227380727024328473, c: 5709722903771131948
a: 14833927533073244471, b: 17053187882324393742, c: 16967552327995194713
a: 627863445989577221, b: 18116291492733217811, c: 8344504541140999317
a: 3970707280610105210, b: 10164657210438887486, c: 966023222550600541
a: 436134973919936362, b: 378916135404799523, c: 5238746607816165202
a: 13962984723436021300, b: 15553470067307160719, c: 9239158667480681684
a: 5076326988405793469, b: 10976896303891367321, c: 14122287411395025115
a: 12580382795634161928, b: 15998827411050877531, c: 5502479364798189337
a: 8718892793201085959, b: 7821645860945779684, c: 9791497577521429860
a: 4310525476970247698, b: 5857918084331755674, c: 7129567643398869196
a: 14803124322916321103, b: 17070766626673270344, c: 16597820103485494747
a: 15002598364036221853, b: 8203290553913111929, c: 16862713674187561424
a: 10397009022771742070, b: 16765475785014388274, c: 10130132978785261957
a: 11593073527497660643, b: 4081495502796241714, c: 18205679577203907711
a: 7892535054970137482, b: 13079742647889168146, c: 10692397706554393973
a: 16342962526998227475, b: 12565194661905960787, c: 3180517682549835317
a: 11107556584919273032, b: 2920956522053633061, c: 5839186141367913448
a: 6722780143725872071, b: 4170683564290938038, c: 16958065509163695506
a: 7599800322337518507, b: 9288802516383681627, c: 3449233137450952724
a: 9658348084653367214, b: 8719150846924281180, c: 1270980215765423229
a: 697391850314100647, b: 13370548688131659, c: 15506398568536867206
a: 13871933133785223438, b: 4421923890398405375, c: 5368887039034952701
a: 7141579053655092951, b: 12456633479035124799, c: 13053606451242343405
a: 8324998768344247624, b: 2524814884111404593, c: 10616232382320998872
a: 895412673032454901, b: 18415292689482295130, c: 3279202688660188164
a: 2052193219901451151, b: 11908082564067172493, c: 5137545310251579618
a: 4934294925202444295, b: 9773482962167203786, c: 1294015303705986118
a: 5778586440494020348, b: 10069422860979724161, c: 7308100757946200562
a: 6546713301772815597, b: 5352167771042222184, c: 10780505310503791251
a: 5606987451170512061, b: 7982336473229894797, c: 9509570921068507018
a: 8948871778405193101, b: 5098629390698802032, c: 4862728916427683956
a: 9066197779763097049, b: 16417895295357761755, c: 2272175464089691091
a: 13431389871635635378, b: 11178368637347397147, c: 14544364928391572847
a: 8645126090630602816, b: 16126362977500226853, c: 18097320916108098932
a: 10375260271326270548, b: 1437056143272310105, c: 13600786532267831775
a: 2234618390156014788, b: 14860980539057669288, c: 8544071532184408853
a: 10759906597642837608, b: 6257648096695919451, c: 2888429895331971917
a: 1398737227938746240, b: 5443086226872712311, c: 14577528635425175971
