a: 11090390911943453515, b: 6715867902416760751, c: 17005553274103798628
a: 7462570056120251703, b: 5874790537203742895, c: 1115775662759524563
a: 17229902720313696965, b: 10038621634149221677, c: 8879805206159832769
a: 4282907720255981250, b: 7594488567222183466, c: 17356214365764676978
a: 1382147473349494538, b: 1271177945216043875, c: 4225698779053259906
a: 13328269429622783838, b: 3484776017265221648, c: 13738379618126732690
a: 1732593449892265882, b: 14999566852794323031, c: 12242560447204203012
a: 8224952451263429291, b: 879700989872725709, c: 6749817547893516966
a: 12794985389907979782, b: 7026849529240637813, c: 7954824128230478268
a: 6673056356704949063, b: 12042711977317772896, c: 7128542848512263274
a: 1207801708779522156, b: 14833133198624508564, c: 438047063135179316
a: 4956228620813633068, b: 14191494263845139312, c: 15281843503606868158
a: 10909654983194022910, b: 12236200375458998036, c: 14935712072626323154
a: 8241168272355593082, b: 205664291806869541, c: 16005845085620930263
a: 10133929695563280268, b: 14370816292806888572, c: 15899246783173810510
a: 4876701963628818750, b: 12986127305944330218, c: 7527927907639474772
a: 8312400951963332720, b: 16355595749816858306, c: 15963186457738255133
a: 7899932048460723086, b: 9470621509212208016, c: 14601506975320727260
a: 9745102894380068976, b: 3095079052459219759, c: 14753576381563078424
a: 12000422404513262343, b: 17025813030900163062, c: 9627919727174389463
a: 5968200070343325351, b: 9625459356326988231, c: 3905038043859538199
a: 13851949719060944227, b: 7438314655505321781, c: 5944068092756869757
a: 183754864392307188, b: 13582717549512498791, c: 6499048761982610891
a: 6189947097584351975, b: 17788090587778946430, c: 13894326921976678316
a: 6251858759479168239, b: 18366122423115241777, c: 9632397076642465882
a: 16561206583896594559, b: 15857260350220428359, c: 1012270254962730155
a: 4774257407092779346, b: 15534569170415837116, c: 17105142887525154150
a: 1562605395699469465, b: 3219659514391604504, c: 11081247897019056927
a: 1343826317864819300, b: 13315811516984632427, c: 11404447082878251985
a: 1559162381125004006, b: 6882665834961550625, c: 6331774646969532828
a: 8257684192191555891, b: 365132400644341926, c: 390209365124795195
a: 11284871550563998460, b: 7268002836751447479, c: 16207849181707205813
a: 927651506885082613, b: 3461589555000650261, c: 15826799600800402662
a: 10367542570442180928, b: 16581655826226703859, c: 15821545359347675106
a: 13102690050515640043, b: 17757020112869272306, c: 10301749501277086765
a: 8548866638304375907, b: 4168308378574373910, c: 3581750837508607294
a: 16789085110199138305, b: 8038145082842539814, c: 16668354130660594749
a: 14966108359175748240, b: 9498501445837543267, c: 2662865714439341744
a: 4545504418436014103, b: 17103045908483687309, c: 13179255053603495512
a: 13875446187846031687, b: 11152986061714670129, c: 13085941021197414352
a: 16434940258355261108, b: 7058382378078261966, c: 15825721920336742692
a: 14317155465290131169, b: 2881848255223914907, c: 11761933058008690015
a: 14205145232051337596, b: 4497701781912668796, c: 17597818688715539528
a: 16166164243480544956, b: 4988234824709395954, c: 3578304981533496759
a: 3298732690420773313, b: 2717852760685576859, c: 15571988408746596019
a: 13653446857844248841, b: 12721069980136331821, c: 3616380194996706362
a: 15232119382801709299, b: 2455109024779293068, c: 8838032857484204975
a: 4762571527023240038, b: 9841357658008652452, c: 7019814421873717741
a: 16509160579799812397, b: 2958276265763633626, c: 13249782962704236750
a: 11230696446296851597, b: 4091989659229822913, c: 4477110079677766494
a: 13711866453292598456, b: 276631036748084693, c: 6602097388838547359
a: 10009447964272371031, b: 3268642593044872203, c: 16575644542986785249
a: 10484414698090123586, b: 9918592433588906745, c: 7259253562850585554
a: 377962099885300810, b: 2612918772863286764, c: 8582307348431899812
a: 16073399700755561737, b: 5996549681535465846, c: 3893649982406958030
a: 11626989411749116927, b: 6023498997825135416, c: 16793797384078427439
a: 2110314271424312407, b: 14494224190358469833, c: 8771887859696994629
a: 11761723722997683629, b: 6001185975083192635, c: 6993834439540523858
a: 10771418833866774166, b: 13089887790350497861, c: 13740189387010508495
a: 17526968564351404819, b: 5400530883119724376, c: 16496198049093352133
a: 13844499573810582911, b: 5323582398484145285, c: 4209680017606022910
a: 7392310554007432873, b: 13431189815948771210, c: 14298028112845382374
a: 2625669500208345050, b: 3381023563112961587, c: 4633404183792783381
a: 9166331131441547135, b: 9662897002307654530, c: 9716111057636826642
a: 16224461024427524619, b: 2980733898245292770, c: 13841350450219784957
a: 16820811454205205192, b: 7671309164007846980, c: 16273988686827138309
a: 5814287097807692790, b: 2184938290594836803, c: 8871707468547292932
a: 7843455920254054794, b: 8107995931705645412, c: 11848380934888053043
a: 12941922442401892502, b: 9032741405700645383, c: 1250272616724384488
a: 9285165489069210780, b: 14987717167918258698, c: 15448149297814049970
a: 5500810632200647967, b: 12243435907090668837, c: 7310689082751073872
a: 4944604030651306984, b: 8875071107339544294, c: 11897673934415154873
a: 4069999555934012251, b: 18187839247573077123, c: 11869115299985808000
a: 15832090230476200532, b: 5264112893880023734, c: 16542771823717385291
a: 11415583601554097860, b: 17022845823550842166, c: 8076866762775202069
a: 12883915624842187973, b: 13662448298523471819, c: 6689625590848217633
a: 13057503904743121672, b: 18452917516430926, c: 12103393640428753351
a: 3721769720456908478, b: 4635671908004238648, c: 14596662998928858752
a: 7094578586135765286, b: 1446127504463241229, c: 16139308996630225682
a: 8345792108141036083, b: 2544753049626328505, c: 3731428083351290060
a: 14629820972423218938, b: 8033638843047541872, c: 8174834277100346440
a: 11381866758752409924, b: 9416655098312786330, c: 14483021325940144602
a: 14400297514658454883, b: 15027325342491001270, c: 3680468950938238272
a: 9256810761839328789, b: 10317776092353780265, c: 7156925250147618169
a: 13919811732224117530, b: 12541247515530430285, c: 1908931632810513456
a: 15258654657745860361, b: 4612882180520952897, c: 16441447601043839433
a: 6790156565547515536, b: 2532822849652223658, c: 17388681528537009967
a: 1230293243283000230, b: 12720630852563073004, c: 10708298857432325340
a: 14524065368018021856, b: 7174179269894851077, c: 366264035875826062
a: 16501375136433407610, b: 8755073693031776137, c: 11340934528134957447
a: 13684677270429397334, b: 1296810347480695855, c: 16104769958378265614
a: 16382777230636718142, b: 8327467877619387603, c: 8956958035893424436
a: 18186350180924072111, b: 8072489681935517784, c: 1699088406000605406
a: 3826899377283957347, b: 7383094947229420045, c: 15942506520389273817
a: 770426001727615398, b: 5574392010727455251, c: 4695188952887929194
a: 13533077542107047952, b: 15916345099954156955, c: 6090436308353483742
a: 16213545554510945025, b: 211378709264208094, c: 11454161822724194939
a: 8325439846957867505, b: 5272944845994022975, c: 159306205902016336
a: 12676447599860944320, b: 7222999233471704572, c: 4085887964711980843
a: 14418767359543177566, b: 15671011785319506578, c: 15426160085996019548
a: 16479975977343441473, b: 2574152995827013450, c: 11599883906327124951
a: 9689300555572833690, b: 6440851909679180854, c: 3795515455187754974
a: 11883785762860101433, b: 16118046207170973365, c: 13902235493961935437
a: 5465524321531369475, b: 18074696704961734430, c: 16773970531630286577
a: 11411987711119819287, b: 8950632989525273232, c: 8983215690625084372
a: 6053118360721925864, b: 18054813309184714515, c: 17351865485750040634
a: 11748555554777473400, b: 7012208256800450731, c: 17230750936227019123
a: 11469823498869140905, b: 1170944881013121074, c: 6794089960075570700
a: 5381213260416913224, b: 6447740242245375604, c: 8647023435660897186
a: 1483503426881095291, b: 10087028220425041161, c: 4877152465825401722
a: 6704225172148121274, b: 3607843303047927599, c: 6644225874676029224
a: 12937984531553138243, b: 7342922260374801223, c: 15927853639438189737
a: 80310550909094695, b: 2487894504243036639, c: 13025024806844926216
a: 18374320191805767540, b: 8849354619174091802, c: 2237093762889873906
a: 5468191037461111728, b: 11381655186866606962, c: 10744511530488084052
a: 18960401199928857, b: 5087097417050678562, c: 2442474700130937155
a: 8299182932371750350, b: 956258478829079693, c: 8898901758892546424
a: 16200693167233286975, b: 15890118268998747841, c: 13188726702625826906
a: 7527251547729849375, b: 12456050604463754221, c: 15129709902904224468
a: 3703696961385995152, b: 7573986196087859815, c: 7103741013258315615
a: 10643761542784878763, b: 7254279349143087589, c: 11294233377033864369
a: 8800029963980430169, b: 17492967323777395034, c: 1291014080306069283
a: 2346495862084633020, b: 7738084957699157320, c: 125251355398095766
a: 16390680206171054545, b: 285721870329941997, c: 12730110669021096424
a: 7919703957369583321, b: 7052815378004649741, c: 16713854274002252419
a: 7015284253558337402, b: 14394679886721705053, c: 17836755646603108626
a: 16688526218591043767, b: 8531983725276588361, c: 9726261070627546359
a: 12003460067649283826, b: 6811803479021284901, c: 15382814724778726671
a: 7174666737209631819, b: 17900969079375722422, c: 13291210187482099172
a: 4374757315219400572, b: 1097886065749640572, c: 11226825508784270718
a: 7680843274775718075, b: 7060894978644657620, c: 15957339497000749021
a: 7101062587764075697, b: 15159089113122950873, c: 14073268889214345630
a: 7431697342288961552, b: 10507153599390212429, c: 9215288118156937863
a: 16270413829293339297, b: 10463160271213278134, c: 1331179046441851863
a: 750380406640954642, b: 14419575836923366744, c: 14714625700142624546
a: 9513199158570022574, b: 4405233940235166516, c: 12266285077281403766
a: 11665529997794349087, b: 15487677241992989522, c: 3510216683708671577
a: 8358759220198374644, b: 4455776508359863958, c: 15891654754638779750
a: 13748473874384942460, b: 2488304482184919751, c: 3818127798174335507
a: 8108103656381473683, b: 3789468491795040411, c: 14100272477259356117
a: 18245630416254593835, b: 16806742621932390899, c: 1202730410623058906
a: 14095434115501452051, b: 15380032899296706510, c: 13575058937105223842
a: 10168039407336759243, b: 17352066030792546978, c: 12753509979908621244
a: 6517317608443201356, b: 13868615708765816010, c: 14628194983105709204
a: 15325480131368148735, b: 15633353345903847042, c: 17600275756074110241
a: 6360374256165561248, b: 4291216570169725149, c: 2704416934382823443
a: 3255420461178241483, b: 416772175872804307, c: 4188014646922004845
a: 5663384116570161446, b: 8571999114243110473, c: 12300240098737025934
a: 2142527218357502868, b: 15493752883911477025, c: 17826496676213146294
a: 4473908397551073310, b: 17213147542795037460, c: 3096758276229201764
a: 16697809454531723459, b: 2190979049595646573, c: 12269460360137517883
a: 7141711345705824792, b: 517519954083166894, c: 9791004761680578285
a: 13169622376422607329, b: 2685809982869663061, c: 11308779398784343998
a: 7625921571039245879, b: 9568712082424494298, c: 14561205757686813370
a: 6927809568458638676, b: 17140244567608459392, c: 16277470089979874718
a: 3268801344246922158, b: 16665652529723053449, c: 2149256563728034597
a: 2560112165934797866, b: 13001905706841356359, c: 10798245974450240785
a: 12922958972458360316, b: 5482684436634454061, c: 3052219152605963398
a: 7220738981517792740, b: 15341042102401439930, c: 3763837846088245745
a: 18159663938739300527, b: 4714132130051562369, c: 14863982853663513725
a: 15553583072337937987, b: 10204952812755343215, c: 11125922736281724846
a: 620451672810474168, b: 17424633084784954236, c: 7805946426018829625
a: 11544667347712729529, b: 17755309232106115982, c: 5840438922376093315
a: 17333220886560998937, b: 3699127249096085026, c: 4270997914991879132
a: 16643329149924845408, b: 10121939567646201936, c: 12785131663443584809
a: 1053173617783665398, b: 10068878040782246426, c: 16458002457161923624
a: 14764335734338100826, b: 14332504304434964791, c: 6606510815662554969
a: 13982081655760483853, b: 13374660176650633557, c: 11455144740112190011
a: 12551780611130524430, b: 9503580606315948322, c: 10394791902675474769
a: 18003978821555476695, b: 7196010785825464066, c: 11907089994903718981
a: 16217211490620729276, b: 14133425257849866462, c: 14584211994127124901
a: 1240688606989750280, b: 12796181670111131757, c: 14738929519570503850
a: 3713920277257758293, b: 7070378435409769588, c: 12357324730476222663
a: 4398776920690027262, b: 6459541177710673321, c: 5598072144410306012
a: 15325187853743450338, b: 6436655465326531736, c: 6715865479167968133
a: 17343771472631016995, b: 4571183297699412536, c: 574762463239997106
a: 12254534888072563568, b: 5307749739721668241, c: 1658183795351895361
a: 12327227650655065416, b: 16407768731540497751, c: 3342925304953755379
a: 4341606708091213902, b: 15515691270920511111, c: 4470557901579926481
a: 983250320301744556, b: 6266669534947434808, c: 2540823793766374958
a: 3941661733580048146, b: 5989717086124254534, c: 5179034821364019932
a: 12121951877583952459, b: 9362510863764112314, c: 7410105992989388698
a: 889233009592967036, b: 6227068638539763504, c: 14929790689962911144
a: 8165863659877617559, b: 12297143977592623832, c: 4484406341251587239
a: 2673643883556523511, b: 12913058088252556751, c: 5582460578209451906
a: 13817313851968191118, b: 3757086414368641717, c: 1855292395814347572
a: 12753696552912736574, b: 3688438947131512563, c: 16974593147943338308
a: 7052813270340847910, b: 4912016496466696644, c: 16131398304176186563
a: 12179110358925145799, b: 11666023627162926972, c: 9177920011578561998
a: 87966452421086222, b: 12795475329356111823, c: 8017678009355625227
a: 1630636952676165808, b: 17373834878087507485, c: 13773989453683984688
a: 10474007410288479646, b: 1152366454991302993, c: 12641048769127276416
a: 29451149168596970, b: 7437123534900279147, c: 12623321863054682858
a: 11283083738395436716, b: 3652313795484070870, c: 7902781167347469930
a: 15027917760934338815, b: 16695081161413292311, c: 4365273958347914492
a: 4345237843645131951, b: 15609126263568896229, c: 17077032157582644695
a: 13902260104475123220, b: 3514829667023351689, c: 14235332051574395380
a: 5662313595820730988, b: 11556874035631768055, c: 10742729693743288566
a: 15788074042879699327, b: 12597322176639133972, c: 1494778321783162834
a: 16113608637923098817, b: 5026339347555797381, c: 14943406519478312174
a: 16025625736121490008, b: 3039048026525727520, c: 8689298821464262944
a: 2383856154753054516, b: 6093021295606135715, c: 14562618569392016960
a: 11992471281807259589, b: 16744517548970211676, c: 8162931745660503073
a: 4125738965487323616, b: 9685242431902410631, c: 15140353216391967665
a: 5165907922763167295, b: 9319305932589636573, c: 18051448479290337580
a: 11658233838923780200, b: 18273985741221910080, c: 10313764717438249812
a: 4339751428742662581, b: 13211007950908153943, c: 753608207835737024
a: 555836599254176175, b: 12426916403535487729, c: 1549144133204302754
a: 4672810274651589897, b: 15660107270930443875, c: 8589327824775270221
a: 4870761201622361434, b: 764127649498039720, c: 17262557825808923464
a: 15791440814463472716, b: 11650026983423310823, c: 5673763053112319727
a: 5773599169592123909, b: 16552952857372171930, c: 492416386843389357
a: 4590833838353316302, b: 10868835574001226349, c: 12743490057572093612
a: 9116789641221191847, b: 6692142048872777232, c: 3964837331638373294
a: 11391832085819868813, b: 11301054678877788115, c: 15084704303310530188
a: 3740665600846301556, b: 16734363064700340057, c: 890676150455522992
a: 13553654011807475776, b: 7822538526945190152, c: 5396039813778782073
a: 12132187472852445652, b: 3660733949652198022, c: 6122805305975466370
a: 16939117002229382541, b: 12309514277462505368, c: 11144610651021606090
a: 16573806884397510248, b: 14983434000498327006, c: 13869218639880339129
a: 16231826439377530769, b: 8554339359575420269, c: 4765358302836773693
a: 17437904355527326314, b: 12246800975579746274, c: 14433092758073735553
a: 14647966962698514494, b: 3659405797630401408, c: 10380352837188549786
a: 11017634347880311307, b: 16074672044430669356, c: 7626048636707874608
a: 10214683929695739425, b: 1736519427935600453, c: 2029196985764031575
a: 7895123154694838297, b: 204340053698964356, c: 16238850172563056943
a: 10550055279724878169, b: 4836379415421900035, c: 237797414980650965
a: 12350456828475200125, b: 17940687407699102147, c: 1269805589379151013
a: 1153261132538587964, b: 13287495680098625873, c: 277858783404245128
a: 1870049628535286790, b: 4299084689066254184, c: 676550170975100256
a: 18419086245127150967, b: 9443902086751975301, c: 3330175394356514355
a: 8394731103078511233, b: 2445293550617713114, c: 18348651429930005356
a: 18135714309309868171, b: 10287254084281516477, c: 10531933924135479437
a: 298060900621182045, b: 13597039494870310630, c: 2019780167337794696
a: 7814010535959692597, b: 3989771332329261502, c: 11809386591808032203
a: 3261455772010457744, b: 7769412685306540529, c: 9436451565415621590
a: 13293373648361991126, b: 4502558560496815993, c: 12721163339178106625
a: 3565098588745580573, b: 7357128911009631973, c: 7826162419282874022
a: 8213946379977076981, b: 13600159377129395436, c: 16063490630257015653
a: 3274849944526119773, b: 14361751798592564594, c: 14204497660436860021
a: 1973385708348771442, b: 4849289971247774489, c: 9119058609358876663
a: 12035639442812258372, b: 18017601924564121702, c: 17238796302943973462
a: 17778658387812241838, b: 7399953276036655129, c: 17368663005282680851
a: 7789379109859482676, b: 2554252169489270265, c: 11307239613661310626
a: 3123281425930789087, b: 1424094827407934260, c: 17464699241113948792
a: 4424868341306104367, b: 3465281555963620271, c: 17184003471109702543
a: 185308818026020857, b: 10192335330336596194, c: 7931750618607022219
a: 3086079520873521812, b: 13313747890210294936, c: 6502047158383198037
a: 1591992648763485935, b: 9260761678175740617, c: 18341364122639239339
a: 18399081807150646217, b: 10227591077264918818, c: 1846545229832784176
a: 6890828609163283500, b: 13591215703951537785, c: 14727571634133846843
a: 17201573901506428793, b: 3209349494000296514, c: 3072736556160630718
a: 15012059752134239158, b: 10609375508230942411, c: 1775150268825566372
a: 14380813151115447687, b: 3120417559872559658, c: 5420635170420979600
a: 12373583144674651776, b: 11831596920813637840, c: 15220057236664383419
a: 17491709114788256455, b: 16643903267445058669, c: 4547642983215538256
a: 18263932704963152657, b: 18405319064411742345, c: 9526646582182401396
a: 6659885721749399753, b: 385431902181603316, c: 6462256104478766525
a: 10846388108264244333, b: 9570346017630612525, c: 10776750683439860831
a: 976257420289941369, b: 2756103016566801653, c: 1501025467609799694
a: 11329207262472921696, b: 11133683237613007187, c: 18425836748507309058
a: 4920201859403208548, b: 11654475320317994504, c: 5562567336391044589
a: 9306993153777257131, b: 2257108792564332612, c: 102567493595434965
a: 8138978381605988368, b: 16956441337366646194, c: 3156067733811073134
a: 10206508278617941766, b: 16052254785237474361, c: 12954328102039456460
a: 17151854495240302065, b: 11698372520281818727, c: 14013054857062985363
a: 14143302099243826677, b: 4136289193569885580, c: 1027367855329935884
a: 10276685051424143600, b: 4157390152739744809, c: 3707876998370278546
a: 3416198029898332114, b: 1120018824045077142, c: 10029292372493866901
a: 1577943580925682247, b: 14547260382927569904, c: 6944477167071568342
a: 12016379731087496024, b: 17537097380165831770, c: 12552337207752809792
a: 14360941943160484655, b: 1314858095672720364, c: 18186303970101947357
a: 1394388053761500175, b: 18419310953429014365, c: 12052753889388030696
a: 11898667368741164230, b: 1143506712024778127, c: 14437372374651741178
a: 18334374862435906449, b: 9676417418129509576, c: 12500481365345732169
a: 3953754776138959086, b: 15353987881222108753, c: 7452251721620457410
a: 2571824341946564211, b: 1857853672411129636, c: 14622641620234662160
a: 13421493690712719836, b: 14103385731429948507, c: 14667941877956225626
a: 15912467316698093898, b: 2074753299266660694, c: 12847030552168664640
a: 14390748208537823700, b: 9272433971081627156, c: 10306306156744591496
a: 8291915385907424787, b: 5296408500536096350, c: 12161158303996246432
a: 12912480832091208240, b: 2633024793998576463, c: 6087058545199470326
a: 4606354255553092641, b: 12454877310518000221, c: 14486739293594420297
a: 7906802621451450101, b: 16405072081805674649, c: 13177069189799237863
a: 15573808429632630135, b: 4715877668356120478, c: 13342919687082606072
a: 1220763905786723457, b: 16248093411022730831, c: 614398897368404600
a: 11205272322212958779, b: 12112506205836340219, c: 15338821458548604955
a: 12240669468607537704, b: 6104562052886147740, c: 9938946186457985514
a: 4503190388818565947, b: 6195613573520703083, c: 2496263608470260587
a: 13172873812581854273, b: 15470409921864416722, c: 11727283743795042193
a: 14654327495543950876, b: 13456803616746152805, c: 9707259274008628015
a: 6165012613395753643, b: 8204941945228837926, c: 16918351211236635855
a: 7470574848112547074, b: 6491940118108244353, c: 12765124465051616876
a: 4542906356806634498, b: 16130239483988273863, c: 4419339715106242394
a: 5829505011928786092, b: 7190537838347240868, c: 3023888516838496826
a: 15362989912280582411, b: 17166461207910022226, c: 10953329706121065121
a: 17969914510093411855, b: 9135243937297761059, c: 1152398666904144192
a: 14403029970533951847, b: 9898001459712884932, c: 739873887827659478
a: 16033468842104318916, b: 16376436698968214406, c: 290416558730770589
a: 10366635517467684704, b: 12227393493378583590, c: 15574815322041126233
a: 11833794814449520248, b: 784448423397425444, c: 17836651649725879305
a: 10559261977811037150, b: 2985372922064473613, c: 17880071947586183195
a: 2571359974382711927, b: 15790637204977909947, c: 5343186011263031819
a: 819159255248732651, b: 11797672168092837975, c: 4586956523778760400
a: 1743232317439375433, b: 3248723831332184674, c: 10984461688836400216
a: 5227570517886051526, b: 11944130711513162631, c: 6206772979530686115
a: 9463036721207920227, b: 12201723211744735250, c: 10346241384440998455
a: 5990111234146509109, b: 517421369658112785, c: 12948198228398699416
a: 11089909545402962891, b: 3895809390183716225, c: 17784988715141900134
a: 17500094278656765000, b: 12048206301298352983, c: 1696205902315599750
a: 5439136491870560004, b: 8850906271836665, c: 17078269040826335539
a: 7624216395674941453, b: 17198553155585998083, c: 6492540305106390071
a: 1996985183990891989, b: 3304374232886306501, c: 210421321358130300
a: 12355629538603834406, b: 11437497915708840347, c: 6015688846208012908
a: 14926100571012614860, b: 10648421648512025553, c: 5703156664157057756
a: 5631600252179129278, b: 16413364440420170934, c: 11003121846699554002
a: 8467631247173586341, b: 8797023675285459949, c: 11777225151226518552
a: 6419855692719096704, b: 10569172124734692452, c: 2514019745981901996
a: 2368738036417579374, b: 9003694846154909339, c: 14196898299702110429
a: 4034292209466034410, b: 17419498379102678961, c: 7194747347064754450
a: 5297037993002161466, b: 5524719540300169675, c: 8325124028727635977
a: 17355096770289938546, b: 18056040118935074432, c: 5925100487834377900
a: 8074179164434064936, b: 5687555321969347172, c: 5592167649459328427
