a: 7602336480367111938, b: 15857479722195332762, c: 1503136101620659131
a: 9889396186680792410, b: 18065104869227728827, c: 352949311939743537
a: 8479819936372773111, b: 2073944268892092920, c: 7536373181723628524
a: 12108087117428534341, b: 1986678443742500839, c: 14699560910731872663
a: 6185719178128762030, b: 14573189281776155080, c: 11705705908449039845
a: 7217063135105924192, b: 6682860624208059354, c: 17234008627202713159
a: 4229160530121683720, b: 17475892743880138612, c: 11722344093776020959
a: 3580073093696477929, b: 7254387755547977248, c: 15525508308635983190
a: 11136471254846122155, b: 17435956182588730169, c: 16346985225265641983
a: 5446990464398212593, b: 7219445826249672812, c: 16323080134937554066
a: 4922791707279630291, b: 6297837741667418109, c: 7373509457586306008
a: 17294415431656618719, b: 16600819569563401454, c: 16022143755318819060
a: 1621546408611802944, b: 16541501109864125314, c: 2877790513782506133
a: 10745751414753232429, b: 904567769783286764, c: 892203737295245580
a: 1132397930726310893, b: 4791980424499940037, c: 12466852228629308327
a: 2441560078036185949, b: 2701511394366703712, c: 16089336407551020488
a: 3180940800946660558, b: 13329735974741271727, c: 10801037200956511809
a: 7589185176968864502, b: 12031888772006923450, c: 4036578824705241501
a: 13663086559516094395, b: 3573754206450531895, c: 13161534333079456564
a: 2232586854359900151, b: 9633729538725000760, c: 13476155753419688292
a: 1349119626877701683, b: 18019347738505557431, c: 8011527701043605354
a: 16452173559338669415, b: 16277953664146699456, c: 5549565546383396422
a: 1219532801407654153, b: 11904742104935274350, c: 9167337587097869811
a: 7309690781575197265, b: 13131425826804855991, c: 8509145325910406052
a: 15921108542036812244, b: 5170821169876470575, c: 10665385280527478093
a: 15408687110097519801, b: 3619263943707293227, c: 13963672383139008378
a: 16774451196367519145, b: 12855138795916582130, c: 5293017485690155482
a: 8307976244891741787, b: 1134563896468563653, c: 16858119915825885590
a: 9789155698960398293, b: 3680796314998179669, c: 6036809441980040232
a: 15180573210667839450, b: 1508331296210186950, c: 11210529293095230616
a: 10204851412460711395, b: 5139980194601905556, c: 453820841594187655
a: 12708611269836067491, b: 2936440285482056017, c: 5215948795163101199
a: 2625961456176676976, b: 3631444288325310461, c: 16864724928007342746
a: 13663741584333199251, b: 12237953449693411670, c: 10108548523503168522
a: 10866507469703736812, b: 2498693216713594806, c: 3035657212909641935
a: 8423901523511342175, b: 17995667748579226256, c: 8054638907514133718
a: 16366654102917862383, b: 16074182646828504908, c: 8551792993423427465
a: 13233339559852700786, b: 5318309215194558164, c: 7813145690912184605
a: 12718012547691616917, b: 9724179090798625261, c: 6017567492756818948
a: 11242317533521362031, b: 10990474616683622842, c: 1510260986724746289
a: 4747297245751751955, b: 8925654402150743899, c: 9542905060386861780
a: 17506083967645131415, b: 9294824503567038353, c: 5328951738920760303
a: 17022234004886429043, b: 18278932511760857829, c: 1062557158808667893
a: 6583008042377861194, b: 9364214985714041606, c: 452351017249992797
a: 15705452272946178001, b: 5118553171186255302, c: 14747158535041474464
a: 755542552087291589, b: 6943445816362396972, c: 2808636479535813889
a: 8878197183429820505, b: 14904669451670884171, c: 15516390057682587845
a: 14170749229863543603, b: 18184067974354988977, c: 14600917285787910983
a: 434481631347424594, b: 10407239072061775784, c: 17135744021887010071
a: 2289440384571869252, b: 18251214450981555640, c: 11908841662006542818
a: 11003808248991107759, b: 17403239783425693622, c: 14942296502800083242
a: 10533092827098373753, b: 3497486559956856969, c: 2503434978901555834
a: 11081046079310909389, b: 5675519027311010164, c: 7152486805485371481
a: 10980588975469706955, b: 17456873374029202986, c: 4357526506085263571
a: 8815833797087344970, b: 3153580841881526039, c: 14086626065570646437
a: 12678703786528090277, b: 6948524476501943152, c: 8953901381172926912
a: 7933619415009585280, b: 10031481570779647120, c: 2851512562152141695
a: 1559522649886426446, b: 10491023439467801454, c: 7693247157799491501
a: 979599790458588884, b: 1166838748280158045, c: 17550998401292329881
a: 17819629236207221287, b: 3563435654030569619, c: 9102408397163592013
a: 6840713741218317845, b: 5222205576454912353, c: 9434663017167981180
a: 9806681241935366727, b: 16218370816931791086, c: 2898039463320983998
a: 14183385032925984400, b: 3998118281486199303, c: 16189563949606430071
a: 3924001249146518282, b: 4095943497933780567, c: 5508791256111972565
a: 12988608694042172525, b: 13312385076851021194, c: 4097466580706288195
a: 11297204670497504566, b: 6707150575501693412, c: 13821350147331937502
a: 15176725165758159315, b: 17630214057053488959, c: 6229162997020154126
a: 13598138668851311058, b: 6508101381913720469, c: 5318263079024856323
a: 6153805402669178643, b: 9621940341948259598, c: 9049289204189842876
a: 11150471533062052393, b: 4777782563506382137, c: 4662110004374085307
a: 5013070531734361623, b: 18291704006566763642, c: 12757825700009691196
a: 4433273334676399220, b: 5389468750660119133, c: 2738117009849578793
a: 3814642715687751999, b: 6956707043237898584, c: 9650986602048956802
a: 15407244005257472061, b: 13491563191852209101, c: 13762605826213673601
a: 6736594442419776466, b: 1010423646891322925, c: 790863842932399305
a: 14506111382056479762, b: 479764439242831081, c: 7255571425209377397
a: 4922813740672231342, b: 17136652533817561261, c: 2049272682716291286
a: 7929425063480827257, b: 117659990012897882, c: 4731864941381982881
a: 2273553762364600968, b: 17565878162255558887, c: 15128376702726901118
a: 12986677652236718127, b: 17502802963578467835, c: 4142001586696957628
a: 7506883439195686132, b: 10521531833871659527, c: 17904146448149903644
a: 5129221328831518050, b: 2848206130283227311, c: 12191796413133929456
a: 16320510822155410163, b: 2087231107591905447, c: 13307611812174945541
a: 17354213807436597333, b: 1468462257019622400, c: 2812966315508216595
a: 15059078652435215360, b: 8659039178419937424, c: 11452561197189313914
a: 16352338367308762019, b: 6749748251160033909, c: 6340543530400199978
a: 13405020387918409, b: 7120176605995775015, c: 15869900728908269982
a: 16808003916077387595, b: 14138518643012594915, c: 12940071213881057602
a: 8845397264094509070, b: 8315093276384855776, c: 18336394368844095236
a: 1785737385311122731, b: 17099046825777155175, c: 11262106002165804586
a: 433184390716921157, b: 15405972995833248930, c: 7315402494596869380
a: 11429250544507792762, b: 14053274714292867813, c: 14578638638643963622
a: 6607337773587394463, b: 10995654209745149060, c: 10640203479507683519
a: 12290464998941942097, b: 6768035943054915004, c: 7628394605008746820
a: 5475434998924956982, b: 1248037911957575814, c: 12531489305820173622
a: 9079548752349052592, b: 18229470964793119353, c: 13204313330507326250
a: 9243937029319074863, b: 8327128285257371236, c: 7630443637454382441
a: 4169462518099103416, b: 14017042087242159796, c: 7921155928454820177
a: 17226590661828692038, b: 18365500993170331845, c: 3648107992982103417
a: 16836046788244049846, b: 5898440020712669725, c: 6824885817601733470
a: 17932669194091677315, b: 5353442023855480262, c: 14068925831468330320
a: 4517765493034004149, b: 1666191641614455794, c: 5465226935769968529
a: 3006682173678709052, b: 17929264625469882411, c: 11941680399901827519
a: 16389167694114757479, b: 9876238315099012766, c: 5547979333253519587
a: 13811540101653214067, b: 13096233209329203732, c: 10210883040232714846
a: 1170818666623977970, b: 5996691402527256469, c: 17669314156955267739
a: 14068103609083540409, b: 10771132528780979914, c: 733159870512268805
a: 5329838507304521952, b: 9431031904190056021, c: 15083915118665064303
a: 17539608553742425515, b: 9235670664800613112, c: 12843564281194297978
a: 17785935299209281148, b: 1833055135188016219, c: 18081721521785287669
a: 5161472014348385300, b: 1409253057377718970, c: 7891255929721146295
a: 7838514830604114748, b: 5069971981882601230, c: 12654779139757302782
a: 8781770089450111061, b: 9853642521622485203, c: 5563500789141283649
a: 15764269378816817569, b: 4682372712433703314, c: 361745049988248517
a: 7719588788776679251, b: 10543151863905712954, c: 5600917702517480113
a: 15450045011738594677, b: 9980418757184696028, c: 11933494293744674437
a: 18219414901136021908, b: 14168051704161806255, c: 12334211021122678796
a: 11442371089099863983, b: 8096638337227842611, c: 5913238956168497722
a: 3935700861699585985, b: 12588374467306119393, c: 15753263015881494476
a: 17010048006157848505, b: 16757965120821532490, c: 13243890291371072369
a: 8217041825510297657, b: 17442508474354290588, c: 16002862678859335235
a: 12347919512458148615, b: 18074719751747518306, c: 10197354040223873843
a: 13118312341636968946, b: 10992399360616134650, c: 931373010808128959
a: 15121203914814948226, b: 3022610902029833935, c: 9983114448097268299
a: 12600210840712229276, b: 17704969805949631702, c: 12874268014200492602
a: 16456107011168562010, b: 8160967895863013287, c: 843011112864326246
a: 16550688008844252506, b: 6905213421217735364, c: 15897988908481705653
a: 12246147006530112799, b: 2903205081344951742, c: 6595086352148926032
a: 2969165711541507428, b: 17342474759016739273, c: 14493721717549531744
a: 5011044835620442856, b: 14973142239277567432, c: 5538425980922205015
a: 5364642719631904154, b: 10768361341660853399, c: 18247489221383572080
a: 3046451350648776768, b: 11571524073709207041, c: 7111426070147873571
a: 18399752028834776587, b: 11129526896647732812, c: 2845270373372380259
a: 3485999329341152546, b: 1203637741040758837, c: 17483793005599251519
a: 7441728930423983099, b: 9181103195034497956, c: 7896317388916254357
a: 18352609241912255366, b: 3407416447098524965, c: 2204018706046744700
a: 4671025165709284412, b: 5458632461455056758, c: 16364800399204765827
a: 14827731858287317724, b: 17678837264310047776, c: 4383203188197790108
a: 9702528426897734707, b: 2195492539255129531, c: 12287483100304203019
a: 1862428811805750437, b: 3759362025780064976, c: 8753064450300692780
a: 11602266583753778010, b: 9849616435906017986, c: 5503303679702427472
a: 12891101018183340831, b: 833700866916099212, c: 717323016722049695
a: 8156342207702986930, b: 11049897460098599434, c: 3673890632475639540
a: 348820668556677844, b: 14702427077849621916, c: 789939485631728280
a: 7367271272746697142, b: 6673821802108400856, c: 14738892474785286374
a: 5227994360399584183, b: 2021626212904273252, c: 17266615321695912574
a: 2743140487458214685, b: 8871328064718309299, c: 16939624492970570973
a: 15173548290787425556, b: 10893835111254152525, c: 1668003505821527453
a: 9994063489805281117, b: 5833189883974114695, c: 5607962220523466194
a: 17245997298842634782, b: 9036632144791828614, c: 11218598314444839717
a: 6492485116859831625, b: 13573133057185650871, c: 5938299256049742897
a: 4171660794631999014, b: 12901151493088859638, c: 3403480934970189522
a: 4905142164611392916, b: 7346815960832110520, c: 14068443948769977257
a: 12122454663388545342, b: 2825118352978132315, c: 8670500868544982040
a: 15292753930803436867, b: 16114247231852522600, c: 17177862272446951971
a: 9536329637930956497, b: 5315470746301706906, c: 10857841907410059906
a: 14113641065225032848, b: 11613780416616632295, c: 3110130156710731246
a: 8460537546421178356, b: 15422799929461621370, c: 7541525094945563763
a: 17365337915499273974, b: 14704374759609877142, c: 4309889483009672301
a: 9338599135593160682, b: 8774807585176647076, c: 13822849812693946895
a: 2809884858434015352, b: 8532398103782916102, c: 9646083460922036947
a: 2070199760070074691, b: 18216978559312873066, c: 5257656087057200044
a: 7356242141042236707, b: 8824512252496304029, c: 3857700201709717321
a: 15565015537802396657, b: 9920744416605615121, c: 5282049865527907849
a: 11636179847365376129, b: 2058240278321759877, c: 16071568138214643446
a: 12696984296962482506, b: 17965966635731376111, c: 3359977404307646579
a: 6562939318649296965, b: 2989171051359891462, c: 12157657805097875899
a: 2946583642187284241, b: 1133809861362114674, c: 17699797718507253308
a: 13296427309955999792, b: 13803476629649348655, c: 16757695757670121060
a: 4923819527459560255, b: 1470110300599721158, c: 12124005798693962941
a: 5255269124626787148, b: 5833569976825184475, c: 5242537124828734363
a: 14120079444035214228, b: 764494789643272102, c: 4658753225039927774
a: 10532560557293691751, b: 16717836869672606412, c: 5412170507053109186
a: 10817140948852506222, b: 10115519727532817008, c: 4901275737219079866
a: 8969400817483696683, b: 626803032636590445, c: 2570146840395873447
a: 5507954369701141684, b: 18223546689187528810, c: 36985145361499110
a: 7148535132952851375, b: 12120966442637771741, c: 17629014693977727076
a: 10062922659508964470, b: 735408539766021738, c: 8526604481724700824
a: 510408593968488350, b: 12075851654436552923, c: 8696003948605651862
a: 11284198511363522275, b: 9378242752603715042, c: 18225210900584195063
a: 10360221354037624337, b: 15164931953252176026, c: 17288444970754220526
a: 17528136094298213094, b: 7836170772765588565, c: 4738170995340712541
a: 16799310493378595734, b: 10298928955807480144, c: 7276315515719448740
a: 13044540458418204761, b: 1501364348888734784, c: 15117923772569811301
a: 6868863421830273728, b: 9317067027316264421, c: 9357555977068099829
a: 3700399080397516849, b: 5731292252052256440, c: 3644496829015978666
a: 3920890025092743875, b: 6053826737561172361, c: 12755202239669588578
a: 4500828210804262077, b: 15086531173328141878, c: 830173147079563923
a: 8590496415727847814, b: 17210292520595147118, c: 14499012121183731652
a: 16850512334530413795, b: 10448849872272562371, c: 12274394784297333688
a: 14802980911458819003, b: 17916200281995592959, c: 1835092351079311871
a: 1439890952055100141, b: 6912895964836985853, c: 17594255789210218388
a: 6012482080852721652, b: 7945872580320358644, c: 2929633637387442980
a: 4826706488291505247, b: 3685474439998967121, c: 9725624787381453205
a: 4862732615346484527, b: 133330829095923439, c: 3010768796199483792
a: 10039528904423908177, b: 1064023157554314243, c: 16969444731371725216
a: 5508291029701941099, b: 15432421358741038210, c: 445625309837594718
a: 8835707192959211012, b: 10605786007145978256, c: 5403207130118533186
a: 13760945668488207238, b: 13153418940494148602, c: 9607705596732161401
a: 13492801618128392409, b: 4836859325189654110, c: 3549945505289638054
a: 7733292938626363690, b: 13357846337307461554, c: 16941651611245785871
a: 15621551130802521148, b: 5046111713605692036, c: 6386152388311939168
a: 17448025598525930591, b: 9144604572956231170, c: 7191747137474937630
a: 2380159753908660593, b: 3284214160791198782, c: 8187749277423172385
a: 11411714267602440577, b: 17233772126604634885, c: 11355504256765005118
a: 17831982116546545, b: 8089970881235923598, c: 15451795023512343614
a: 6496242102104931302, b: 15638123908933838830, c: 7587577966767268735
a: 8892866809803076708, b: 13149608834315456452, c: 1840618343852934210
a: 11524154997454592193, b: 7872673854524775287, c: 4583152512996724163
a: 12079927362417457791, b: 4126392664352095755, c: 8998604387052940626
