a: 1285419092157745198, b: 14340793931982912943, c: 15888398747240171087
a: 4390517526695270823, b: 15258043610380939338, c: 13629893645590881616
a: 2824756882013721878, b: 12817081498295725697, c: 3085682667955386765
a: 17271864460556781273, b: 9140529196139070083, c: 1423286587259471746
a: 14709893069374912607, b: 13844581524890140932, c: 13281985797360186713
a: 1833543076485717121, b: 1445706316987960921, c: 17013131578404697330
a: 10978318824283814035, b: 5095301441466286812, c: 14019296953226049382
a: 5485273310657014181, b: 6746689096032776520, c: 1947777737399937737
a: 14321042075465915749, b: 13751011143284829674, c: 18130596092186272973
a: 9109488868761986371, b: 9692955168307253857, c: 16152404963846685766
a: 13742854710214068921, b: 8303895204959031571, c: 13636216980105760536
a: 4364748270246622301, b: 17859948785519493519, c: 565382785743184076
a: 3354235638109556173, b: 1891065499788212301, c: 14128775034208383590
a: 115850735680346409, b: 14284787413466621597, c: 293655005757286924
a: 3945014405020775095, b: 17664702988050963626, c: 2971893442035400587
a: 1201176677696389663, b: 7467000455183543745, c: 14084349429797644380
a: 12917798063795793386, b: 334152223303561756, c: 12690217019009916526
a: 6473785805307585451, b: 9119759639532158863, c: 1918130307829115683
a: 4469964437881890342, b: 13889118372311104111, c: 9777359377594993479
a: 6341353251344158438, b: 944478897128449653, c: 11643291685509857884
a: 1841920905513267040, b: 4918958534234059058, c: 10630896726909333607
a: 17266715527509148550, b: 5643707713787568444, c: 6877195159044467489
a: 10369437679378089539, b: 5114234162726044129, c: 9406594723262413043
a: 8174101946787899424, b: 16791050800835978677, c: 3538519162061950088
a: 7407511473047035236, b: 2958466572306391662, c: 15383964559506918856
a: 3496161524411842021, b: 10868096940855898351, c: 14676197251525038533
a: 8924547963599630662, b: 15769251326215517344, c: 1646981058908392800
a: 10243357656841148734, b: 12748292395495331772, c: 2347110366791477523
a: 9240436982884799211, b: 15048616828157438862, c: 7929622921651912484
a: 11511175518850277443, b: 7756223401748716478, c: 11682147257135886644
a: 12773182708038735335, b: 6147663826051293437, c: 13368570396562540507
a: 9999947558649408849, b: 9906652165222933736, c: 17271115865856939908
a: 18120117908138825342, b: 3597790253482961196, c: 12741223713861296851
a: 7013121304618312863, b: 606312321425176981, c: 16169571419415023930
a: 8461754148766541125, b: 10319975800973382621, c: 2151796133171957770
a: 584784026362273508, b: 13936811888184223870, c: 11129213708412073139
a: 11257527601774501181, b: 7433090264793201153, c: 10948625584557520316
a: 888260170614919517, b: 4396263898710061951, c: 15294014349613252213
a: 18108643473578695617, b: 9273537553477606783, c: 9360497126547665911
a: 10680115276459834364, b: 2843537701746642398, c: 1363365070903686571
a: 4659010086404863528, b: 15737871970439986845, c: 15231691624434856621
a: 14715437301784823547, b: 2256101982738559224, c: 1047821744671751446
a: 17258273900200052463, b: 14370771898623523768, c: 16852643064467555719
a: 3921761040162211916, b: 8216437580097913149, c: 1200915019922001233
a: 12799525909948208943, b: 12733259652188722149, c: 17888186399900931348
a: 11227622324100474115, b: 13118362572061539436, c: 11098500712066928084
a: 17959032590668246200, b: 14533315983822088234, c: 3653198082076711490
a: 8994347064581261225, b: 8380393750969493556, c: 16386427496316462703
a: 4378911501732591240, b: 6913844601622395339, c: 11934569722941485973
a: 2026021769740090651, b: 4834466718387562885, c: 11384169888989393667
a: 12983631789451468520, b: 5364051348145297404, c: 8348680638550522123
a: 64065314005694250, b: 16230540005992155832, c: 17627744033460519880
a: 9151835120754826871, b: 7715731546403457440, c: 17297229605644438099
a: 13056391734989778287, b: 6639344468318481745, c: 15329358481258001481
a: 5294551037526830823, b: 5391033976061109722, c: 13643256598257858673
a: 8362813773326828659, b: 7149559904462248859, c: 16941335550243412792
a: 9959203846551890989, b: 10248396148591477890, c: 1375394653343065169
a: 16533192364878086165, b: 18141336579935342228, c: 16067556179672249665
a: 9978784623228218527, b: 12256376677790114551, c: 14776311281455674504
a: 18303674988676232617, b: 10424582056759931225, c: 2815528275809572676
a: 16438623875288516444, b: 18179040811007587028, c: 2232843904513338419
a: 10536241883018585380, b: 13390589233569387845, c: 10221620603861754171
a: 8628938448551021933, b: 4955597402123340006, c: 3655926122346147976
a: 18293367997402037016, b: 7931301348715807204, c: 11473347696099807261
a: 2474616545460967028, b: 3149749521682568667, c: 14375950259107553028
a: 5089635006965265438, b: 17469420527338029730, c: 14872374159829036587
a: 1983169584897091790, b: 17646794386710664683, c: 5555887697965016188
a: 4176866903783185216, b: 18208380753721133168, c: 1981732916491411845
a: 5600107975450938383, b: 16713773943566403154, c: 16974322544118244416
a: 4395361736227152065, b: 15787643707948468907, c: 11418804346743001029
a: 1032110411434080701, b: 10153570875787289696, c: 10320888499996952298
a: 7832795917303049191, b: 5337377800448220544, c: 2192690636165414752
a: 18076001717051270643, b: 6797435296725655486, c: 7812102257749893750
a: 11263586134856736018, b: 5825533435577089879, c: 2479869303950412401
a: 7886575952670965027, b: 2908585390791298901, c: 2978185799703927122
a: 13494535023801957489, b: 15383077099973197815, c: 10910770546830980496
a: 6541830882783885889, b: 2949827066838056929, c: 18388448929895119581
a: 17986955854752376750, b: 2427948600816666760, c: 3088441871809560674
a: 6343037711576307725, b: 14010080996218389233, c: 17392694100693555210
a: 16609716292705883173, b: 16998387584020529577, c: 3954090719770088860
a: 11193915172985908769, b: 5321185253556468952, c: 5356381055018149435
a: 6249476716460108559, b: 17937371158323671090, c: 7552053624499518811
a: 3028515126525676726, b: 12442452517424710149, c: 16334607128577209603
a: 14778679662076614331, b: 14775993289800498061, c: 10840933764416141215
a: 13697038433977763668, b: 7147189486947340139, c: 7096668418736060249
a: 13358044916113982369, b: 527738271198197817, c: 11682673210056164936
a: 7368498085038021712, b: 12847330739641408824, c: 10217704397022933043
a: 6667106523446237032, b: 17925143205698905909, c: 10006443792697334025
a: 17850911150307936011, b: 13362731941408656703, c: 5142725366537227326
a: 12264517272072582320, b: 14977199506819936639, c: 4968670509151954496
a: 1557511560552920005, b: 4710387854091435486, c: 15493722337944468162
a: 12913102299440383082, b: 5585698465070697613, c: 14224664027662025646
a: 13614861568762485396, b: 11743708212484480816, c: 3210702553280271314
a: 13351012343633677956, b: 4767348528834717397, c: 16115906018273490784
a: 12588349897807142816, b: 17214791740879059441, c: 12304556798295326396
a: 11776442110190790113, b: 8198724399188060842, c: 16048543077714227926
a: 2276876502564506262, b: 604765563283966350, c: 4783983515485568999
a: 6183686096780902293, b: 1080786320764554498, c: 14488771499816488193
a: 15078588079497067324, b: 17705300764995972367, c: 7123106299872981812
a: 14204341650892716179, b: 11163314854657811661, c: 15595447950621171355
a: 1230060645962928345, b: 5919639878012051178, c: 8404728331089988632
a: 13861525220721725371, b: 11548055378814030139, c: 7638494145371523963
a: 12655629723081765940, b: 2970515349163599652, c: 4160250073679566843
a: 9082011883542841721, b: 13981109584430507100, c: 2385783945106234773
a: 14148477769266119728, b: 14966892702654002980, c: 18320757169627811930
a: 3303666794510598003, b: 13427766290388436574, c: 8775554292008217470
a: 1389978132268938202, b: 10988845487223007996, c: 11360476686601209155
a: 5131369896492016741, b: 11890232392582555131, c: 6508216165312498100
a: 1355728539825812169, b: 14625387002574239623, c: 13653622168906230105
a: 7954073907164922019, b: 17112955045439883381, c: 9595632837614015303
a: 9708514409862639242, b: 2137262596436088526, c: 13676543546737233312
a: 3836811234770204778, b: 13110956449411508748, c: 16376025657149699726
a: 17570335715129380236, b: 7360557186421763638, c: 5510620263368265190
a: 10152497938880434581, b: 10584304923252012787, c: 7488701864062728552
a: 6864358722109579312, b: 4257051140449808476, c: 6246451522651897978
a: 16072451695075995039, b: 6006050817264947456, c: 721759088071638670
a: 15160712230561463994, b: 18145028744832136755, c: 11914928977035971516
a: 16737588221532375941, b: 15611559370263167985, c: 17964820620770813281
a: 8181155036667414407, b: 14054023602655020544, c: 342120329461009970
a: 11436688976226616771, b: 6730000546437551100, c: 5328792617527584116
a: 17746110593715313111, b: 12703737644166007107, c: 12221643041518792231
a: 4872217606079785139, b: 5166336775187668588, c: 14023019856902668794
a: 11245001533875730636, b: 2757190940381151757, c: 12453244822485949601
a: 2643400213873324001, b: 10287418046154448185, c: 8785828801575467100
a: 12462566655772184821, b: 13297520153474877659, c: 12033341546625404707
a: 5232172486016585157, b: 11473794908353483721, c: 5620503459830827650
a: 6891872973106240008, b: 4190168514395154153, c: 13985354620652236709
a: 14456464446200804501, b: 15267235785507709546, c: 10672077113247659623
a: 1567274881980199674, b: 8722781607221809786, c: 14022329622622387499
a: 1142626255758769806, b: 3433294067232485396, c: 10384089706835393539
a: 3213061434864519866, b: 9880999723106223426, c: 7398399595869966755
a: 8503121888751690704, b: 15020779679440087990, c: 12900200091924054271
a: 6686674635785124376, b: 6443650052589807507, c: 5257702091750858771
a: 10172291187814014209, b: 10828989994753185581, c: 8098629165088497046
a: 7733039891539922624, b: 8575646796159776300, c: 16522548400130260262
a: 12673266257323290775, b: 15169141470534588567, c: 7067608550785638058
a: 3453182002219228442, b: 7998454583970485568, c: 5902554502856550707
a: 10144639119147033872, b: 10950200600211838365, c: 10457307606884625844
a: 10071842987076412156, b: 3546643222334292688, c: 17063078790776693292
a: 9274540357214016381, b: 10971487899967830598, c: 10351973150982893485
a: 15598446425728292948, b: 10019039195588309670, c: 1159790507701233715
a: 9847518528547157784, b: 11536507911882787960, c: 5916816532892858726
a: 3878746674637583459, b: 11276731071665540638, c: 18188348631243393042
a: 8268227056056039304, b: 13379544957927633615, c: 17413330731772682067
a: 8612043457613845010, b: 5547272193442817559, c: 3600324071418115440
a: 7374774215140693226, b: 16064343977672065981, c: 14710029396573204162
a: 15002651765830630392, b: 2079721284575871519, c: 4965306872690047057
a: 12552097428289789991, b: 4415963966680373908, c: 11858494429613134066
a: 13118361851482735797, b: 13418853695381823288, c: 17653744481457642330
a: 42112633340437537, b: 14208277599892663982, c: 8377437661640440282
a: 9273159415536836913, b: 5536796876718968056, c: 8678297331060598003
a: 12540786813884840563, b: 4168132240260125662, c: 2703853571201405297
a: 6584123527704086049, b: 12502352076877443976, c: 7218232337681578562
a: 12868219461953559941, b: 902820503751538340, c: 16021650475516623574
a: 2951950001916673092, b: 7186800867071873848, c: 7727514330879209656
a: 10811254299840482318, b: 14792073219063814107, c: 7263648164188011753
a: 16202194243561876659, b: 13695679743551517697, c: 10676505426096678360
a: 6987180575504221665, b: 9332126235556490955, c: 15942054982993920453
a: 7650087891319475988, b: 15397982439821203439, c: 11870918832514078983
a: 2909526578656047566, b: 10962382373342112279, c: 3797110778589244402
a: 3038489012972467017, b: 9678988917234519766, c: 7390273626786609353
a: 7649635327816728975, b: 17478869325967621572, c: 3789795533200561364
a: 15648978716004424288, b: 8955937451986227027, c: 7543817889956217648
a: 10996475454481377190, b: 11245510055615559458, c: 14089616577952636747
a: 8141562426095704996, b: 6354170241348243595, c: 8874298717098113586
a: 12100043941294527313, b: 4195828635146780944, c: 14426883659862591071
a: 8934022251283263028, b: 9057721002976082624, c: 8414723538841292028
a: 1498995121382257575, b: 3693705501209304897, c: 3013577334931027690
a: 11231372510606382935, b: 12175024372613891283, c: 4605706030213357775
a: 8702958634491123243, b: 13341181445846880310, c: 6390667644579146515
a: 13090740498862030809, b: 15217382759731384414, c: 16777333433665983505
a: 9869563143851000309, b: 8116685475782571281, c: 7579645999710918113
a: 13275937368147229844, b: 14271056159132311725, c: 17277667908454842630
a: 11049117160276114950, b: 5599672667764966258, c: 14619704270640981095
a: 12837601202982925482, b: 3282495238786676731, c: 13148623322225268462
a: 17267836131049219315, b: 9739348813739268051, c: 12110736550114879792
a: 8515971648861228167, b: 14938435299623161134, c: 9328375771334214284
a: 7236913266638129447, b: 3126704341801020297, c: 13601373521504957672
a: 8266875661930595493, b: 3665975761012668710, c: 10100385201338792828
a: 4747646906177826707, b: 1533311827318647804, c: 14143644337008207049
a: 1517304964154282153, b: 5697928525496363506, c: 15669299876325887994
a: 13175241720394425319, b: 16799660757507519692, c: 7830038960422382549
a: 4891008686858951202, b: 6230308950532308625, c: 12882450998029270894
a: 17998194610655955152, b: 6612563928287088922, c: 8319812333172817525
a: 5762408755542418837, b: 13423472804525397909, c: 14236416391614046949
a: 13241992599489612473, b: 4897522845004504813, c: 4875604515473220320
a: 4256931076106687941, b: 7119765347722440094, c: 14660876208385437734
a: 13644226607721867169, b: 17700349002095456263, c: 18225136419404569339
a: 95087492571367001, b: 1339792736284889484, c: 11844069631318293920
a: 4437610048660952476, b: 8859907150161884532, c: 5463388201130874180
a: 11842008333855858599, b: 4817083888466014258, c: 1580146255308712798
a: 16233370178779458965, b: 6687023260257903463, c: 4161188621066550871
a: 16850203573197077631, b: 15079576987009708601, c: 6768790659239391734
a: 17847552475237162872, b: 14616279773090146543, c: 486488496518250375
a: 5461913956232621565, b: 9737245047186336299, c: 12815504077487263389
a: 7504071233792365249, b: 5491116725502928015, c: 8574371582300946629
a: 2928970374397952951, b: 17660360012334184652, c: 17325616086477454106
a: 6567878371826408438, b: 377024137809508044, c: 10817161503651679641
a: 7785540924974191176, b: 13968335996843501182, c: 17215742409489449356
a: 16679560905196221103, b: 739267855134271566, c: 11764674801978133641
a: 1495240601699789725, b: 16016594756970165640, c: 13045292786568079971
a: 12479885842666786423, b: 13233982189962053137, c: 1566668119358408106
a: 12577298259265257566, b: 17030884993230189542, c: 15680822905011403793
a: 14626928716487945853, b: 11733185950889795691, c: 18074892852691713137
a: 17057893171210379798, b: 3022884348529261689, c: 1783270027992658977
a: 12078540163822853219, b: 2544216947334801795, c: 10844898436110444192
a: 4022134662786350182, b: 6887762738459860938, c: 16584343501876771572
a: 11505904826699328735, b: 3349956025901525094, c: 10096775526416004528
a: 14055592514891036242, b: 4187168301344903780, c: 5996606312942651628
a: 3114088887370341170, b: 11458831243545165102, c: 15098987208012729461
a: 11229492794923314528, b: 16775699490844933055, c: 17351114375213486944
a: 11322554940505029062, b: 10235266885118918496, c: 10511039832882192883
a: 18027133517191865940, b: 642977224674945317, c: 8309460520876405515
a: 11604315993767369369, b: 1241343594162776676, c: 18233444785741235031
a: 15111929136876593693, b: 6495066933283628246, c: 10799888572789784648
a: 3334844473167774796, b: 6432254581182560289, c: 9982060492220101863
a: 13114889154101291363, b: 10315058390943267523, c: 17919096118989859880
a: 5858284219581500941, b: 2283192356167853349, c: 5478126867963289083
a: 6367277464956986067, b: 3579195723526770686, c: 8674579058809428180
a: 6178342524458667638, b: 7353862066283532510, c: 6224099725384590176
a: 888293498102755612, b: 17814567991504535107, c: 9963448504276505313
a: 4066485220775985096, b: 13611375082348694647, c: 10257418047655949517
a: 5714908872806098480, b: 13762353457342424107, c: 16937911324555644836
a: 11423342181036919735, b: 7122563520429565720, c: 5511221496499151526
a: 271746093637442766, b: 11895594001529799290, c: 13155509391564090814
a: 8658008205148824198, b: 16157455356998355465, c: 2518929107691482545
a: 6447288330840305949, b: 14435270000608301764, c: 5647883623062751467
a: 13745675042640926553, b: 3955513976617719854, c: 7365242171635175949
a: 10261992807909353756, b: 7588677241177962833, c: 3543626467609902147
a: 1039550689987411078, b: 8445694527896472919, c: 8210292011633794159
a: 4261680633453099921, b: 14322202185992707426, c: 6625514681637951975
a: 14983384002423864295, b: 15117163646128940017, c: 3680531848591141710
a: 15335967711092084283, b: 1195877628533395453, c: 3228811999957481273
a: 5481013938230288741, b: 12658008711779332856, c: 3806499396148735796
a: 5013286107084378809, b: 16001630689515994121, c: 6852781585408051845
a: 10480653003833202693, b: 839901286201702988, c: 8473176136906387136
a: 13604112788836642557, b: 14613907186966589121, c: 17427156738304269265
a: 512747420686712755, b: 15625013733441284699, c: 15989486952170784035
a: 14273616123958209437, b: 1261024773330974283, c: 17263047364003225043
a: 163592891203075684, b: 7248306539790078032, c: 893804098036307594
a: 11741436665367530278, b: 17296137706534573164, c: 573833365868728665
a: 8851777889475938293, b: 11301961632080517822, c: 15910534608179557692
a: 12537739053989665384, b: 16462016526035020358, c: 680370309002176633
a: 7309382308876306144, b: 11248540890762899618, c: 6934268667935971248
a: 11930402514255122618, b: 2018840490120256919, c: 7202876577657889457
a: 7059642705790824461, b: 10880848203035705701, c: 6548819477141621142
a: 11163945247605456543, b: 2499802370599106938, c: 1130284817592733430
a: 16704273539625319612, b: 12097085929092904483, c: 7737694254804657339
a: 14795850588374045022, b: 16689576979120875143, c: 1518239638255758944
a: 2781100964316003970, b: 12966697655767166823, c: 14614661788481197606
a: 17002771144084835479, b: 16536673985663214207, c: 7309889294362858940
a: 7142393953242253441, b: 206225600169053311, c: 3220102953764282250
a: 8302147274358741113, b: 3926775279022398556, c: 12936611841432673592
a: 17877655502517758938, b: 2967615330561802800, c: 984844290379351753
a: 7633293604567756306, b: 9034321283576964638, c: 13780889862540394818
a: 1467544379445527519, b: 12514217239413930063, c: 3674027932591546012
a: 1457088351989612784, b: 14401275997224303458, c: 12194238857465451054
a: 6126641262317074190, b: 17955388560719733428, c: 8171336609379587511
a: 11392005489251820813, b: 1267437057922603172, c: 10091469522114578487
a: 12316247641034515951, b: 13303059826080496091, c: 14902799707080749486
a: 7164596313611438805, b: 6166144283028301399, c: 2227085207142379530
a: 11927989290608231543, b: 12586245755466627781, c: 17408003084900317790
a: 367694979367968989, b: 5905452045802035417, c: 9479638408481985176
a: 951854292959876364, b: 2742724735830977707, c: 12667778274827558489
a: 15065808080202096427, b: 18179374351185188301, c: 6192282675480896954
a: 8210020002729639685, b: 14518728715594096720, c: 12697259020313203260
a: 225484008514460644, b: 11091845786037555401, c: 12175858427085302709
a: 938803176032460427, b: 16047930643510209860, c: 12339396017237228753
a: 1793843129468051298, b: 6651318936263452079, c: 7669715154497647764
a: 381787161513091890, b: 6409818055865298198, c: 8211052708798044205
a: 12997098147212348254, b: 5544885722506152012, c: 3482806125757418048
a: 960302213282204954, b: 6572593441378415883, c: 16600154753063806245
a: 14384079339663340776, b: 12884675533917220792, c: 16358575490909559295
a: 581547424470640408, b: 16973637872533264555, c: 15213617423648244990
a: 12283603392758443085, b: 12476398331231285745, c: 7907872966188266649
a: 2092441241132883940, b: 6863508155774542198, c: 624064774406270837
a: 905093021646848368, b: 3712021165900786664, c: 13143202439325221065
a: 3349293225694964926, b: 7609313190550434509, c: 12720894117290659880
a: 7783892221462031390, b: 17240886785570129233, c: 3515580546458777751
a: 5730279858843438177, b: 10608197909760705737, c: 16690651277558084734
a: 7388357368948758611, b: 718612522201121053, c: 13844869011617684919
a: 11032694281609046233, b: 11949895877657219939, c: 6224552319405773388
a: 5146008077884062406, b: 14930458455377871168, c: 9539159253468524767
a: 2226576436171618852, b: 6130322653670791293, c: 14303908860769212271
a: 10250751181387491722, b: 18406912859861063957, c: 15207837078163110562
a: 12449909226249447951, b: 4023808720134482215, c: 9092070709655445943
a: 15511719625573983300, b: 12892983423685425589, c: 5586621014368722327
a: 11878099509970826535, b: 1767400906489607925, c: 17684097364240263694
a: 6225876090268157058, b: 13549708555415939927, c: 10421412356531198480
a: 9796374536918481991, b: 1490214359314969346, c: 1550692860318844163
a: 1084925526947592651, b: 2949930058626772256, c: 13231493587867025118
a: 18325275777629328385, b: 11777013389314120769, c: 10682867055539305842
a: 16895467464453483606, b: 7273066964014684937, c: 2746805986724853845
a: 13900294360484398725, b: 13959971884557934025, c: 16145472473366038354
a: 11743201008723092645, b: 18216129175146122660, c: 17469569739899385568
a: 1519617517044940792, b: 10776716183392324570, c: 966785672861054801
a: 2664442245292808860, b: 13679663731761914061, c: 10352779778438638246
a: 7985950548267127173, b: 8169188415699309823, c: 9977575448912944095
a: 5528187091832412769, b: 1794639032531842098, c: 5757327731096189455
a: 12996262184628150101, b: 13468916933319952795, c: 5947786563378881256
a: 1956030387374563654, b: 7026793377638458888, c: 17883213416426500823
a: 463341203922347360, b: 14276428559391084112, c: 8175152674919184303
a: 18017167796693110082, b: 1038940895720952391, c: 12241292657561430915
a: 12749925199911760233, b: 3353088689269654248, c: 10605471189949937046
a: 3034801209045348809, b: 9215707274313098888, c: 15366565595791441363
a: 1727854461110350265, b: 260526487590103961, c: 13757886591428921588
a: 6829035593404317020, b: 7311119184749727925, c: 14343640376117945793
a: 763506696786054090, b: 527622494050637857, c: 17893257781315870780
a: 14400496874558351775, b: 15996896139382906310, c: 15283669811936243216
a: 18209393791647981396, b: 7759359367803997278, c: 544409110988555297
a: 16156533435868395748, b: 12052284021177783922, c: 18442698998831651614
a: 17966159910671412892, b: 13529699277071244215, c: 13169049533540017203
a: 12677409076874544471, b: 8742016714544604214, c: 11440998210706353358
a: 2210285178306903178, b: 13539441848688942247, c: 2554379432349616628
a: 15164425535603057003, b: 12235874871742290671, c: 8625996376927153351
a: 12888202316930169748, b: 11266691937341326665, c: 13510415355567035606
a: 17064291654636905474, b: 16059878797607469209, c: 1432923306437285989
a: 9117877833222696123, b: 15069719823079685860, c: 13380366320191287676
a: 11337378549532183566, b: 4362431321722792723, c: 9644771740718655386
a: 2147068275052957212, b: 3611717597846658657, c: 4735724176194996905
a: 15675825698536696757, b: 2572830773600212512, c: 14728075770058761962
a: 8305085642427567122, b: 15467259729982373798, c: 11070909975464183750
a: 16167295667764388752, b: 18132526757922803713, c: 424478873579418266
a: 9372598929089647670, b: 6974720352708072166, c: 9159073654039034606
a: 6548238851813383106, b: 7086827749683507662, c: 17573785127027155194
a: 290900577130621391, b: 9161017701143763339, c: 15636393866161288202
a: 17127878129215153934, b: 5305653289729054844, c: 5803333740974876543
a: 5987335895981899011, b: 4540100463754563819, c: 6689544408161224150
a: 7266959244571641155, b: 18407608771435298640, c: 1675574401301534161
a: 11356959727115603966, b: 3848576379900709529, c: 4595506726517878690
a: 10102115949208695096, b: 8528748848744486774, c: 1316787879779593511
a: 762507975578225222, b: 9174378593230535650, c: 2358775809751775458
a: 11829332998278787753, b: 2324149925535386610, c: 9775840118547749693
a: 9089538978318662158, b: 17626629160615906557, c: 11342170845890434020
a: 9695284379667174041, b: 2489778186989184226, c: 9994007489821485684
a: 8773950288384617027, b: 18090258544071009501, c: 12722601534171998443
a: 12415564899986767346, b: 14407253928521754618, c: 7320753859616053330
a: 6120807195855665624, b: 4572475922852409611, c: 16320672288152604371
a: 14408141918935471926, b: 15140271639472379274, c: 1930227502986491222
a: 14637945790377288764, b: 9445603950209638232, c: 1691284621574348854
a: 8899109403143023972, b: 9034435410606411079, c: 7322663255731388743
a: 7032659267782362091, b: 2600564740824126907, c: 6064755428124412783
a: 7544458199193341780, b: 7374735902080130770, c: 14161058433497650667
a: 14841866586681823119, b: 9744371389106385232, c: 11243078262619750721
