a: 7899718447358996735, b: 8753719185449231674, c: 15774773898045709753
a: 15996887727349225480, b: 15604103487573626948, c: 7236206261729843686
a: 9949257782508269781, b: 3358541718160687726, c: 11855152533561746033
a: 3798171104613881701, b: 2547667543367616575, c: 8702015845950545601
a: 11069147216915297995, b: 8396826173796706943, c: 3144062995470646227
a: 569468846887154219, b: 17619475916920333969, c: 9111359202453362334
a: 6230042518915991154, b: 6680003579209883097, c: 12426293469921421624
a: 11100899933359016964, b: 13278376937250627232, c: 4900776380499560453
a: 7985471796708535249, b: 12430959570361553513, c: 4040826386729355425
a: 4204482127115874079, b: 8100510623868460757, c: 5763347134241405051
a: 10066252417513683166, b: 14377089453900245339, c: 15264325953308806577
a: 2435080119870169838, b: 17225295710799012837, c: 10999986046353575886
a: 15322318274341509682, b: 8930579772998216378, c: 17709885447874135285
a: 9927918383069375345, b: 4532265101370355300, c: 15503035560688232960
a: 8286278530267882595, b: 15325057685726455832, c: 7997120250851239045
a: 18132259433303903849, b: 615717070024832600, c: 12386587850925928614
a: 11851884902555414276, b: 5022962679579658984, c: 12270374455911467723
a: 14679268161761533335, b: 8188389889075526619, c: 13112587338389077471
a: 5914807723528479299, b: 9107441217524408856, c: 794944422921157089
a: 3393519879201413865, b: 3028152628266100340, c: 8487922496694571050
a: 8571466879823733621, b: 14825063752662987203, c: 1982007714202969610
a: 12385868706781451062, b: 1459453514882631204, c: 896345379668340625
a: 15776041405122644191, b: 8145763403302982701, c: 16899960263984343774
a: 532990870408373047, b: 2244250013036988031, c: 14313133193102864383
a: 2755632452083043281, b: 1305724985708441568, c: 17342827529510702337
a: 17416311940899521799, b: 14315742311848940542, c: 1426232751829536548
a: 7656383306157335555, b: 15069244300263509547, c: 12395116407838789483
a: 4631047045629435640, b: 3560120851651162803, c: 15684632753854864381
a: 11358467722158051023, b: 5434268057459254915, c: 15804837229739577922
a: 8676951237766282970, b: 8604872607220156806, c: 8716681255721368141
a: 607424061146753724, b: 8269485786073218870, c: 11995736269843922234
a: 8096842977617450369, b: 7336735877834225912, c: 11257222642738615458
a: 1293269541982735352, b: 763693304150030419, c: 13082825290107653856
a: 9947471454297125819, b: 4590195099021472260, c: 6312823671485733569
a: 12604218477868095036, b: 9914465817955360005, c: 5811847086634309155
a: 12037093664905220956, b: 7600030789876900050, c: 273744370040756912
a: 17896647253336226936, b: 14037473726980197327, c: 431585434319638304
a: 2917142913173103981, b: 9569291038131889731, c: 6382456491738450127
a: 1938805221920337108, b: 17951145196164195916, c: 1859998461055480587
a: 16759321284120014687, b: 6505647042953502523, c: 10992080580574147171
a: 1082882347467794444, b: 12486781780773835659, c: 11062098514935790116
a: 10577784322460901416, b: 12945414754909324249, c: 2117805159061754986
a: 16755944825734858523, b: 11791092859194142778, c: 17905453675497879241
a: 15732065336411877458, b: 12353386104403220866, c: 7326411817317479926
a: 11711515298824892862, b: 14201360497965154733, c: 12007107904569630521
a: 1883201713724457312, b: 2173432873841516568, c: 5290225257779021445
a: 6815616404948099264, b: 18003206864288694203, c: 17857403687608474838
a: 13417918511293140411, b: 7363165950986178769, c: 11765863507757582787
a: 16054772893602236984, b: 10390580443684176602, c: 16451260765690286586
a: 1587277738005005926, b: 11579481556608268347, c: 10729786709734452623
a: 15085047671086227490, b: 4417638198893471065, c: 2914790350742371258
a: 13376136649142046217, b: 5715737956534164591, c: 17030235686922532795
a: 2795240328038175777, b: 6447148976256119819, c: 3415545489964582237
a: 132071870769133671, b: 3540725952006362960, c: 5863517762094597515
a: 8259355144324411473, b: 14405313468444983675, c: 11660982259284738354
a: 10845552880412096589, b: 719708603429488355, c: 3191501713559390240
a: 18084753657130062486, b: 16372169065361871412, c: 17883041330658816014
a: 3655889504219505757, b: 18300249773874585519, c: 11656500672766870886
a: 6718459575594177331, b: 16092094035006456282, c: 5652384527052697065
a: 17860173940672219739, b: 13173636749435157150, c: 12866296760800423099
a: 13562475684278461541, b: 6918421224358040614, c: 3643587954246038023
a: 4711977177878818202, b: 7469910919900414313, c: 2055259501794445914
a: 276608299480905549, b: 10643107348550452326, c: 264298163889136932
a: 8929357577262753883, b: 16210981955093107849, c: 11418647286728744109
a: 3450891058474738183, b: 17372660920577123439, c: 6531384284183258245
a: 2928142473892725607, b: 14294466458365500960, c: 5375463180334743673
a: 8362045877177989984, b: 7535366303740729659, c: 13521708167609035440
a: 4183933814777086979, b: 13011812418886393175, c: 15813067410357435259
a: 7472669962326762032, b: 17538139101311305517, c: 3443813466743397774
a: 12954496021490843228, b: 11682805014596068639, c: 9294910560053648515
a: 13687014461373036430, b: 1732743591567696263, c: 9480633093306498102
a: 14341826388302365726, b: 16819070737519264713, c: 3609394504557165441
a: 12701884157047681569, b: 3370780605424110919, c: 10591236578841537396
a: 11292568173233160828, b: 1688493527201193105, c: 12236188435903525327
a: 1173058205317768050, b: 9789262078621277262, c: 3515531499901339021
a: 10289648461650214920, b: 12860457577612385793, c: 2308648334016536921
a: 5408421290047913945, b: 9298653325881001335, c: 17977358174528467155
a: 3109165916009161020, b: 10880524685297160660, c: 7431357720792714128
a: 17843974098628716313, b: 17835415843986894077, c: 6684019757569764137
a: 10768915540790131959, b: 1603315646930140547, c: 6745567438639205210
a: 6625073615195558413, b: 15465979262801164615, c: 5604115283797194854
a: 16131878889106633989, b: 5617293826615704277, c: 10333236579220218005
a: 1620125456270230327, b: 14084819647181484987, c: 6279370041698930894
a: 1135183119717932879, b: 9371125818934324988, c: 12343128379476748518
a: 14319106013829697495, b: 16141355645394440955, c: 5974144315617826834
a: 6962129334504985202, b: 6138225662297482105, c: 15609729063280125519
a: 18232149523943230983, b: 5175619464640843873, c: 6498837352233791129
a: 3015076716681226641, b: 11251948473702887225, c: 14043321426842618499
a: 2276562959808076318, b: 5995044723756169160, c: 13344355842506800284
a: 16718594658505742510, b: 17150389765509622173, c: 692116351334123001
a: 11654498749748168597, b: 7374615702446601846, c: 9557716108078269717
a: 17910585856073124082, b: 4930084779905706643, c: 671680295243293022
a: 16208352460761618946, b: 13161999156044039377, c: 3709375095549466617
a: 7731280964398330330, b: 5504453003083162612, c: 7903291531936710204
a: 681061853669432955, b: 17033270667710137446, c: 4502686906190165790
a: 11775989562416409556, b: 9651444055696564276, c: 14765597855823784631
a: 10941488774073094388, b: 8092103755244252231, c: 17053041971034249286
a: 7161198314917286680, b: 11918434021593081887, c: 13764198162784032301
a: 15795372318893465659, b: 2328624272895949552, c: 1599616146821059869
a: 3578848368279971226, b: 8039785216042827598, c: 6865223283741455883
a: 15026816307532566364, b: 14829589702001420069, c: 13150455971313990012
a: 9122298798186848649, b: 3215372126479010264, c: 17898622907928081322
a: 17885560823522630989, b: 12792700899646624750, c: 740042795300917623
a: 2294805467379096516, b: 3201583701353344091, c: 9713884142992430934
a: 15335871200070869527, b: 15249006245192713980, c: 3389186793441751488
a: 13200121170545690792, b: 1168811981850383531, c: 4080722264970998630
a: 10299561622366015181, b: 16577995354983028366, c: 10114646054547009725
a: 4693705655461979151, b: 379283173620391491, c: 3887930324810831210
a: 18414438417208147669, b: 947126677756072391, c: 14287040725882168513
a: 8108023034385239891, b: 14552880021807613240, c: 15940167187829954441
a: 7884239113526515907, b: 6080460901924635619, c: 14966100751873799038
a: 1342040866707837945, b: 15686455078070988923, c: 17935699524102477968
a: 13930306861460631736, b: 15489139491201511955, c: 8052477433519539218
a: 16919312381402827861, b: 18333153470126767731, c: 17819619881628816978
a: 17938718559359285267, b: 16154679011231318662, c: 1636521890744376996
a: 16501618823393868410, b: 17783093499895477967, c: 2720002275615646544
a: 4945383526293072670, b: 5816561130503523688, c: 4038801673156406038
a: 6130696214069830744, b: 9831167382891666519, c: 10151766207777869840
a: 6348597942172187947, b: 9668833129568000554, c: 16466072640457381392
a: 4804623261647155962, b: 2940552564797280015, c: 6426537237285270559
a: 15128960712894523439, b: 9149313224082750215, c: 1873717521987059653
a: 7096867800216010009, b: 9816088899966234168, c: 9746077213849929358
a: 1144111648728769418, b: 13611273267551537589, c: 15053797716825496303
a: 11129323275360650124, b: 9700119073245448825, c: 3694468071734677157
a: 3609182042328314155, b: 13549434370883217701, c: 16841643058720251894
a: 14841184617933478659, b: 7442369284839737433, c: 6836530454893284375
a: 17572880963756283772, b: 11132072309923882730, c: 4396870607396727037
a: 16127951555819822505, b: 12632060639203665314, c: 18063748081018147533
a: 5830601894389050069, b: 14568603260965812551, c: 13189026222448123438
a: 6879020870659485213, b: 9442255463194679682, c: 4448858638960463007
a: 2560848253414005144, b: 5246187707116398155, c: 13672169796837770700
a: 2315547512704201274, b: 1692686137965808562, c: 9364006638380087450
a: 10072089084178826568, b: 12152168205501181779, c: 503318268119440720
a: 8083534884920103580, b: 496329075964611076, c: 2639089035665771190
a: 11700628584803474009, b: 11621246584330402663, c: 9486921622260189252
a: 11439577656481350285, b: 248269376430002902, c: 1116236833452758032
a: 6612958563163956152, b: 2735267780743041776, c: 13310067940510246894
a: 11465973177875601702, b: 9500643020501441048, c: 2524294807904945974
a: 16913855455051520350, b: 16037491532104560035, c: 14590525368861169614
a: 15294389537712192387, b: 11078377146741371830, c: 18350619002785633525
a: 13010410207964504905, b: 18040468656852539583, c: 17673015562834543743
a: 1838446829561231040, b: 2912795285344195119, c: 17088910376716474725
a: 4066088059340715976, b: 6246103729821280899, c: 8202614147331350666
a: 1625039077554474831, b: 5143408025106269798, c: 17824234281536888855
a: 4075307465159384108, b: 5758979643064123760, c: 14540200336196422220
a: 10279457769630263088, b: 3113168101924256167, c: 16932406048217128420
a: 8354290239540722550, b: 11347901084275406042, c: 1993121149725627207
a: 13372786180660228467, b: 9217957838460134496, c: 9377215366215603466
a: 6810094850114022695, b: 5490483659685845327, c: 4626776275350274187
a: 3689659862697268141, b: 13357821697361302159, c: 17462330281089884100
a: 7308528407553199646, b: 5811700037874078678, c: 3931721359012928701
a: 3653814902663671809, b: 9498595733935055557, c: 8466701523932468494
a: 5873490946804811508, b: 11793931442662953949, c: 12296644974461940889
a: 7511674519491425677, b: 6456111727712065327, c: 14963331698421903843
a: 14939336339848239142, b: 11133098231794305829, c: 5509381205388922081
a: 5790760635147248288, b: 13203186770264633083, c: 9766063074635282778
a: 17743296330159989745, b: 3830534735552212679, c: 5586914747392285453
a: 2239084230780030978, b: 6793687459563463313, c: 17403090217245751705
a: 9324109965368519199, b: 16246949392025862546, c: 6468199761521531723
a: 10252434665671935903, b: 11467818023412458674, c: 11103618821985670845
a: 5194637959078258993, b: 12660762718369872385, c: 15075690987724229527
a: 17085815749807992184, b: 10786598033049760028, c: 2322105546971019966
a: 16895808404931743927, b: 14101576383960225878, c: 2858876916383104287
a: 9548548475856987671, b: 13787983028880063403, c: 15909321406794354727
a: 6226946252386804144, b: 12438932799165912334, c: 14504943312641643442
a: 17088806010473531125, b: 5497624636401590457, c: 9972179168809169995
a: 5480644979255785834, b: 2768029382635702362, c: 1936421314056768871
a: 4028876648376791942, b: 2831419292713618168, c: 7482408785954673399
a: 3732165967424648675, b: 16850167931568246461, c: 1894225299345977099
a: 10377457029560898719, b: 813457400560779149, c: 6052965925659894497
a: 13312549529404947016, b: 13342050582750492838, c: 765389227018410670
a: 17623655038844378125, b: 17228495414518336527, c: 2250775572870444721
a: 9232090736843137026, b: 4657785816457891575, c: 6067511489361466310
a: 17520357842038318380, b: 13875578917991975647, c: 2013433432461339201
a: 10131819738764946192, b: 14364716737951125864, c: 3980561106992180484
a: 15895941757950109239, b: 5891479372106664439, c: 744672165466630193
a: 3327715678290115546, b: 3667775968531888563, c: 1010410532810978184
a: 5783732190099272888, b: 17396421965457479061, c: 6668632518001668099
a: 16734043145478099674, b: 15240582643800571616, c: 10990139521773025109
a: 4464434806007269438, b: 6361353859988815937, c: 289163310741078066
a: 15173449743136675290, b: 3712617795876965741, c: 14010348573993607297
a: 3026412164092265555, b: 12140720715426961324, c: 11660531095413368694
a: 8164822020323342271, b: 14098607844424832362, c: 13618714999266466282
a: 2427949167042114806, b: 2146920834285202237, c: 1794592746678162670
a: 899936265177916071, b: 9414292025917693590, c: 12861426914296963589
a: 5618930549766891682, b: 1804269417439919674, c: 6387061449154507001
a: 2023711796683555842, b: 11461183411301773007, c: 2082143361495085839
a: 13951227603233722475, b: 7659759527350660450, c: 17364385465417050219
a: 15882792174995014807, b: 6352790625750384088, c: 15021787060782936391
a: 17565943275203286312, b: 10196500010686404280, c: 17157406157462707578
a: 5127606490837953864, b: 11779668299129154523, c: 7434465197458515847
a: 11587996399977352661, b: 1240051678145410933, c: 6310419969104687791
a: 13543885226016054824, b: 13984411816578809371, c: 18087793240673208988
a: 4709272088592729917, b: 17079075182376926291, c: 5337754936612002585
a: 12920696476153032034, b: 18247400030331772859, c: 1126545294413902875
a: 4792862600992616725, b: 3547860593642735772, c: 12879848235097687634
a: 11817040060161628017, b: 11102729099215641499, c: 5117422069807824777
a: 3432992697389232630, b: 6086297884992436033, c: 6817124819531998310
a: 12495292724021351908, b: 13351809608272949649, c: 11081759387001757655
a: 7797981158830025119, b: 12856147827580227373, c: 5911730211157833129
a: 11108698247074910607, b: 10313540406170533430, c: 3990176876463737517
a: 13703003644017421759, b: 7337818947636013210, c: 2654981035935620105
a: 16212050844695425200, b: 1580738197829505352, c: 12105551118856404681
a: 3263164432806703253, b: 17272688800935798715, c: 16970076210652618801
a: 8857924957420364073, b: 10516325478619489219, c: 12678904687592482732
a: 5011814967223718775, b: 9639826655801238911, c: 10020824036552487926
a: 8164573149449714450, b: 1803009687745108973, c: 16138473137243189300
a: 9729593383879707917, b: 3756087352282827743, c: 6073868098930099140
a: 4717002329555267154, b: 15431885898071910869, c: 10206251734115753285
a: 6358980668526786870, b: 14847129155627729451, c: 7130652409202770121
a: 6533810344818890603, b: 6897181096672751307, c: 14537126617973509837
a: 7671885109689665404, b: 14622346830537239548, c: 111348630154055490
a: 11011372171637991723, b: 12320384684347695128, c: 6633104885015888991
a: 17657586195943030305, b: 6786123476617195054, c: 9820117260214826374
a: 8381996888654555821, b: 3607886503453941549, c: 16204680180791133380
a: 15190425197219717722, b: 14954644068908787576, c: 12626760219478609267
a: 2215366221424181414, b: 16211347052360549060, c: 12071649271971252414
a: 3646649459312706990, b: 1915049987484953709, c: 15166834274329799758
a: 8185480187848060530, b: 17151550285207615964, c: 5951542260592925452
a: 1090512332214266057, b: 12496182231214987664, c: 17972476753722026882
a: 6177973109242818844, b: 17203364157203740139, c: 8042716814291505089
a: 9812305278696892420, b: 6057176844452499737, c: 11865179785721173382
a: 13916078615442230841, b: 17908108526423352955, c: 5879346632734196297
a: 1752930407339134950, b: 8744512173244014981, c: 5233345384177942184
a: 694083332731091817, b: 17941462404309863261, c: 470085913257732170
a: 11896925047612702930, b: 11665797592449015852, c: 4148594903070089106
a: 7429317270543774946, b: 14620824936334681099, c: 3412365727593766716
a: 16556080399343250108, b: 524230066721402381, c: 11931381490287748793
a: 13882176355127294917, b: 5834704393299334476, c: 1934768382722198411
a: 6509460590372577164, b: 15825739662533931239, c: 12196071717985917991
a: 17400624077616109152, b: 3230939441783177034, c: 17004606195905475609
a: 356137227310063513, b: 13404989044731933180, c: 6924890423644690149
a: 13168743158601914030, b: 16158600287758006444, c: 8785364003869133576
a: 16890283712640150600, b: 3312946180083594054, c: 8908462702207146401
a: 684542595381339741, b: 16300974603730872171, c: 8134337073016313765
a: 12089318685002835502, b: 13290495380084172694, c: 14968861473748831807
a: 9624309202478304172, b: 7863836227054735681, c: 16261773796587926214
a: 5015114418676511427, b: 12596665383109699735, c: 14375641098529454869
a: 8327938722886439116, b: 9189111895486504364, c: 5550672288527197531
a: 374596507822108203, b: 5899169648433357535, c: 16424829181205774192
a: 1926463854658377297, b: 6825424085213524915, c: 13639695430044260996
a: 1950190680340218046, b: 101068520281316303, c: 7076130746447908128
a: 296817004593441376, b: 10499101980373022028, c: 16297043775566833819
a: 766258794578320777, b: 7549226005108221487, c: 2523611187757348223
a: 15388125658863009265, b: 7956314955945685411, c: 13468104359442475125
a: 13068295763896356721, b: 13141035761484780050, c: 14610895395225701204
a: 12543925740925937931, b: 14689384048275679576, c: 15302239426953324406
a: 9503803473044509829, b: 15349056281665429794, c: 17429484717878229564
a: 14494754356129125480, b: 558532788624214509, c: 1902296448241862223
a: 12653250264137336690, b: 10277777308133849911, c: 1407787481441335028
a: 15818289081711235386, b: 7085557684071324232, c: 10652547655052517755
a: 7169165671506613670, b: 11653782085991483614, c: 17611768688209084559
a: 13825785503000907060, b: 6407615348746227539, c: 52555782753474383
a: 3805987532953410962, b: 1187731012509413466, c: 6070929967992947637
a: 8220077617201909210, b: 16225180482024642680, c: 18048308041553310083
a: 6904265273419398714, b: 777508758249419612, c: 11949922707929385441
a: 12432098159968917273, b: 15764803124453818697, c: 9371629388976132054
a: 179188649184241424, b: 7441077324975224505, c: 10030851679627387367
a: 6590511099122402219, b: 11587908284736431100, c: 2296131284963556802
a: 13255309868003838433, b: 15977777331332095278, c: 16474721444380401515
a: 8272436764931983659, b: 5910668950540345965, c: 7570141702919061974
a: 407149060675678105, b: 1049745744892378029, c: 12069437495523801125
a: 4991825787188173902, b: 15841639136207805534, c: 14986291872380893780
a: 427087132944062228, b: 12160816107231291145, c: 14395307451016716747
a: 6945687867261607808, b: 8727990413017359509, c: 16241255429544583706
a: 15614616644746882672, b: 15278726583433012011, c: 10143455179790776458
a: 6717978455880176136, b: 8653291617498712066, c: 5594561994493718519
a: 13058066968856851474, b: 1836034299884892244, c: 8140309296477530888
a: 16362082010927849114, b: 7363712134230820446, c: 15291632617838704294
a: 10667466555398402109, b: 11748239688616998377, c: 2113188642427651148
a: 14472475202001906637, b: 4348823385579073421, c: 6221287319786497140
a: 4107649431131292111, b: 1398231572043122926, c: 6268794617223770393
a: 2149154321752553356, b: 10238713218970288724, c: 4440722743204597454
a: 8182554558954556430, b: 2250060614884203839, c: 6035045350745997210
a: 3961535264005068037, b: 7074195035334072908, c: 14561857420376934796
a: 2041005590922370096, b: 9294034898717653720, c: 11780387883723498175
a: 942810646110039885, b: 8779379309356517888, c: 7544325233509386679
a: 1831506491840463941, b: 9155605617513346520, c: 15617862806858884194
a: 7230802066218768014, b: 2652711520392153491, c: 3651645046701408702
a: 10472240280468380922, b: 6840420685682316279, c: 11771694399211316086
a: 978541492303644751, b: 17551331217155607048, c: 9313241904536267111
a: 5333950896759111846, b: 4830996842708137785, c: 8340104457734784533
a: 9771945129293468245, b: 12278550650712251692, c: 3335700196602329685
a: 7790626385960114612, b: 11353081076381730626, c: 6327399357644040466
a: 9904803332504412842, b: 9938968971177819603, c: 9229404685720289460
a: 10316977863113602001, b: 8870892356989992830, c: 13416213559707528569
a: 1346800014120139093, b: 9134650890482167427, c: 11612219677045827012
a: 1331670920192389625, b: 2783406267669622249, c: 2585166139432233065
a: 5095888977736809856, b: 6922712523157502987, c: 4670698594587383584
a: 16285829206448702602, b: 10332936371295597225, c: 13513508623209210258
a: 14005937157061357614, b: 12307201154995680005, c: 3737188957834494677
a: 7582399649282654895, b: 1656134834294151176, c: 7971433332988818237
a: 9706663453705083184, b: 370227494882818827, c: 12090176044145603143
a: 17846242566068796787, b: 17245464745128561130, c: 257263879148002230
a: 17367555253501680054, b: 969595288611594187, c: 234405898260350012
a: 2531921126352279248, b: 9582285323918192186, c: 12604891289011285053
a: 17722067495728951943, b: 16135395003980450248, c: 12568582681410510677
a: 12274848911433072189, b: 6642429834942195995, c: 17215416863908335221
a: 5335367117096948400, b: 16388200341503008914, c: 12246628947688859900
a: 8053012348875258317, b: 10092659308649913828, c: 16982618684009623721
a: 14139325166877889544, b: 10878738277481891672, c: 195527918485547839
a: 17295513543142852023, b: 10610891309565215818, c: 6285260014515448197
a: 10069836878492724894, b: 5052621389977853381, c: 17823524497670839542
a: 6707556454849491075, b: 7557497763489837405, c: 10929911208541863642
a: 6571613659582356190, b: 15986720139584443011, c: 11615653456564670525
a: 2751463252580951864, b: 1506793869784180481, c: 3866195438045820722
a: 7468642627324344090, b: 4877548389207555084, c: 7942955870679524102
a: 6036623011246547357, b: 13126837641156999667, c: 7899112796674730776
a: 6242698231438624471, b: 6056426271687052910, c: 18431856885227378600
a: 12920690042803348711, b: 1511694741469877535, c: 15494042539480286527
a: 13867069568617725386, b: 36496725044128364, c: 11717959024701823890
a: 12339449670919056131, b: 13792762883682907444, c: 3310444912405231115
a: 9447202823807765585, b: 17017833910832582059, c: 14227632124881938010
a: 7035038069225979859, b: 4057070568240956011, c: 7853402440931422167
a: 1434899283699237356, b: 1218600792723943401, c: 14172067431722791250
a: 595728505012353193, b: 7460227356847234167, c: 12467002858305118828
a: 16170370105898320290, b: 1914194910961778585, c: 4190917699085405802
a: 5174362761481390057, b: 16396547351055105936, c: 14698320986705706018
a: 9994473407711747889, b: 12199636332723568179, c: 12384233162508323196
a: 13020491870685952593, b: 1571005759959030707, c: 3645627442961926633
a: 16520000126450481408, b: 9542702569108074574, c: 1153845426450366286
a: 15861406207810787370, b: 16016811068768132170, c: 13873422212824394027
a: 8652704242249430041, b: 9407409424710046999, c: 14284788201119087755
a: 6363299272949128900, b: 16618513169155191972, c: 14488367276726080615
a: 4038608787784086184, b: 14231930398168753671, c: 2715533873782492238
a: 14896279519802466131, b: 6368341893689478254, c: 16866877487721591956
a: 9364384628110965731, b: 10701516938320076033, c: 4330612913684570339
a: 9623313884724199123, b: 18408282229243409749, c: 8709830449099556068
a: 9844992033986802776, b: 4717167684875675563, c: 9643791016272569463
a: 1885517946597673599, b: 9982461316664358275, c: 14700083709432550984
a: 6226337515263385751, b: 10271877403754955519, c: 13612425018687868082
a: 12276440424647093088, b: 10098093290667032951, c: 10126226553140724181
a: 59071716909449706, b: 815587636100053258, c: 13739820226690022145
a: 9098857422384481814, b: 13970878807273087874, c: 3259286030876444720
a: 9474462064157009400, b: 12970671251469038060, c: 15798214686147206637
a: 15975947590880379163, b: 3677550354773786723, c: 11377252065632825199
a: 2322893043512496443, b: 5676452549874443533, c: 4166714827177561941
a: 7257992140063307407, b: 12265180227271527172, c: 12732944965089318656
a: 9575513190229455169, b: 8894834750530327591, c: 8447983880163444137
a: 5956515587587637886, b: 11939080051304108801, c: 266198940063753304
a: 6867898621174957159, b: 5964772725266477778, c: 9248675946623158517
a: 16823177455321840087, b: 7652911940824028501, c: 10886250874879739652
a: 9492471105820135875, b: 2892584574967274189, c: 11533459391287934130
a: 4877450472319573543, b: 9499288048074852659, c: 4641729886765003713
a: 3818562621962066514, b: 9766491464883580806, c: 5794906526577918042
a: 5968631180411666143, b: 5107485199904236281, c: 4536643448836797418
a: 15648450040639279649, b: 8917549234866991616, c: 7094527260589817316
a: 15960957314332085763, b: 8170184553647762215, c: 1441163012295345315
a: 10210145126251833871, b: 15376837349490732613, c: 3522730297058018167
a: 11058309445521489114, b: 386286381824127978, c: 2634794505874383847
a: 16761587206373947339, b: 14513625731457560107, c: 15680331569983777099
a: 9495707381968066313, b: 15571585313768211009, c: 14801505591775992535
a: 8426521795688895812, b: 8863871905479809931, c: 9377710848920400726
a: 17213866404889566560, b: 18011442866816304931, c: 6956120233142926874
a: 6458645232115548295, b: 13444022522209027869, c: 11209680506173479586
a: 15281604150903829547, b: 13107393840024498449, c: 15257561958284807409
a: 14218894923943320583, b: 13226173016119169775, c: 1722699721007230155
a: 10121565288475903390, b: 8765295093756629629, c: 17882088470965891574
a: 8682376285285620384, b: 5634358859059333426, c: 10834249685674660508
a: 2278953383369535598, b: 12043144685468256299, c: 1539494889597350487
a: 14888627597075574848, b: 14210818814293382108, c: 16670290769939739915
a: 11666309972163678634, b: 7226016047362655054, c: 16292545500052828644
a: 17874275457460959414, b: 391964830480911931, c: 6539660254905397693
a: 7037786061917151573, b: 14721636638001990632, c: 10542738317578309429
